枠,順位,キャラID,名前,コスト,HP,Power,スキルターン,スキル種類,機会勝率差,安定補正後差,候補勝率,代替勝率,候補デッキ,代替デッキ,評価状態
1,33,em-5a8b6c2acb19,ユスリカ,45,5282,1414,0,aoe_attack,-0.0833,-0.1413,0.6528,0.7361,ユスリカ / ペーチパイセン / すわ子isGOD！ / 明日香大明神 / ロータス先輩,電波姫☆いまりちゃん / さくらこはダムです / メル子大先生 / 明日香大明神 / 甲羅暮らしの201号,complete
1,34,em-7f58743c664e,ポリミタス☆おかいこ,34,4771,3069,2,attribute_change,-0.0764,-0.1442,0.6597,0.7361,ポリミタス☆おかいこ / 一葉ちゃんは作家さん / メル子大先生 / 明日香大明神 / ロータス先輩,電波姫☆いまりちゃん / さくらこはダムです / メル子大先生 / 明日香大明神 / 甲羅暮らしの201号,complete
1,35,em-6c2ea8631e0d,深海美少年モヅルン,37,5964,2385,3,attribute_guard,-0.0764,-0.1453,0.6597,0.7361,深海美少年モヅルン / 一葉ちゃんは作家さん / メル子大先生 / 明日香大明神 / ロータス先輩,電波姫☆いまりちゃん / さくらこはダムです / メル子大先生 / 明日香大明神 / 甲羅暮らしの201号,complete
1,36,em-2f05e38437db,女帝！カるたーニャ,37,3408,3408,5,attack_buff,-0.0833,-0.1453,0.6528,0.7361,女帝！カるたーニャ / 一葉ちゃんは作家さん / メル子大先生 / 明日香大明神 / ロータス先輩,電波姫☆いまりちゃん / さくらこはダムです / メル子大先生 / 明日香大明神 / 甲羅暮らしの201号,complete
1,37,em-2ec5c7515f64,甲羅暮らしの201号,36,5455,3751,5,guard,-0.0764,-0.1465,0.6528,0.7292,甲羅暮らしの201号 / 一葉ちゃんは作家さん / メル子大先生 / 明日香大明神 / ロータス先輩,スクナクナクナクス / ペーチパイセン / メル子大先生 / 明日香大明神 / ロータス先輩,complete
1,38,em-5ae7ac6baf45,ɚすぃとRuru？,36,4771,4771,0,attribute_change,-0.0764,-0.1465,0.6597,0.7361,ɚすぃとRuru？ / 一葉ちゃんは作家さん / メル子大先生 / 明日香大明神 / ロータス先輩,電波姫☆いまりちゃん / さくらこはダムです / メル子大先生 / 明日香大明神 / 甲羅暮らしの201号,complete
1,39,em-5ad05ec11a09,三連星のオコオコ,37,3834,3834,3,multi_hit_attack,-0.0764,-0.1465,0.6597,0.7361,三連星のオコオコ / 一葉ちゃんは作家さん / メル子大先生 / 明日香大明神 / ロータス先輩,電波姫☆いまりちゃん / さくらこはダムです / メル子大先生 / 明日香大明神 / 甲羅暮らしの201号,complete
1,40,em-f565b0314902,覚醒大氷怪・雪愛,37,4345,4515,1,attribute_change,-0.0764,-0.1465,0.6597,0.7361,覚醒大氷怪・雪愛 / 一葉ちゃんは作家さん / メル子大先生 / 明日香大明神 / ロータス先輩,電波姫☆いまりちゃん / さくらこはダムです / メル子大先生 / 明日香大明神 / 甲羅暮らしの201号,complete
1,41,em-7fafc017f6f6,水蛭子リターンズ,43,6816,3408,7,revive,-0.0833,-0.1479,0.6528,0.7361,水蛭子リターンズ / ペーチパイセン / すわ子isGOD！ / 明日香大明神 / ロータス先輩,電波姫☆いまりちゃん / さくらこはダムです / メル子大先生 / 明日香大明神 / 甲羅暮らしの201号,complete
1,42,em-049ada05607b,眠里　不可緒,16,3578,2315,5,attack_buff,-0.0903,-0.1487,0.6458,0.7361,眠里　不可緒 / さくらこはダムです / ポディアさま / クレリゴス子様 / かんと師匠,電波姫☆いまりちゃん / さくらこはダムです / メル子大先生 / 明日香大明神 / 甲羅暮らしの201号,complete
1,43,em-52de8bb54262,ボビンちゃん,33,3748,4771,3,damage_reduction,-0.0764,-0.1509,0.6597,0.7361,ボビンちゃん / 一葉ちゃんは作家さん / メル子大先生 / 明日香大明神 / ロータス先輩,電波姫☆いまりちゃん / さくらこはダムです / メル子大先生 / 明日香大明神 / 甲羅暮らしの201号,complete
1,44,em-0bcb369cdcd9,キタキツネの神様,36,3748,4771,3,attack_buff,-0.0764,-0.1509,0.6597,0.7361,キタキツネの神様 / 一葉ちゃんは作家さん / メル子大先生 / 明日香大明神 / ロータス先輩,電波姫☆いまりちゃん / さくらこはダムです / メル子大先生 / 明日香大明神 / 甲羅暮らしの201号,complete
1,45,em-d1302899cad6,ナポレオーヌ一世,32,3512,2930,1,attack_buff,-0.0833,-0.1515,0.6528,0.7361,ナポレオーヌ一世 / 一葉ちゃんは作家さん / すわ子isGOD！ / 明日香大明神 / ロータス先輩,電波姫☆いまりちゃん / さくらこはダムです / メル子大先生 / 明日香大明神 / 甲羅暮らしの201号,complete
1,46,em-ab9b2ce76191,B・O・B,37,4935,3244,3,delay,-0.0833,-0.1515,0.6528,0.7361,B・O・B / 一葉ちゃんは作家さん / メル子大先生 / 明日香大明神 / ロータス先輩,電波姫☆いまりちゃん / さくらこはダムです / メル子大先生 / 明日香大明神 / 甲羅暮らしの201号,partial-skill-support
1,47,em-4efe36123302,輝け☆椛マン！,35,4260,3408,3,heal,-0.0833,-0.1515,0.6528,0.7361,輝け☆椛マン！ / 一葉ちゃんは作家さん / メル子大先生 / 明日香大明神 / ロータス先輩,電波姫☆いまりちゃん / さくらこはダムです / メル子大先生 / 明日香大明神 / 甲羅暮らしの201号,complete
1,48,em-28c6b952551d,海の昇竜貫,33,4601,3408,2,attack_buff,-0.0833,-0.1515,0.6528,0.7361,海の昇竜貫 / 一葉ちゃんは作家さん / メル子大先生 / 明日香大明神 / ロータス先輩,電波姫☆いまりちゃん / さくらこはダムです / メル子大先生 / 明日香大明神 / 甲羅暮らしの201号,complete
1,49,em-7a58e59098c4,森神ブーナッド,36,4941,3408,2,heal,-0.0833,-0.1515,0.6528,0.7361,森神ブーナッド / 一葉ちゃんは作家さん / メル子大先生 / 明日香大明神 / ロータス先輩,電波姫☆いまりちゃん / さくらこはダムです / メル子大先生 / 明日香大明神 / 甲羅暮らしの201号,complete
1,50,em-f2d052955a43,大正義・フクちゃん,7,1128,1269,2,attribute_change,-0.0694,-0.1527,0.6667,0.7361,大正義・フクちゃん / さくらこはダムです / ポディアさま / クレリゴス子様 / リスマニア,電波姫☆いまりちゃん / さくらこはダムです / メル子大先生 / 明日香大明神 / 甲羅暮らしの201号,complete
1,51,em-f647c6633f95,爆誕！さくどん,42,3408,4260,7,delay,-0.1042,-0.1531,0.6319,0.7361,爆誕！さくどん / さくらこはダムです / すわ子isGOD！ / 明日香大明神 / ロータス先輩,電波姫☆いまりちゃん / さくらこはダムです / メル子大先生 / 明日香大明神 / 甲羅暮らしの201号,partial-skill-support
1,52,em-d5ea84224259,ﾌﾗﾝﾀﾞｰｽのわんわんお,38,5538,3190,3,guard,-0.0892,-0.1544,0.6469,0.7361,ﾌﾗﾝﾀﾞｰｽのわんわんお / 一葉ちゃんは作家さん / 時のプラズマ / 明日香大明神 / ロータス先輩,電波姫☆いまりちゃん / さくらこはダムです / メル子大先生 / 明日香大明神 / 甲羅暮らしの201号,complete
1,53,em-b041a6f6cf00,テヅルモヅルン,37,5367,2147,3,attribute_guard,-0.0833,-0.1549,0.6528,0.7361,テヅルモヅルン / 一葉ちゃんは作家さん / メル子大先生 / 明日香大明神 / ロータス先輩,電波姫☆いまりちゃん / さくらこはダムです / メル子大先生 / 明日香大明神 / 甲羅暮らしの201号,complete
1,54,em-7099769414bf,ある半ブラというＰＷ,16,2994,2962,2,skill_reduction,-0.0764,-0.1551,0.6597,0.7361,ある半ブラというＰＷ / さくらこはダムです / ポディアさま / クレリゴス子様 / かんと師匠,電波姫☆いまりちゃん / さくらこはダムです / メル子大先生 / 明日香大明神 / 甲羅暮らしの201号,partial-skill-support
1,55,em-971ee3677529,ポディアさま,20,2254,1127,2,attribute_guard,-0.0833,-0.1561,0.6528,0.7361,ポディアさま / 一葉ちゃんは作家さん / メル子大先生 / 明日香大明神 / 栗林掬太郎,電波姫☆いまりちゃん / さくらこはダムです / メル子大先生 / 明日香大明神 / 甲羅暮らしの201号,complete
1,56,em-edb8ec937948,養老ディオニュソス,49,6475,3208,6,revive,-0.0972,-0.1575,0.6389,0.7361,養老ディオニュソス / ペーチパイセン / メル子大先生 / 明日香大明神 / ロータス先輩,電波姫☆いまりちゃん / さくらこはダムです / メル子大先生 / 明日香大明神 / 甲羅暮らしの201号,complete
1,57,em-d77542ffe604,?????,42,6475,3067,2,attack_buff,-0.0972,-0.1575,0.6389,0.7361,????? / ペーチパイセン / すわ子isGOD！ / 明日香大明神 / ロータス先輩,電波姫☆いまりちゃん / さくらこはダムです / メル子大先生 / 明日香大明神 / 甲羅暮らしの201号,complete
1,58,em-419c23e0ec81,新生☆ＢＴ５!!,35,3287,3615,3,damage_reduction,-0.0903,-0.1577,0.6458,0.7361,新生☆ＢＴ５!! / 一葉ちゃんは作家さん / メル子大先生 / 明日香大明神 / ロータス先輩,電波姫☆いまりちゃん / さくらこはダムです / メル子大先生 / 明日香大明神 / 甲羅暮らしの201号,complete
1,59,em-e7480334e10e,脱力系アテナ,33,4186,1610,0,attack_buff,-0.0903,-0.1577,0.6458,0.7361,脱力系アテナ / 一葉ちゃんは作家さん / メル子大先生 / 明日香大明神 / ロータス先輩,電波姫☆いまりちゃん / さくらこはダムです / メル子大先生 / 明日香大明神 / 甲羅暮らしの201号,complete
1,60,em-93a9275d427c,肉食ドゥブロさん,32,5106,3404,3,attack_buff,-0.0903,-0.1588,0.6458,0.7361,肉食ドゥブロさん / 一葉ちゃんは作家さん / すわ子isGOD！ / 明日香大明神 / ロータス先輩,電波姫☆いまりちゃん / さくらこはダムです / メル子大先生 / 明日香大明神 / 甲羅暮らしの201号,complete
1,61,em-9cc423bd9843,沼んだーライド！,21,1585,1887,5,aoe_attack,-0.0972,-0.1588,0.6389,0.7361,沼んだーライド！ / ペーチパイセン / すわ子isGOD！ / 明日香大明神 / シンハ☆ラジャ様,電波姫☆いまりちゃん / さくらこはダムです / メル子大先生 / 明日香大明神 / 甲羅暮らしの201号,complete
1,62,em-03ca4c2f4e9d,勝手にストゥッツさん,51,6560,3786,0,attribute_change,-0.0972,-0.1588,0.6389,0.7361,勝手にストゥッツさん / ペーチパイセン / メル子大先生 / 明日香大明神 / ロータス先輩,電波姫☆いまりちゃん / さくらこはダムです / メル子大先生 / 明日香大明神 / 甲羅暮らしの201号,complete
1,63,em-4f7f91fb4514,うどんの天使,42,3067,3748,1,attack_buff,-0.1042,-0.1593,0.6319,0.7361,うどんの天使 / さくらこはダムです / すわ子isGOD！ / 明日香大明神 / ロータス先輩,電波姫☆いまりちゃん / さくらこはダムです / メル子大先生 / 明日香大明神 / 甲羅暮らしの201号,complete
1,64,em-2fe87d344c40,都井 岬パイセン,36,3237,2896,2,damage_reduction,-0.0903,-0.16,0.6458,0.7361,都井 岬パイセン / 一葉ちゃんは作家さん / メル子大先生 / 明日香大明神 / ロータス先輩,電波姫☆いまりちゃん / さくらこはダムです / メル子大先生 / 明日香大明神 / 甲羅暮らしの201号,complete
1,65,em-2d179e9f0835,ﾇｯと出る☆ウイス君,36,5354,2486,2,attack_buff,-0.0903,-0.16,0.6458,0.7361,ﾇｯと出る☆ウイス君 / 一葉ちゃんは作家さん / メル子大先生 / 明日香大明神 / ロータス先輩,電波姫☆いまりちゃん / さくらこはダムです / メル子大先生 / 明日香大明神 / 甲羅暮らしの201号,complete
1,66,em-9d5a58645c8c,カロニスタ・ヴェニ子,37,4444,4444,2,attack_buff,-0.0903,-0.16,0.6458,0.7361,カロニスタ・ヴェニ子 / 一葉ちゃんは作家さん / メル子大先生 / 明日香大明神 / ロータス先輩,電波姫☆いまりちゃん / さくらこはダムです / メル子大先生 / 明日香大明神 / 甲羅暮らしの201号,complete
1,67,em-ffdcaffc4a41,雑煮入り☆うるっしー,36,3443,3443,4,guard,-0.0972,-0.1601,0.6389,0.7361,雑煮入り☆うるっしー / 一葉ちゃんは作家さん / メル子大先生 / 明日香大明神 / ロータス先輩,電波姫☆いまりちゃん / さくらこはダムです / メル子大先生 / 明日香大明神 / 甲羅暮らしの201号,complete
1,68,em-1ef7fe92af87,丸見えミナレット,17,2505,852,0,aoe_attack,-0.0903,-0.1611,0.6458,0.7361,丸見えミナレット / さくらこはダムです / ポディアさま / クレリゴス子様 / zuス様とsiラ様,電波姫☆いまりちゃん / さくらこはダムです / メル子大先生 / 明日香大明神 / 甲羅暮らしの201号,complete
1,69,em-908fa1696f0d,速いぞサラマンダー！,12,3186,1431,6,skill_reduction,-0.0903,-0.1611,0.6458,0.7361,速いぞサラマンダー！ / 一葉ちゃんは作家さん / ポディアさま / クレリゴス子様 / ガハラさん,電波姫☆いまりちゃん / さくらこはダムです / メル子大先生 / 明日香大明神 / 甲羅暮らしの201号,partial-skill-support
1,70,em-35fbdd1bfe19,猛然みっけ太郎,13,1812,1963,2,attribute_change,-0.0903,-0.1611,0.6458,0.7361,猛然みっけ太郎 / 一葉ちゃんは作家さん / ポディアさま / クレリゴス子様 / ガハラさん,電波姫☆いまりちゃん / さくらこはダムです / メル子大先生 / 明日香大明神 / 甲羅暮らしの201号,complete
1,71,em-b5317027555c,森神ブーナッド,36,4941,3408,4,heal,-0.0972,-0.1613,0.6389,0.7361,森神ブーナッド / 一葉ちゃんは作家さん / メル子大先生 / 明日香大明神 / ロータス先輩,電波姫☆いまりちゃん / さくらこはダムです / メル子大先生 / 明日香大明神 / 甲羅暮らしの201号,complete
1,72,em-a43c7b67cbc3,ケルトレントさん,47,6816,3067,6,guard,-0.1042,-0.1621,0.6319,0.7361,ケルトレントさん / ペーチパイセン / メル子大先生 / 明日香大明神 / ロータス先輩,電波姫☆いまりちゃん / さくらこはダムです / メル子大先生 / 明日香大明神 / 甲羅暮らしの201号,complete
1,73,em-84d85240bb16,養老のバッカス,47,6475,3408,5,revive,-0.1111,-0.1621,0.625,0.7361,養老のバッカス / さくらこはダムです / メル子大先生 / 明日香大明神 / ロータス先輩,電波姫☆いまりちゃん / さくらこはダムです / メル子大先生 / 明日香大明神 / 甲羅暮らしの201号,complete
1,74,em-1c28be3f3366,モンさんミッシェル,32,3748,5623,8,multi_hit_attack,-0.0972,-0.1626,0.6389,0.7361,モンさんミッシェル / 一葉ちゃんは作家さん / すわ子isGOD！ / 明日香大明神 / ロータス先輩,電波姫☆いまりちゃん / さくらこはダムです / メル子大先生 / 明日香大明神 / 甲羅暮らしの201号,complete
1,75,em-b3efca57f045,ポロンになった日,22,2416,2416,0,attribute_change,-0.0833,-0.1634,0.6528,0.7361,ポロンになった日 / さくらこはダムです / ポディアさま / クレリゴス子様 / ガハラさん,電波姫☆いまりちゃん / さくらこはダムです / メル子大先生 / 明日香大明神 / 甲羅暮らしの201号,complete
1,76,em-bd98030ead3e,首領子襲来!!,33,5680,3786,4,heal,-0.0972,-0.1638,0.6389,0.7361,首領子襲来!! / 一葉ちゃんは作家さん / メル子大先生 / 明日香大明神 / ロータス先輩,電波姫☆いまりちゃん / さくらこはダムです / メル子大先生 / 明日香大明神 / 甲羅暮らしの201号,complete
1,77,em-a4d82c09dd0f,魂入！とちぎソウル,7,565,1837,4,attack_buff,-0.0833,-0.1644,0.6528,0.7361,魂入！とちぎソウル / さくらこはダムです / ポディアさま / クレリゴス子様 / リスマニア,電波姫☆いまりちゃん / さくらこはダムです / メル子大先生 / 明日香大明神 / 甲羅暮らしの201号,complete
1,78,em-cd0a21cda0bb,タキシラ師匠,6,1861,733,0,heal,-0.0833,-0.1654,0.6528,0.7361,タキシラ師匠 / さくらこはダムです / ポディアさま / クレリゴス子様 / リスマニア,電波姫☆いまりちゃん / さくらこはダムです / メル子大先生 / 明日香大明神 / 甲羅暮らしの201号,complete
1,79,em-c0b8a38b4040,鹿喰らいの狼マン,47,4771,3748,2,multi_hit_attack,-0.1042,-0.1661,0.6319,0.7361,鹿喰らいの狼マン / ペーチパイセン / メル子大先生 / 明日香大明神 / ロータス先輩,電波姫☆いまりちゃん / さくらこはダムです / メル子大先生 / 明日香大明神 / 甲羅暮らしの201号,complete
1,80,em-70f1d39031ed,うにうにする虎,50,6816,681,0,attack_buff,-0.0903,-0.1666,0.6458,0.7361,うにうにする虎 / ペーチパイセン / メル子大先生 / 明日香大明神 / ロータス先輩,電波姫☆いまりちゃん / さくらこはダムです / メル子大先生 / 明日香大明神 / 甲羅暮らしの201号,complete
1,81,em-88028fdebb04,オペラハウス侯爵,24,3154,3177,3,revive,-0.0972,-0.1673,0.6389,0.7361,オペラハウス侯爵 / さくらこはダムです / ポディアさま / クレリゴス子様 / ガハラさん,電波姫☆いまりちゃん / さくらこはダムです / メル子大先生 / 明日香大明神 / 甲羅暮らしの201号,complete
1,82,em-5e6cf1fe4c4c,まそお姉ちゃん,15,2898,3059,5,attack_buff,-0.0972,-0.1673,0.6389,0.7361,まそお姉ちゃん / さくらこはダムです / ポディアさま / クレリゴス子様 / かんと師匠,電波姫☆いまりちゃん / さくらこはダムです / メル子大先生 / 明日香大明神 / 甲羅暮らしの201号,complete
