枠,順位,キャラID,名前,コスト,HP,Power,スキルターン,スキル種類,v7下限勝率,完成デッキ勝率,完成デッキコスト,残コスト,デッキ探索数,運用例採用,完成デッキ
1,19,em-962f1faafed7,三貴子アマテラス,75,10309,5112,5,revive,0.6672,0.5903,99,1,7,いいえ,三貴子アマテラス / 梨豚ぴぐぺん / ディープワン・ゴロウ / 生きろ！モア蔵 / はたはタン
1,20,em-6b69fff3a46d,怒るよ!!勝斧さん,47,6164,3748,1,attack_buff,0.6666,0.6181,100,0,8,いいえ,怒るよ!!勝斧さん / 欣喜ぴよ子 / ハワイる水島神人 / ɚすぃとあろま？ / アグスティンさん
1,21,em-75c1af17d152,浴衣美人な日女路嬢,38,5623,3748,3,heal,0.6634,0.5903,98,2,8,いいえ,浴衣美人な日女路嬢 / ブルジョワジー下仁田 / ディープワン・ゴロウ / ɚすぃとあろま？ / タイプ：テン
1,22,em-d368809aa822,ﾜﾙﾌﾟﾙｷﾞｽなメル子様,39,6560,3152,3,attribute_guard,0.6622,0.6806,96,4,8,いいえ,ﾜﾙﾌﾟﾙｷﾞｽなメル子様 / えかちぇたん / ディープワン・ゴロウ / ɚすぃとあろま？ / アグスティンさん
1,23,em-dec390a52ee6,英国ストヘン技師,70,8861,4260,2,damage_reduction,0.6621,0.5417,100,0,7,いいえ,英国ストヘン技師 / 梨豚ぴぐぺん / ディープワン・ゴロウ / ɚすぃとあろま？ / びわ子たん
1,24,em-a5655f550318,眠れる海のネムリん,60,7327,5282,5,attack_buff,0.662,0.6042,100,0,8,いいえ,眠れる海のネムリん / 欣喜ぴよ子 / ディープワン・ゴロウ / ɚすぃとあろま？ / 萌やし博士
1,25,em-760bb0daf1c9,ゲキ悪オヤジ(神),53,5112,5112,6,delay,0.6619,0.5069,99,1,8,いいえ,ゲキ悪オヤジ(神) / 梨豚ぴぐぺん / ディープワン・ゴロウ / ɚすぃとあろま？ / タイプ：テン
1,26,em-b2125332555b,呵々Doの閑雅・ルー,85,9883,4771,5,guard,0.6616,0.4931,100,0,4,いいえ,呵々Doの閑雅・ルー / ゴロウ / 王国民ゴロウ / コニーちゃん / ズースくん
1,27,em-bd98030ead3e,首領子襲来!!,33,5680,3786,4,heal,0.6589,0.6319,98,2,8,いいえ,首領子襲来!! / えかちぇたん / ディープワン・ゴロウ / ɚすぃとあろま？ / タイプ：テン
1,28,em-2a5e6ca1207c,ケーンクラちゃん,81,9713,4089,6,damage_reduction,0.6583,0.4792,100,0,5,いいえ,ケーンクラちゃん / エビユルゲ大佐 / ディープワン・ゴロウ / おたべくん / はたはタン
1,29,em-418076b2d218,イシマンガリソ先輩,42,5367,3067,1,attribute_guard,0.6577,0.6528,99,1,8,いいえ,イシマンガリソ先輩 / えかちぇたん / ディープワン・ゴロウ / ɚすぃとあろま？ / アグスティンさん
1,30,em-076a0181e290,夏の海の天の川伝説,77,9372,5623,6,heal,0.6576,0.4792,100,0,6,いいえ,夏の海の天の川伝説 / 梨豚ぴぐぺん / ディープワン・ゴロウ / リンゴール伯爵 / びわ子たん
1,31,em-94f677409ee2,月甲のルナタスピス,75,10224,4543,3,guard,0.6575,0.5556,100,0,7,いいえ,月甲のルナタスピス / 欣喜ぴよ子 / ディープワン・ゴロウ / おたべくん / びわ子たん
1,32,em-4c03ad40dce9,源のゴライコー,75,7923,6390,4,attack_buff,0.6569,0.4653,99,1,7,いいえ,源のゴライコー / 梨豚ぴぐぺん / ディープワン・ゴロウ / 生きろ！モア蔵 / はたはタン
1,33,em-35db097208c5,勝斧・冠,60,6816,4089,1,attack_buff,0.6539,0.5764,98,2,8,いいえ,勝斧・冠 / 梨豚ぴぐぺん / ディープワン・ゴロウ / ɚすぃとあろま？ / アグスティンさん
1,34,em-4805525cb8a4,ｴﾝｾﾞﾘｯｸ☆エンゼル,60,6816,4771,3,heal,0.6518,0.6319,98,2,8,いいえ,ｴﾝｾﾞﾘｯｸ☆エンゼル / 梨豚ぴぐぺん / ディープワン・ゴロウ / ɚすぃとあろま？ / アグスティンさん
1,35,em-e7f75bf37d9f,あっついさん,40,6134,2726,0,heal,0.6513,0.6597,97,3,8,いいえ,あっついさん / えかちぇたん / ディープワン・ゴロウ / ɚすぃとあろま？ / アグスティンさん
1,36,em-a8e1bfbd68cd,秋のタツタちゃん,80,10224,4771,4,multi_hit_attack,0.6504,0.5556,100,0,5,いいえ,秋のタツタちゃん / 梨豚ぴぐぺん / ディープワン・ゴロウ / おたべくん / はたはタン
1,37,em-79322ee550e2,スーパーににぎ状態,60,5623,4430,5,attack_buff,0.6503,0.5694,97,3,8,いいえ,スーパーににぎ状態 / エビユルゲ大佐 / ディープワン・ゴロウ / ɚすぃとあろま？ / アグスティンさん
1,38,em-7a8534cb5af6,クレリゴス子様,41,6731,2951,3,guard,0.65,0.6944,98,2,8,いいえ,クレリゴス子様 / えかちぇたん / ディープワン・ゴロウ / ɚすぃとあろま？ / アグスティンさん
1,39,em-d5ea84224259,ﾌﾗﾝﾀﾞｰｽのわんわんお,38,5538,3190,3,guard,0.6494,0.6458,95,5,8,いいえ,ﾌﾗﾝﾀﾞｰｽのわんわんお / えかちぇたん / ディープワン・ゴロウ / ɚすぃとあろま？ / アグスティンさん
1,40,em-7fafc017f6f6,水蛭子リターンズ,43,6816,3408,7,revive,0.649,0.6528,100,0,8,いいえ,水蛭子リターンズ / えかちぇたん / ディープワン・ゴロウ / ɚすぃとあろま？ / アグスティンさん
1,41,em-b97fa105ba34,うまうーさん♪,40,5793,3067,5,attribute_guard,0.6485,0.6458,97,3,8,いいえ,うまうーさん♪ / えかちぇたん / ディープワン・ゴロウ / ɚすぃとあろま？ / アグスティンさん
1,42,em-13df10c62ab6,MUNAKATA,42,5453,4089,6,aoe_attack,0.6482,0.6042,99,1,8,いいえ,MUNAKATA / えかちぇたん / ディープワン・ゴロウ / ɚすぃとあろま？ / アグスティンさん
1,43,em-94dc3d86f691,碧海のオフタルもん,75,10054,3919,4,multi_hit_attack,0.6481,0.5139,99,1,7,いいえ,碧海のオフタルもん / 梨豚ぴぐぺん / ディープワン・ゴロウ / 生きろ！モア蔵 / はたはタン
1,44,em-45aa4b2348d2,鬼一方眼,80,12780,3578,5,attack_buff,0.6477,0.5625,100,0,5,いいえ,鬼一方眼 / 梨豚ぴぐぺん / ディープワン・ゴロウ / おたべくん / はたはタン
1,45,em-d7873747b412,藤のフヒッティ,75,10735,3578,1,damage_reduction,0.6473,0.5347,100,0,7,いいえ,藤のフヒッティ / 梨豚ぴぐぺん / ディープワン・ゴロウ / 生きろ！モア蔵 / びわ子たん
1,46,em-0784bb7beecf,ダリア・宮子・9,42,4771,4089,0,heal,0.6471,0.6042,99,1,8,いいえ,ダリア・宮子・9 / えかちぇたん / ディープワン・ゴロウ / ɚすぃとあろま？ / アグスティンさん
1,47,em-60119eda4c9c,猿田彦大先輩,80,7838,7157,5,attack_buff,0.6469,0.4167,100,0,5,いいえ,猿田彦大先輩 / 梨豚ぴぐぺん / ディープワン・ゴロウ / おたべくん / はたはタン
1,48,em-c87499b64151,ラパヌイ先生,45,6441,3067,4,guard,0.6442,0.625,97,3,8,いいえ,ラパヌイ先生 / ブルジョワジー下仁田 / ディープワン・ゴロウ / ɚすぃとあろま？ / アグスティンさん
1,49,em-ceb860c3dbdd,美姫お市,60,5964,2556,0,attack_buff,0.6442,0.5833,98,2,8,いいえ,美姫お市 / 梨豚ぴぐぺん / ディープワン・ゴロウ / ɚすぃとあろま？ / アグスティンさん
1,50,em-4819d53ddb48,ブハラ師匠,39,5708,3237,3,heal,0.644,0.6389,96,4,8,いいえ,ブハラ師匠 / えかちぇたん / ディープワン・ゴロウ / ɚすぃとあろま？ / アグスティンさん
1,51,em-51bdb94ec3b1,熱ぅい！地獄雀,43,5964,3408,4,revive,0.6439,0.6319,100,0,8,いいえ,熱ぅい！地獄雀 / えかちぇたん / ディープワン・ゴロウ / ɚすぃとあろま？ / アグスティンさん
1,52,em-11cceded3ad2,創造主・アヌンナキ,70,4260,5964,3,damage_reduction,0.6435,0.4931,100,0,7,いいえ,創造主・アヌンナキ / 梨豚ぴぐぺん / ディープワン・ゴロウ / ɚすぃとあろま？ / びわ子たん
1,53,em-18279a838450,白刃舞うは存亡の秋,70,6816,4260,4,attack_buff,0.6418,0.5694,100,0,7,いいえ,白刃舞うは存亡の秋 / 梨豚ぴぐぺん / ディープワン・ゴロウ / ɚすぃとあろま？ / びわ子たん
1,54,em-1d6b42059506,レーティッシュ凛子,35,5623,3229,3,attack_buff,0.6397,0.625,100,0,8,いいえ,レーティッシュ凛子 / えかちぇたん / ディープワン・ゴロウ / ɚすぃとあろま？ / タイプ：テン
1,55,em-902bd624dbdb,パンタナルの狼男,70,5898,4260,5,revive,0.6382,0.5486,100,0,7,いいえ,パンタナルの狼男 / 梨豚ぴぐぺん / ディープワン・ゴロウ / ɚすぃとあろま？ / びわ子たん
1,56,em-b16382731bd5,華燭なカネヒラさん,60,5793,4771,2,attribute_change,0.6382,0.5417,98,2,8,いいえ,華燭なカネヒラさん / 梨豚ぴぐぺん / ディープワン・ゴロウ / ɚすぃとあろま？ / アグスティンさん
1,57,em-b943dbad0d0c,姫武者伏姫,54,6253,3823,5,guard,0.6377,0.5903,96,4,8,いいえ,姫武者伏姫 / 欣喜ぴよ子 / ディープワン・ゴロウ / ɚすぃとあろま？ / アグスティンさん
1,58,em-4e2a71a8e1a6,ハチモドキアブ,55,5623,6100,2,revive,0.6377,0.5694,100,0,8,いいえ,ハチモドキアブ / 古の才次郎先生 / ディープワン・ゴロウ / ɚすぃとあろま？ / アグスティンさん
1,59,em-e8331e3aec6c,辰の子ぴよ子,70,6898,4089,10,multi_hit_attack,0.6375,0.5556,100,0,7,いいえ,辰の子ぴよ子 / 梨豚ぴぐぺん / ディープワン・ゴロウ / ɚすぃとあろま？ / びわ子たん
1,60,em-6b4baf5a6b1b,ＫＫマリテレ様,51,6368,2926,1,attribute_change,0.6366,0.6319,100,0,8,いいえ,ＫＫマリテレ様 / 欣喜ぴよ子 / 呼んでますトムさん / ɚすぃとあろま？ / アグスティンさん
1,61,em-64fa899f397f,ダル飯☆杏,44,5896,3340,4,guard,0.6365,0.6042,99,1,8,いいえ,ダル飯☆杏 / えかちぇたん / ディープワン・ゴロウ / ɚすぃとあろま？ / 萌やし博士
1,62,em-9667a89799b5,冬の双子姫,77,9628,4686,2,damage_reduction,0.6356,0.3819,100,0,6,いいえ,冬の双子姫 / 梨豚ぴぐぺん / ディープワン・ゴロウ / おたべくん / 海賊衆かっさーのん
1,63,em-4533a7697d48,謀反人ミッツ,60,6645,4430,3,damage_reduction,0.6324,0.5833,100,0,8,いいえ,謀反人ミッツ / 新・フィッシャーマン / ディープワン・ゴロウ / ɚすぃとあろま？ / 萌やし博士
1,64,em-0e768525b557,ヘラクレス先輩,70,5885,6230,4,multi_hit_attack,0.6313,0.4792,100,0,7,いいえ,ヘラクレス先輩 / 梨豚ぴぐぺん / ディープワン・ゴロウ / ɚすぃとあろま？ / びわ子たん
1,65,em-ad82a61bcc2a,ｺﾄﾖﾛ!巳ーちゃん様,55,6901,3451,4,damage_reduction,0.63,0.6042,100,0,8,いいえ,ｺﾄﾖﾛ!巳ーちゃん様 / 古の才次郎先生 / ディープワン・ゴロウ / ɚすぃとあろま？ / アグスティンさん
1,66,em-d518108f13e3,トランシルヴァニア家族,45,5350,6059,2,multi_hit_attack,0.6293,0.5694,97,3,8,いいえ,トランシルヴァニア家族 / ブルジョワジー下仁田 / ディープワン・ゴロウ / ɚすぃとあろま？ / アグスティンさん
1,67,em-4b24f34b41a1,レジェント・八郎ニキ,42,4941,852,1,multi_hit_attack,0.629,0.6944,99,1,8,いいえ,レジェント・八郎ニキ / えかちぇたん / ディープワン・ゴロウ / ɚすぃとあろま？ / アグスティンさん
1,68,em-83954a93a691,閃きのヒラメちゃん,60,6560,4430,2,attribute_change,0.629,0.5486,97,3,8,いいえ,閃きのヒラメちゃん / エビユルゲ大佐 / ディープワン・ゴロウ / ɚすぃとあろま？ / アグスティンさん
1,69,em-e84c5851ba6b,地下大河のルーシー,73,7668,2641,1,attack_buff,0.6282,0.4583,100,0,6,いいえ,地下大河のルーシー / 梨豚ぴぐぺん / ディープワン・ゴロウ / 生きろ！モア蔵 / 海賊衆かっさーのん
1,70,em-5819b668aba5,ﾌﾗｲﾝｸﾞ･ﾀﾞｯﾁさん,41,3403,4601,5,delay,0.6281,0.5208,98,2,8,いいえ,ﾌﾗｲﾝｸﾞ･ﾀﾞｯﾁさん / えかちぇたん / ディープワン・ゴロウ / ɚすぃとあろま？ / アグスティンさん
1,71,em-b5e0f2fbff78,養老のバッカス,65,6475,3408,4,revive,0.6278,0.5417,99,1,7,いいえ,養老のバッカス / 欣喜ぴよ子 / ディープワン・ゴロウ / ɚすぃとあろま？ / びわ子たん
1,72,em-5a8b6c2acb19,ユスリカ,45,5282,1414,0,aoe_attack,0.6274,0.7153,97,3,8,いいえ,ユスリカ / ブルジョワジー下仁田 / ディープワン・ゴロウ / ɚすぃとあろま？ / アグスティンさん
1,73,em-744815bd68e5,旋回のヘリコプリオン,75,8997,2675,2,aoe_attack,0.6261,0.4861,100,0,7,いいえ,旋回のヘリコプリオン / 欣喜ぴよ子 / ディープワン・ゴロウ / おたべくん / びわ子たん
1,74,em-08c96cb40803,ノローニャ・パイセン,43,5964,3410,1,attack_buff,0.6243,0.6389,100,0,8,いいえ,ノローニャ・パイセン / えかちぇたん / ディープワン・ゴロウ / ɚすぃとあろま？ / アグスティンさん
1,75,em-3deff3291fd4,有閑カノープス,70,5112,6816,2,attribute_change,0.6218,0.4653,100,0,7,いいえ,有閑カノープス / 梨豚ぴぐぺん / ディープワン・ゴロウ / ɚすぃとあろま？ / びわ子たん
1,76,em-710becd5b772,雪女フェス祭カーニバル,54,7497,2556,6,attribute_guard,0.6191,0.5694,100,0,8,いいえ,雪女フェス祭カーニバル / 梨豚ぴぐぺん / ディープワン・ゴロウ / ɚすぃとあろま？ / タイプ：テン
1,77,em-7a58e59098c4,森神ブーナッド,36,4941,3408,2,heal,0.6179,0.5833,99,1,8,いいえ,森神ブーナッド / ブルジョワジー下仁田 / ハワイる水島神人 / ɚすぃとあろま？ / アグスティンさん
1,78,em-f5955c15b029,ばんば新年2026,60,7668,3438,1,attack_buff,0.6145,0.5556,98,2,8,いいえ,ばんば新年2026 / 梨豚ぴぐぺん / ディープワン・ゴロウ / ɚすぃとあろま？ / アグスティンさん
1,79,em-32f5c4968406,正月カナちゃん。,66,5282,5282,6,revive,0.6135,0.4375,98,2,8,いいえ,正月カナちゃん。 / 梨豚ぴぐぺん / ディープワン・ゴロウ / ɚすぃとあろま？ / 海賊衆かっさーのん
1,80,em-a02f06328adf,ゼネコン大公,60,6134,2726,2,guard,0.6124,0.5903,100,0,8,いいえ,ゼネコン大公 / 欣喜ぴよ子 / ディープワン・ゴロウ / ɚすぃとあろま？ / 萌やし博士
1,81,em-34ff44ed1803,富士さんは魔女,42,5112,4260,4,revive,0.6105,0.5972,99,1,8,いいえ,富士さんは魔女 / えかちぇたん / ディープワン・ゴロウ / ɚすぃとあろま？ / アグスティンさん
1,82,em-78c7d71a75d2,美音三銃士を連れてきたよ,50,6475,3748,5,revive,0.6098,0.5486,99,1,8,いいえ,美音三銃士を連れてきたよ / 欣喜ぴよ子 / 呼んでますトムさん / ɚすぃとあろま？ / アグスティンさん
1,83,em-814e01d05463,非伝説の潮真,60,7535,2423,1,attribute_guard,0.6095,0.5347,100,0,8,いいえ,非伝説の潮真 / 欣喜ぴよ子 / 梨豚ぴぐぺん / ɚすぃとあろま？ / アグスティンさん
1,84,em-d7e6501e0b63,ダークるる,60,4771,4771,3,damage_reduction,0.6074,0.5208,98,2,8,いいえ,ダークるる / 梨豚ぴぐぺん / ディープワン・ゴロウ / ɚすぃとあろま？ / アグスティンさん
1,85,em-f35caa7e177a,モンポスさん,40,5112,2556,4,damage_reduction,0.6071,0.6111,97,3,8,いいえ,モンポスさん / えかちぇたん / ディープワン・ゴロウ / ɚすぃとあろま？ / アグスティンさん
1,86,em-5266a394fb35,伊予・タウロス,60,4430,4941,2,multi_hit_attack,0.6037,0.5278,98,2,8,いいえ,伊予・タウロス / 梨豚ぴぐぺん / ディープワン・ゴロウ / ɚすぃとあろま？ / アグスティンさん
1,87,em-0e376d1892df,メネリくん一世,72,6134,3067,4,guard,0.6034,0.4792,100,0,6,いいえ,メネリくん一世 / エビユルゲ大佐 / ディープワン・ゴロウ / ɚすぃとあろま？ / はたはタン
1,88,em-dba7b79429bc,サルパ王＆女王,60,5453,3748,2,multi_hit_attack,0.6029,0.5139,99,1,8,いいえ,サルパ王＆女王 / 欣喜ぴよ子 / エビユルゲ大佐 / ɚすぃとあろま？ / アグスティンさん
1,89,em-82e855b7910f,栗林掬太郎,33,5453,2385,4,heal,0.6015,0.5833,98,2,8,いいえ,栗林掬太郎 / えかちぇたん / ディープワン・ゴロウ / ɚすぃとあろま？ / タイプ：テン
1,90,em-f2a813466bbe,The★Youなリバ子,50,5770,3113,0,heal,0.5998,0.5347,99,1,8,いいえ,The★Youなリバ子 / 欣喜ぴよ子 / 呼んでますトムさん / ɚすぃとあろま？ / アグスティンさん
1,91,em-2c71a7740b67,エルチェの椰子少女,42,4601,4601,5,attack_buff,0.5979,0.5625,99,1,8,いいえ,エルチェの椰子少女 / えかちぇたん / ディープワン・ゴロウ / ɚすぃとあろま？ / アグスティンさん
1,92,em-1749aff71419,ミシャグジさまさま,60,6986,3578,2,attack_buff,0.5953,0.5139,97,3,8,いいえ,ミシャグジさまさま / エビユルゲ大佐 / ディープワン・ゴロウ / ɚすぃとあろま？ / アグスティンさん
1,93,em-45d954b40bc4,ジェラする？かめ姫,60,4941,3237,3,multi_hit_attack,0.5915,0.5347,98,2,8,いいえ,ジェラする？かめ姫 / 梨豚ぴぐぺん / ディープワン・ゴロウ / ɚすぃとあろま？ / アグスティンさん
1,94,em-cc5e3cfa7400,綺麗なソフィアさん,62,7157,1704,1,multi_hit_attack,0.5913,0.5764,100,0,7,いいえ,綺麗なソフィアさん / 梨豚ぴぐぺん / ディープワン・ゴロウ / ɚすぃとあろま？ / アグスティンさん
1,95,em-337e85c2cd90,ユーコ☆スターダスト,60,6053,4354,4,revive,0.5895,0.5139,98,2,8,いいえ,ユーコ☆スターダスト / 梨豚ぴぐぺん / ディープワン・ゴロウ / ɚすぃとあろま？ / アグスティンさん
1,96,em-bc5f259cf576,まさか殿(微マジ),60,5453,6305,7,multi_hit_attack,0.5853,0.5,100,0,8,いいえ,まさか殿(微マジ) / 欣喜ぴよ子 / 梨豚ぴぐぺん / ɚすぃとあろま？ / アグスティンさん
1,97,em-501834a284b1,加賀友☆禅野さん,38,4175,4771,2,attribute_change,0.5797,0.5208,97,3,8,いいえ,加賀友☆禅野さん / ブルジョワジー下仁田 / 呼んでますトムさん / ɚすぃとあろま？ / アグスティンさん
1,98,em-c750011c554d,夢奈マコ（16才）,60,7497,2130,5,guard,0.5791,0.5278,100,0,8,いいえ,夢奈マコ（16才） / 欣喜ぴよ子 / ディープワン・ゴロウ / ɚすぃとあろま？ / 萌やし博士
1,99,em-4e3940289203,スーパー軍師兵衛ズ,60,7838,2385,3,skill_reduction,0.5786,0.4792,100,0,8,いいえ,スーパー軍師兵衛ズ / 欣喜ぴよ子 / ディープワン・ゴロウ / ɚすぃとあろま？ / 萌やし博士
1,100,em-54cb13a72721,不思議の海のモヅルン,60,6475,4941,3,attribute_guard,0.5777,0.5139,98,2,8,いいえ,不思議の海のモヅルン / 梨豚ぴぐぺん / ディープワン・ゴロウ / ɚすぃとあろま？ / アグスティンさん
1,101,em-469fc4e70bad,エヴァンジェ・凛,48,5091,3428,5,heal,0.5755,0.5556,99,1,8,いいえ,エヴァンジェ・凛 / のり男師匠 / ハワイる水島神人 / ɚすぃとあろま？ / アグスティンさん
1,102,em-237ca774c5e5,ルナプリ☆かぐや様,66,8861,1584,1,aoe_attack,0.5747,0.5139,98,2,8,いいえ,ルナプリ☆かぐや様 / 梨豚ぴぐぺん / ディープワン・ゴロウ / ɚすぃとあろま？ / 海賊衆かっさーのん
1,103,em-3767457f6cce,ｷﾗﾒｷﾒﾗ☆ヒラメ様,40,5367,2215,1,attribute_change,0.5721,0.6458,97,3,8,いいえ,ｷﾗﾒｷﾒﾗ☆ヒラメ様 / えかちぇたん / ディープワン・ゴロウ / ɚすぃとあろま？ / アグスティンさん
1,104,em-089a6280b9d6,御嶽さん,32,5112,3067,4,aoe_attack,0.5692,0.5903,100,0,8,いいえ,御嶽さん / えかちぇたん / ハワイる水島神人 / ɚすぃとあろま？ / アグスティンさん
1,105,em-b7d1205bd3a7,すーぱーサイアン,60,5964,5964,12,attack_buff,0.569,0.5069,98,2,8,いいえ,すーぱーサイアン / 梨豚ぴぐぺん / ディープワン・ゴロウ / ɚすぃとあろま？ / アグスティンさん
1,106,em-82d7b7a877f8,電ドロ白鷺嬢,39,6816,2556,2,heal,0.5685,0.6389,96,4,8,いいえ,電ドロ白鷺嬢 / えかちぇたん / ディープワン・ゴロウ / ɚすぃとあろま？ / アグスティンさん
1,107,em-cc181917eaeb,無双中な宗茂さん,60,6405,4941,2,aoe_attack,0.5659,0.5278,98,2,8,いいえ,無双中な宗茂さん / 梨豚ぴぐぺん / ディープワン・ゴロウ / ɚすぃとあろま？ / アグスティンさん
1,108,em-4e77469f1fc4,綺麗な金平さん,42,5112,4260,1,attribute_change,0.5657,0.5903,99,1,8,いいえ,綺麗な金平さん / えかちぇたん / ディープワン・ゴロウ / ɚすぃとあろま？ / アグスティンさん
1,109,em-106b8d6fe4c5,ドヤ顔の女帝瑠璃,60,4430,4089,1,damage_reduction,0.5616,0.5069,100,0,8,いいえ,ドヤ顔の女帝瑠璃 / 欣喜ぴよ子 / 梨豚ぴぐぺん / ɚすぃとあろま？ / アグスティンさん
1,110,em-6262a008b5c9,脱力コンビあろま＆るる,38,3067,5623,2,skill_reduction,0.5596,0.4792,97,3,8,いいえ,脱力コンビあろま＆るる / ブルジョワジー下仁田 / 呼んでますトムさん / ɚすぃとあろま？ / アグスティンさん
1,111,em-9c344f264735,カロリスト・カル子,40,6999,2499,5,attribute_guard,0.559,0.6181,97,3,8,いいえ,カロリスト・カル子 / えかちぇたん / ディープワン・ゴロウ / ɚすぃとあろま？ / アグスティンさん
1,112,em-d941ef4d2c66,紫禁嬢,34,4692,2801,2,damage_reduction,0.5576,0.5764,99,1,8,いいえ,紫禁嬢 / えかちぇたん / ディープワン・ゴロウ / ɚすぃとあろま？ / タイプ：テン
1,113,em-65efdfdd59b3,「ぼ」じゃなくてゔぉたん,40,4941,3408,1,attribute_change,0.5562,0.5903,97,3,8,いいえ,「ぼ」じゃなくてゔぉたん / えかちぇたん / ディープワン・ゴロウ / ɚすぃとあろま？ / アグスティンさん
1,114,em-d95aa4fb8de0,北海！白川だるま,45,4473,2556,1,attack_buff,0.5552,0.5486,97,3,8,いいえ,北海！白川だるま / ブルジョワジー下仁田 / ディープワン・ゴロウ / ɚすぃとあろま？ / アグスティンさん
1,115,em-a74603ad2679,白虎,36,5112,3408,4,attack_buff,0.5537,0.5764,100,0,8,いいえ,白虎 / えかちぇたん / 呼んでますトムさん / ɚすぃとあろま？ / アグスティンさん
