枠,順位,キャラID,名前,コスト,HP,Power,スキルターン,スキル種類,v7下限勝率,完成デッキ勝率,完成デッキコスト,残コスト,デッキ探索数,運用例採用,完成デッキ
1,38,em-f9fcb91b983d,アエネウスと弟くん,60,4175,4175,0,damage_reduction,0.4174,0.4792,100,0,6,いいえ,アエネウスと弟くん / 北間・クララさん / 蓮十郎 / タミちゃんの火祭り / ブラジリアン首都術
1,39,em-42c90dd17240,GSPS！秀郷先生,34,3578,4601,2,attack_buff,0.4169,0.5208,89,11,7,いいえ,GSPS！秀郷先生 / トリニダの怪人 / 摩陀羅　潮真 / 愛のぴよ子 / おこしんMK-2
1,40,em-490281caead8,にくぁう羽子板・辰,36,3449,3449,0,attack_buff,0.4167,0.5069,100,0,6,いいえ,にくぁう羽子板・辰 / ペーチパイセン / トリニダの怪人 / ハンドさんは泳がない / 巨大カンテツ
1,41,em-215080a7a05b,?????,39,4924,4413,4,skill_reduction,0.4166,0.4653,100,0,7,いいえ,????? / 北間・クラリス嬢 / トマティーナ少佐 / ハンドさんは泳がない / ブラジリアン首都術
1,42,em-474d7b7d3bbe,イチャン～(から),26,3606,2850,2,aoe_attack,0.416,0.5486,92,8,7,いいえ,イチャン～(から) / ペーチパイセン / 摩陀羅　潮真 / 瓜だね女中 / 巨大カンテツ
1,43,em-4c2a43ecd770,ナンマトル君,14,2115,2115,2,skill_reduction,0.4159,0.5625,96,4,8,いいえ,ナンマトル君 / 北間・クラリス嬢 / イチャン～(から) / ハンドさんは泳がない / 聖☆いんてぃないか
1,44,em-962f1faafed7,三貴子アマテラス,75,10309,5112,5,revive,0.4158,0.4653,100,0,8,いいえ,三貴子アマテラス / ペーチパイセン / 覚醒けいび / 愛のぴよ子 / 大森さん
1,45,em-0d48fb639618,どうする？リオンさん,18,2093,2737,3,delay,0.4149,0.5486,100,0,8,いいえ,どうする？リオンさん / 北間・クラリス嬢 / イチャン～(から) / ハンドさんは泳がない / 聖☆いんてぃないか
1,46,em-7f6d8a20493b,寝起きのクラリス,60,7668,1704,0,heal,0.4136,0.4792,99,1,8,いいえ,寝起きのクラリス / ペーチパイセン / 愛のぴよ子 / 大森銀さん / 美才能♪かの子さん
1,47,em-10b41d0249c9,ホタル,40,4396,5163,1,attribute_change,0.4135,0.4861,95,5,7,いいえ,ホタル / ペーチパイセン / イチャン～(から) / 大森銀さん / 巨大カンテツ
1,48,em-6fd11d4d3308,超天狗くまのたん,35,1704,7497,3,attack_buff,0.4134,0.5208,100,0,6,いいえ,超天狗くまのたん / トリニダの怪人 / 摩陀羅　潮真 / 愛のぴよ子 / 美才能♪かの子さん
1,49,em-aae4f48cb489,もん親方,28,3748,3748,2,attribute_guard,0.4128,0.5347,94,6,7,いいえ,もん親方 / ペーチパイセン / 摩陀羅　潮真 / 瓜だね女中 / 巨大カンテツ
1,50,em-d09d2f80d34e,トマティーナ少佐,16,3748,2130,2,multi_hit_attack,0.4126,0.5486,93,7,8,いいえ,トマティーナ少佐 / 北間・クラリス嬢 / 摩陀羅　潮真 / 巳ーちゃんさん / ハリウッドナナコ師匠
1,51,em-daac43f51729,四悪妖・鵺,88,9542,5964,1,attribute_change,0.4126,0.3958,100,0,4,いいえ,四悪妖・鵺 / かずらちゃん / デンマーくん / くーさん / 鳴子ちゃん
1,52,em-f3861e35df6f,暗黒王まはーかーらん,47,3731,3926,4,delay,0.4115,0.4792,100,0,7,いいえ,暗黒王まはーかーらん / ペーチパイセン / 摩陀羅　潮真 / 黄泉還り！反魂タン / ブラジリアン首都術
1,53,em-f4025e805468,best of 長田さん,50,3500,7000,1,attribute_change,0.4111,0.4722,99,1,7,いいえ,best of 長田さん / ペーチパイセン / トマティーナ少佐 / 愛のぴよ子 / æッシュちゃん
1,54,em-a5e1e009bda8,くまのたん伝説,80,8861,8179,5,attack_buff,0.4108,0.4444,98,2,7,いいえ,くまのたん伝説 / ウナギーヌくん / 愛のぴよ子 / 大森銀さん / 大森さん
1,55,em-01ed0ad1bb88,ムガるぞ！フマゆん,78,8350,6805,3,aoe_attack,0.41,0.4514,99,1,7,いいえ,ムガるぞ！フマゆん / ウナギーヌくん / 愛のぴよ子 / おこしんMK-2 / 大森さん
1,56,em-b95ac93b816d,キタキツネの神様,29,3748,4771,3,attack_buff,0.4093,0.5208,97,3,8,いいえ,キタキツネの神様 / カルボ姉（ねえ） / 摩陀羅　潮真 / 大森銀さん / 美才能♪かの子さん
1,57,em-b6adaf9bf556,こうせえっつう女中,17,805,2898,0,attack_buff,0.4082,0.5417,100,0,8,いいえ,こうせえっつう女中 / 北間・クラリス嬢 / 摩陀羅　潮真 / 財閥だ浅ちゃん！ / おこしんMK-2
1,58,em-d020ce26e899,ＴＡＳマニア先輩,40,5964,3418,3,skill_reduction,0.4078,0.4514,98,2,7,いいえ,ＴＡＳマニア先輩 / 北間・クラリス嬢 / トマティーナ少佐 / タミちゃんの火祭り / æッシュちゃん
1,59,em-1eb5e932843b,ダンブッラの蘭,38,5112,3578,2,damage_reduction,0.4075,0.4931,100,0,7,いいえ,ダンブッラの蘭 / トリニダの怪人 / イチャン～(から) / 瓜だね女中 / おこしんMK-2
1,60,em-d77542ffe604,?????,42,6475,3067,2,attack_buff,0.407,0.5,100,0,6,いいえ,????? / 北間・クラリス嬢 / トマティーナ少佐 / ハンドさんは泳がない / ハリウッドナナコ師匠
1,61,em-cd23be41d901,美顔なエンパナさん,40,5623,4089,8,revive,0.4065,0.5208,98,2,8,いいえ,美顔なエンパナさん / 北間・クラリス嬢 / トマティーナ少佐 / タミちゃんの火祭り / æッシュちゃん
1,62,em-f2a813466bbe,The★Youなリバ子,50,5770,3113,0,heal,0.4062,0.4583,99,1,8,いいえ,The★Youなリバ子 / ペーチパイセン / 摩陀羅　潮真 / おこしんMK-2 / ハリウッドナナコ師匠
1,63,em-7a5536e43124,因幡WAHHH!!,31,3578,4771,4,attack_buff,0.4053,0.5278,99,1,7,いいえ,因幡WAHHH!! / トリニダの怪人 / トマティーナ少佐 / 愛のぴよ子 / プラハ嬢
1,64,em-abcae044297d,ラ・ショー・ドさん,44,5453,3424,5,delay,0.4048,0.4444,95,5,7,いいえ,ラ・ショー・ドさん / 北間・クラリス嬢 / トマティーナ少佐 / おこしんMK-2 / æッシュちゃん
1,65,em-2c6fd048179d,ジョン・鮭児,23,1448,2726,0,attack_buff,0.4043,0.5417,99,1,8,いいえ,ジョン・鮭児 / 夏至祭のヴァサクサ君 / トマティーナ少佐 / 愛のぴよ子 / 八狗神伏姫様
1,66,em-e7480334e10e,脱力系アテナ,33,4186,1610,0,attack_buff,0.4039,0.5139,100,0,8,いいえ,脱力系アテナ / ペーチパイセン / トマティーナ少佐 / ハンドさんは泳がない / 巨大カンテツ
1,67,em-682cda3863fb,脱力コンビあろま＆るる,48,3067,5623,2,skill_reduction,0.4038,0.4583,97,3,7,いいえ,脱力コンビあろま＆るる / ペーチパイセン / トマティーナ少佐 / 愛のぴよ子 / æッシュちゃん
1,68,em-85946f26dcf5,鉄人！ガヨーマルト,18,3381,1610,1,attribute_change,0.4033,0.5556,100,0,8,いいえ,鉄人！ガヨーマルト / 北間・クラリス嬢 / イチャン～(から) / ハンドさんは泳がない / 聖☆いんてぃないか
1,69,em-f119f767f457,アダム＆エバ,50,5112,4260,4,attack_buff,0.4033,0.5069,100,0,7,いいえ,アダム＆エバ / 北間・クラリス嬢 / 摩陀羅　潮真 / おこしんMK-2 / ハリウッドナナコ師匠
1,70,em-e15fbf6ecd0c,シャーロック&エッジュ,41,4260,5112,2,skill_reduction,0.403,0.4514,99,1,7,いいえ,シャーロック&エッジュ / 北間・クラリス嬢 / トマティーナ少佐 / ハンドさんは泳がない / ハリウッドナナコ師匠
1,71,em-1e8ec25622df,切間・ンジャロさん,39,5871,3442,4,skill_reduction,0.4028,0.4514,97,3,7,いいえ,切間・ンジャロさん / 北間・クラリス嬢 / トマティーナ少佐 / ハンドさんは泳がない / ハリウッドナナコ師匠
1,72,em-760bb0daf1c9,ゲキ悪オヤジ(神),53,5112,5112,6,delay,0.4026,0.4306,100,0,7,いいえ,ゲキ悪オヤジ(神) / ペーチパイセン / 大患部！ぴよ子大佐 / 大森銀さん / 巨大カンテツ
1,73,em-8d98226e5962,玉稜の首領・たまうー,29,3067,4260,4,delay,0.4024,0.4861,97,3,8,いいえ,玉稜の首領・たまうー / 北間・クラリス嬢 / イチャン～(から) / ハンドさんは泳がない / ハリウッドナナコ師匠
1,74,em-2f0a120135a2,神降ろし！宮子様,24,3578,3152,0,heal,0.4018,0.4861,96,4,8,いいえ,神降ろし！宮子様 / 北間・クラリス嬢 / トマティーナ少佐 / ハンドさんは泳がない / 聖☆いんてぃないか
1,75,em-e3e851204c8b,イカすぜ！よりりん,18,2576,2576,2,attribute_change,0.4012,0.5556,100,0,8,いいえ,イカすぜ！よりりん / 北間・クラリス嬢 / イチャン～(から) / ハンドさんは泳がない / 聖☆いんてぃないか
1,76,em-cf1f3fbef79d,紅玉の供犠ぴよ子,6,1609,1609,0,none,0.4008,0.5486,97,3,7,いいえ,紅玉の供犠ぴよ子 / 北間・クラリス嬢 / トマティーナ少佐 / ハンドさんは泳がない / レブカ大先生
1,77,em-ea2d3d13fc78,いなば☆うあー,18,1300,1700,4,skill_reduction,0.4004,0.5694,100,0,8,いいえ,いなば☆うあー / 北間・クラリス嬢 / イチャン～(から) / ハンドさんは泳がない / 聖☆いんてぃないか
1,78,em-c1bbe00e5d61,ジョンは時を知らない,48,4771,3493,0,attack_buff,0.3994,0.4583,98,2,7,いいえ,ジョンは時を知らない / 北間・クララさん / 摩陀羅　潮真 / ブラジリアン首都術 / ハリウッドナナコ師匠
1,79,em-83954a93a691,閃きのヒラメちゃん,60,6560,4430,2,attribute_change,0.3992,0.4653,99,1,7,いいえ,閃きのヒラメちゃん / トリニダの怪人 / トマティーナ少佐 / 愛のぴよ子 / 大森さん
1,80,em-065f680177c4,ﾍﾟﾀももたろす,17,3059,3059,2,attribute_change,0.3991,0.5347,99,1,8,いいえ,ﾍﾟﾀももたろす / 北間・クラリス嬢 / イチャン～(から) / ハンドさんは泳がない / 聖☆いんてぃないか
1,81,em-410cc22d32bc,アロハる☆水島神人,16,3246,1887,2,attribute_change,0.399,0.5417,97,3,8,いいえ,アロハる☆水島神人 / ペーチパイセン / 愛のぴよ子 / ハンドさんは泳がない / レブカ大先生
1,82,em-e394b3795363,伝説の少女キャンディ,50,5507,5507,7,skill_reduction,0.3982,0.4167,99,1,7,いいえ,伝説の少女キャンディ / 北間・クラリス嬢 / トマティーナ少佐 / 大森銀さん / 美才能♪かの子さん
1,83,em-2c691fe63d0d,ブッシュドノエルん,38,3652,5354,2,attack_buff,0.3973,0.4931,96,4,6,いいえ,ブッシュドノエルん / 北間・クラリス嬢 / トマティーナ少佐 / ハンドさんは泳がない / ハリウッドナナコ師匠
1,84,em-285a6b18bfb1,いろはの曙ちゃん,18,2705,2705,0,heal,0.3972,0.5,93,7,8,いいえ,いろはの曙ちゃん / ヤマさんヤミーさん / トマティーナ少佐 / ハンドさんは泳がない / ハリウッドナナコ師匠
1,85,em-f9ca1348e6ed,斎王代「鵺」,48,6884,3748,3,attribute_change,0.3972,0.4792,98,2,7,いいえ,斎王代「鵺」 / 北間・クラリス嬢 / 摩陀羅　潮真 / おこしんMK-2 / ハリウッドナナコ師匠
1,86,em-f53bffc021ea,曲弾動物ウーミン,33,2999,3544,5,skill_reduction,0.3971,0.4861,100,0,8,いいえ,曲弾動物ウーミン / ペーチパイセン / トマティーナ少佐 / ハンドさんは泳がない / 巨大カンテツ
1,87,em-fef48f3b2f9e,まん丸！シャーミー君,28,3800,3237,1,attack_buff,0.3967,0.5069,96,4,8,いいえ,まん丸！シャーミー君 / 北間・クラリス嬢 / イチャン～(から) / ハンドさんは泳がない / ハリウッドナナコ師匠
1,88,em-cb9a138787d0,摩陀羅　潮真,27,7194,1741,2,attribute_guard,0.3967,0.4931,94,6,7,いいえ,摩陀羅　潮真 / ペーチパイセン / イチャン～(から) / 禍殃☆ももとふ姫 / 巨大カンテツ
1,89,em-a03649b8e724,巨大カンテツ,15,3220,3220,5,heal,0.3965,0.5417,100,0,8,いいえ,巨大カンテツ / カルボ姉（ねえ） / 摩陀羅　潮真 / 巳ーちゃんさん / ハリウッドナナコ師匠
1,90,em-fa3191833d67,エヴァン,28,3381,2776,2,damage_reduction,0.3965,0.5278,94,6,7,いいえ,エヴァン / ペーチパイセン / 摩陀羅　潮真 / 瓜だね女中 / 巨大カンテツ
1,91,em-6c9a66a7da8c,抹殺音ズース,40,5623,3408,6,heal,0.3959,0.5069,98,2,8,いいえ,抹殺音ズース / 北間・クラリス嬢 / トマティーナ少佐 / タミちゃんの火祭り / æッシュちゃん
1,92,em-cd52b65347bc,フローラさま,75,11161,3408,1,attack_buff,0.3959,0.3958,97,3,7,いいえ,フローラさま / ペーチパイセン / ウナギーヌくん / 愛のぴよ子 / 大森さん
1,93,em-85dad7ff7aa2,ディヤの魔人,18,2385,1704,2,heal,0.3955,0.5694,100,0,8,いいえ,ディヤの魔人 / 北間・クラリス嬢 / イチャン～(から) / ハンドさんは泳がない / 聖☆いんてぃないか
1,94,em-6e1b672bdbe8,いやひこにゃん,18,2718,1057,3,delay,0.395,0.5625,100,0,8,いいえ,いやひこにゃん / 北間・クラリス嬢 / イチャン～(から) / ハンドさんは泳がない / 聖☆いんてぃないか
1,95,em-ae529aca2139,夜鳥の会会長,35,3408,4260,3,attribute_change,0.3948,0.5139,96,4,7,いいえ,夜鳥の会会長 / 北間・クラリス嬢 / トマティーナ少佐 / ハンドさんは泳がない / ブラジリアン首都術
1,96,em-ae8585ed525d,一服のうっぴー,46,6475,3408,3,heal,0.3945,0.4861,95,5,8,いいえ,一服のうっぴー / ペーチパイセン / 摩陀羅　潮真 / ブラジリアン首都術 / ハリウッドナナコ師匠
1,97,em-a7fc49aa8c73,広報担当：アッシュ,37,5112,3748,2,attribute_guard,0.3945,0.4792,98,2,7,いいえ,広報担当：アッシュ / 北間・クラリス嬢 / アウス大先輩 / タミちゃんの火祭り / 聖☆いんてぃないか
1,98,em-de36aab296aa,月下皇帝ランたん様,50,3150,5367,3,revive,0.3941,0.5,99,1,8,いいえ,月下皇帝ランたん様 / ペーチパイセン / 摩陀羅　潮真 / おこしんMK-2 / ハリウッドナナコ師匠
1,99,em-6870ddfd0fbb,大道芸！エʃ＆エʒ,12,1661,1661,3,skill_reduction,0.3938,0.5486,100,0,7,いいえ,大道芸！エʃ＆エʒ / 北間・クラリス嬢 / トマティーナ少佐 / ハンドさんは泳がない / 八狗神伏姫様
1,100,em-9d511711422e,禍殃☆ももとふ姫,17,2737,3059,3,heal,0.3937,0.5417,99,1,8,いいえ,禍殃☆ももとふ姫 / 北間・クラリス嬢 / イチャン～(から) / ハンドさんは泳がない / 聖☆いんてぃないか
1,101,em-93bcb3ddcb90,蝦夷の鬼武者,50,5367,4771,1,attack_buff,0.3933,0.4444,100,0,6,いいえ,蝦夷の鬼武者 / 北間・クラリス嬢 / 摩陀羅　潮真 / おこしんMK-2 / ハリウッドナナコ師匠
1,102,em-d695befcbdc2,収穫☆にいがタン,26,4508,3655,3,attribute_guard,0.3918,0.5069,100,0,7,いいえ,収穫☆にいがタン / ペーチパイセン / 大患部！ぴよ子大佐 / ハンドさんは泳がない / わっしょいミカ先生
1,103,em-a20c59ca87c1,Let's☆ハチ公,33,6560,1448,5,delay,0.3916,0.4583,100,0,8,いいえ,Let's☆ハチ公 / ペーチパイセン / トマティーナ少佐 / ハンドさんは泳がない / 巨大カンテツ
1,104,em-9667a89799b5,冬の双子姫,77,9628,4686,2,damage_reduction,0.3916,0.4167,99,1,7,いいえ,冬の双子姫 / ペーチパイセン / ウナギーヌくん / 愛のぴよ子 / 大森さん
1,105,em-6dcd90bb7df5,花めく☆まつやマン,24,4669,2173,1,heal,0.3908,0.5069,96,4,8,いいえ,花めく☆まつやマン / 北間・クラリス嬢 / トマティーナ少佐 / ハンドさんは泳がない / 聖☆いんてぃないか
1,106,em-f334c541bf84,納得ん★福曼荼羅,17,1763,1860,2,attribute_change,0.3907,0.5625,99,1,8,いいえ,納得ん★福曼荼羅 / 北間・クラリス嬢 / イチャン～(から) / ハンドさんは泳がない / 聖☆いんてぃないか
1,107,em-a5d6506eec58,瓜だね女中,15,3220,1610,4,heal,0.3904,0.5625,97,3,8,いいえ,瓜だね女中 / 北間・クラリス嬢 / イチャン～(から) / ハンドさんは泳がない / 聖☆いんてぃないか
1,108,em-9298dde558c4,超豹！ペパりんさん,30,2119,2545,2,delay,0.39,0.5139,97,3,7,いいえ,超豹！ペパりんさん / ペーチパイセン / トマティーナ少佐 / ハンドさんは泳がない / 巨大カンテツ
1,109,em-9b97e564ea43,ユールシスター☆ノエルん,43,5523,4112,3,multi_hit_attack,0.3899,0.4792,100,0,7,いいえ,ユールシスター☆ノエルん / 北間・クララさん / 摩陀羅　潮真 / タミちゃんの火祭り / ハリウッドナナコ師匠
1,110,em-2a20d82018a7,強飯式太子君,43,4771,3408,1,heal,0.3895,0.4653,100,0,8,いいえ,強飯式太子君 / ペーチパイセン / トマティーナ少佐 / ハンドさんは泳がない / ハリウッドナナコ師匠
1,111,em-039a051d72bb,伊万里の重畳,36,4260,3919,3,delay,0.3894,0.4444,100,0,7,いいえ,伊万里の重畳 / ペーチパイセン / トマティーナ少佐 / 愛のぴよ子 / プラハ嬢
1,112,em-e49404c0e4be,?????,43,5350,2712,3,attack_buff,0.3892,0.5069,100,0,7,いいえ,????? / カルボ姉（ねえ） / 摩陀羅　潮真 / 愛のぴよ子 / ハリウッドナナコ師匠
1,113,em-76691ebd833d,特攻のびゃこ,38,2641,6219,2,attack_buff,0.3883,0.4792,100,0,6,いいえ,特攻のびゃこ / カルボ姉（ねえ） / 摩陀羅　潮真 / 黄泉還り！反魂タン / おこしんMK-2
1,114,em-e99bfc1ea066,ご入学ぴよ子,9,883,2397,2,attack_buff,0.3879,0.5556,97,3,7,いいえ,ご入学ぴよ子 / 北間・クラリス嬢 / トマティーナ少佐 / ハンドさんは泳がない / 八狗神伏姫様
1,115,em-fea44f2a7dd8,だが男だ彦にゃん,15,2793,1132,3,skill_reduction,0.3879,0.5347,100,0,8,いいえ,だが男だ彦にゃん / ヤマさんヤミーさん / トマティーナ少佐 / ハンドさんは泳がない / 巨大カンテツ
1,116,em-370ba5df8d09,悪霊狩人ちび大助,81,8776,5879,5,multi_hit_attack,0.3874,0.4375,99,1,6,いいえ,悪霊狩人ちび大助 / ウナギーヌくん / 愛のぴよ子 / 大森銀さん / 大森さん
1,117,em-587d1ec0e30f,偉人さんトーマスん,14,1359,2038,2,attribute_change,0.3872,0.5625,96,4,8,いいえ,偉人さんトーマスん / 北間・クラリス嬢 / イチャン～(から) / ハンドさんは泳がない / 聖☆いんてぃないか
