枠,順位,キャラID,名前,コスト,HP,Power,スキルターン,スキル種類,v7下限勝率,完成デッキ勝率,完成デッキコスト,残コスト,デッキ探索数,運用例採用,完成デッキ
1,11,em-7ba25345ffb0,シーさま,60,4601,4601,3,delay,0.7296,0.5347,100,0,7,いいえ,シーさま / けるるんぱさらん / ジャバラ帝王 / 地味に変な大仏 / ネオねっつ
1,12,em-3e2d46063b3e,なっとくん様,70,8026,4618,1,skill_reduction,0.7202,0.4792,100,0,7,いいえ,なっとくん様 / どんこ太郎 / ジャバラ帝王 / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ぜんまる
1,13,em-3151d77efe3f,チンチョーロさん,37,4805,4805,7,revive,0.7024,0.7014,100,0,8,いいえ,チンチョーロさん / カルボ姉（ねえ） / ɚすぃとあろま？ / ɚすぃとLulu？ / エンジェル美夫
1,14,em-1e8ec25622df,切間・ンジャロさん,39,5871,3442,4,skill_reduction,0.694,0.6181,94,6,8,いいえ,切間・ンジャロさん / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / ぜんまる
1,15,em-bc583c6ff83e,卍石★モチ子,40,4625,4966,5,attribute_guard,0.6909,0.6875,98,2,8,いいえ,卍石★モチ子 / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / ネオねっつ
1,16,em-9ec6297ea6ca,バスてとにゃん,38,4260,4771,3,attack_buff,0.6889,0.6667,98,2,8,いいえ,バスてとにゃん / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / かるたーニャ
1,17,em-67859050336b,マジ☆マシニッさん,36,4089,4430,6,multi_hit_attack,0.6878,0.6458,97,3,8,いいえ,マジ☆マシニッさん / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / エンジェル美夫
1,18,em-f565b0314902,覚醒大氷怪・雪愛,37,4345,4515,1,attribute_change,0.6848,0.6806,100,0,8,いいえ,覚醒大氷怪・雪愛 / カルボ姉（ねえ） / ɚすぃとあろま？ / ɚすぃとLulu？ / エンジェル美夫
1,19,em-7a57f923ab2c,ありえんキャット様,61,6069,5622,1,attribute_change,0.6839,0.6597,100,0,7,いいえ,ありえんキャット様 / カルボ姉（ねえ） / ジャバラ帝王 / 地味に変な大仏 / ぜんまる
1,20,em-9a400a6535d5,ｸﾗﾌﾄｼﾞﾝｼﾞｬｰの妖精,44,5054,5006,4,skill_reduction,0.6831,0.6042,100,0,7,いいえ,ｸﾗﾌﾄｼﾞﾝｼﾞｬｰの妖精 / けるるんぱさらん / ジャバラ帝王 / ɚすぃとLulu？ / ネオねっつ
1,21,em-5e492c884ca0,三貴子素戔嗚,75,8946,6475,5,multi_hit_attack,0.682,0.6111,100,0,5,いいえ,三貴子素戔嗚 / 福井ザウルス / ジャバラ帝王 / 角成馬之助 / ぜんまる
1,22,em-ad53908276ac,ピコ島ぴーこ,47,4007,5112,1,heal,0.6772,0.6319,99,1,8,いいえ,ピコ島ぴーこ / カルボ姉（ねえ） / ジャバラ帝王 / たこ焼きーナ師匠 / ヤック(中の人)
1,23,em-14092b64f08d,コハク糖の魔導師,46,4379,5367,3,attribute_change,0.6771,0.6458,98,2,8,いいえ,コハク糖の魔導師 / カルボ姉（ねえ） / ジャバラ帝王 / たこ焼きーナ師匠 / ヤック(中の人)
1,24,em-ccfeb40e6439,更にThe★Youなリバ子,50,1509,5770,0,heal,0.6717,0.5764,100,0,8,いいえ,更にThe★Youなリバ子 / カルボ姉（ねえ） / ジャバラ帝王 / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / エンジェル美夫
1,25,em-b2d6a846bb36,哀哭のオオウミガラス,75,9713,4941,2,damage_reduction,0.6709,0.5069,100,0,5,いいえ,哀哭のオオウミガラス / どんこ太郎 / ジャバラ帝王 / 地味に変な大仏 / ぜんまる
1,26,em-bc6da5addf52,桜ブーナッド,46,5547,4013,5,heal,0.6658,0.625,98,2,8,いいえ,桜ブーナッド / カルボ姉（ねえ） / ジャバラ帝王 / たこ焼きーナ師匠 / ヤック(中の人)
1,27,em-35dfd8c60675,はぎみタンさん,55,4430,4771,4,aoe_attack,0.6651,0.5833,99,1,7,いいえ,はぎみタンさん / どんこ太郎 / ジャバラ帝王 / ɚすぃとLulu？ / ネオねっつ
1,28,em-29be2edf2271,餅子・ﾏｰﾒｲﾄﾞｽﾀｲﾙ,60,4797,5308,5,damage_reduction,0.6607,0.5764,100,0,7,いいえ,餅子・ﾏｰﾒｲﾄﾞｽﾀｲﾙ / けるるんぱさらん / ジャバラ帝王 / 地味に変な大仏 / ネオねっつ
1,29,em-d72497692e5c,バリ……トゥンク…王,41,1530,5279,0,guard,0.6603,0.6458,99,1,8,いいえ,バリ……トゥンク…王 / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / ネオねっつ
1,30,em-60119eda4c9c,猿田彦大先輩,80,7838,7157,5,attack_buff,0.6593,0.4931,100,0,4,いいえ,猿田彦大先輩 / どんこ太郎 / 顕花植物王熊ぐっすん / 角成馬之助 / ぜんまる
1,31,em-9b97e564ea43,ユールシスター☆ノエルん,43,5523,4112,3,multi_hit_attack,0.659,0.6806,99,1,8,いいえ,ユールシスター☆ノエルん / けるるんぱさらん / ジャバラ帝王 / ɚすぃとLulu？ / ネオねっつ
1,32,em-45dad5139056,ベギン改・修道女,37,4565,4467,4,revive,0.6588,0.6875,100,0,8,いいえ,ベギン改・修道女 / カルボ姉（ねえ） / ɚすぃとあろま？ / ɚすぃとLulu？ / エンジェル美夫
1,33,em-bc5f259cf576,まさか殿(微マジ),60,5453,6305,7,multi_hit_attack,0.6568,0.5764,100,0,7,いいえ,まさか殿(微マジ) / けるるんぱさらん / ジャバラ帝王 / 地味に変な大仏 / ネオねっつ
1,34,em-32f5c4968406,正月カナちゃん。,66,5282,5282,6,revive,0.6518,0.5556,99,1,7,いいえ,正月カナちゃん。 / どんこ太郎 / ジャバラ帝王 / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ネオねっつ
1,35,em-4c03ad40dce9,源のゴライコー,75,7923,6390,4,attack_buff,0.6496,0.4653,100,0,5,いいえ,源のゴライコー / 福井ザウルス / ジャバラ帝王 / 角成馬之助 / ぜんまる
1,36,em-32ef1535a66a,ハバキたん,60,6816,4260,3,damage_reduction,0.6485,0.5556,99,1,7,いいえ,ハバキたん / カルボ姉（ねえ） / ジャバラ帝王 / たこ焼きーナ師匠 / ぜんまる
1,37,em-c1bbe00e5d61,ジョンは時を知らない,48,4771,3493,0,attack_buff,0.6446,0.6042,100,0,8,いいえ,ジョンは時を知らない / カルボ姉（ねえ） / ジャバラ帝王 / たこ焼きーナ師匠 / ヤック(中の人)
1,38,em-9667a89799b5,冬の双子姫,77,9628,4686,2,damage_reduction,0.6444,0.4514,99,1,5,いいえ,冬の双子姫 / どんこ太郎 / お夏ちゃん / たこ焼きーナ師匠 / ネオねっつ
1,39,em-78c7d71a75d2,美音三銃士を連れてきたよ,50,6475,3748,5,revive,0.6416,0.5833,97,3,8,いいえ,美音三銃士を連れてきたよ / カルボ姉（ねえ） / ジャバラ帝王 / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ネオねっつ
1,40,em-8522b1e6c291,百華百彩久連子,55,5282,5282,3,multi_hit_attack,0.6416,0.5556,99,1,7,いいえ,百華百彩久連子 / どんこ太郎 / ジャバラ帝王 / ɚすぃとLulu？ / ネオねっつ
1,41,em-2c5d06641a28,ジャックレムリン,55,7497,3748,7,aoe_attack,0.6412,0.5903,99,1,7,いいえ,ジャックレムリン / カルボ姉（ねえ） / ジャバラ帝王 / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ぜんまる
1,42,em-667dae45fa9f,怪童の金たろす,52,6049,6049,2,damage_reduction,0.6406,0.625,99,1,8,いいえ,怪童の金たろす / カルボ姉（ねえ） / ジャバラ帝王 / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ネオねっつ
1,43,em-5a047ed41d97,KJの少女Hi児,48,4941,3919,5,multi_hit_attack,0.6393,0.6181,100,0,8,いいえ,KJの少女Hi児 / カルボ姉（ねえ） / ジャバラ帝王 / たこ焼きーナ師匠 / ヤック(中の人)
1,44,em-e8331e3aec6c,辰の子ぴよ子,70,6898,4089,10,multi_hit_attack,0.6374,0.5139,100,0,7,いいえ,辰の子ぴよ子 / 梅ビースト / ジャバラ帝王 / たこ焼きーナ師匠 / ネオねっつ
1,45,em-e0ae1e287b90,春のお兄さん,80,9202,5793,2,attribute_change,0.632,0.3611,100,0,4,いいえ,春のお兄さん / どんこ太郎 / どんこ次郎 / 地味に変な大仏 / ぜんまる
1,46,em-9413da55b7e0,ヤマピカリャーコ,47,4515,5095,2,multi_hit_attack,0.6305,0.6181,99,1,8,いいえ,ヤマピカリャーコ / カルボ姉（ねえ） / ジャバラ帝王 / たこ焼きーナ師匠 / ヤック(中の人)
1,47,em-89a1a863b8a0,ベファーナさん二千歳,46,7200,1874,1,multi_hit_attack,0.6291,0.6458,98,2,8,いいえ,ベファーナさん二千歳 / カルボ姉（ねえ） / ジャバラ帝王 / たこ焼きーナ師匠 / ヤック(中の人)
1,48,em-337e85c2cd90,ユーコ☆スターダスト,60,6053,4354,4,revive,0.6281,0.5347,99,1,7,いいえ,ユーコ☆スターダスト / カルボ姉（ねえ） / ジャバラ帝王 / たこ焼きーナ師匠 / ぜんまる
1,49,em-e5fb3c6a3323,ガジュ・まる子さん,34,3748,4430,5,revive,0.6275,0.6597,98,2,8,いいえ,ガジュ・まる子さん / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / 花の魔女るる
1,50,em-c25db2f5b4ff,メルヘン☆グリ子,80,9202,3748,4,damage_reduction,0.624,0.4167,100,0,4,いいえ,メルヘン☆グリ子 / どんこ太郎 / 顕花植物王熊ぐっすん / 角成馬之助 / ぜんまる
1,51,em-b2125332555b,呵々Doの閑雅・ルー,85,9883,4771,5,guard,0.624,0.3403,100,0,1,いいえ,呵々Doの閑雅・ルー / どんこ太郎 / お夏ちゃん / 角成馬之助 / ぜんまる
1,52,em-33880cee5e60,三貴子ツクヨミ,75,10735,4686,3,damage_reduction,0.6239,0.4444,100,0,5,いいえ,三貴子ツクヨミ / どんこ太郎 / ジャバラ帝王 / 地味に変な大仏 / ぜんまる
1,53,em-7e2c5e9ede5c,シャムロックのガハラ,55,5401,5680,4,attack_buff,0.6226,0.5625,99,1,7,いいえ,シャムロックのガハラ / カルボ姉（ねえ） / ジャバラ帝王 / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ぜんまる
1,54,em-7e81ebc98ef9,稼働！K-MEN,57,6475,3067,1,guard,0.6194,0.5694,99,1,8,いいえ,稼働！K-MEN / カルボ姉（ねえ） / ジャバラ帝王 / 地味に変な大仏 / ネオねっつ
1,55,em-748c1a866dbc,Hey Yeah 清盛,75,11417,2896,3,guard,0.6178,0.4792,99,1,5,いいえ,Hey Yeah 清盛 / どんこ太郎 / ジャバラ帝王 / 角成馬之助 / ネオねっつ
1,56,em-2c691fe63d0d,ブッシュドノエルん,38,3652,5354,2,attack_buff,0.6162,0.6181,96,4,8,いいえ,ブッシュドノエルん / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / ネオねっつ
1,57,em-8d4f1b618997,コトレードさん,68,8861,3748,5,damage_reduction,0.6159,0.4653,98,2,7,いいえ,コトレードさん / 伝説のビスカやん！ / ジャバラ帝王 / 地味に変な大仏 / ぜんまる
1,58,em-682cda3863fb,脱力コンビあろま＆るる,48,3067,5623,2,skill_reduction,0.6114,0.5625,100,0,8,いいえ,脱力コンビあろま＆るる / カルボ姉（ねえ） / ジャバラ帝王 / たこ焼きーナ師匠 / ヤック(中の人)
1,59,em-2c08686a6d88,猿もの追い払いネキ,42,4171,3977,5,damage_reduction,0.6104,0.6111,97,3,8,いいえ,猿もの追い払いネキ / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / ぜんまる
1,60,em-448c2fa1943c,熊とか絶対殺すマン,44,4086,4771,5,delay,0.6096,0.5833,100,0,7,いいえ,熊とか絶対殺すマン / けるるんぱさらん / ジャバラ帝王 / ɚすぃとLulu？ / ネオねっつ
1,61,em-e795d2bbe2f0,北政所ねね様,60,5623,4601,3,attribute_guard,0.6095,0.5208,99,1,7,いいえ,北政所ねね様 / カルボ姉（ねえ） / ジャバラ帝王 / 地味に変な大仏 / ぜんまる
1,62,em-f47697209ae1,メルっ子☆メルルン,60,4856,5538,2,skill_reduction,0.6074,0.4861,100,0,7,いいえ,メルっ子☆メルルン / けるるんぱさらん / ジャバラ帝王 / 地味に変な大仏 / ネオねっつ
1,63,em-06a3d28ae15f,オオガラッパ,36,3783,4771,2,skill_reduction,0.6064,0.6111,100,0,8,いいえ,オオガラッパ / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / 花の魔女るる
1,64,em-f2a813466bbe,The★Youなリバ子,50,5770,3113,0,heal,0.6029,0.5694,97,3,8,いいえ,The★Youなリバ子 / カルボ姉（ねえ） / ジャバラ帝王 / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ネオねっつ
1,65,em-5b018e628ca0,道化師・コシャレ,32,3703,4669,5,delay,0.6019,0.6458,96,4,8,いいえ,道化師・コシャレ / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / 花の魔女るる
1,66,em-32538f7c8341,熊殺しのサンタマン,58,6560,4345,5,delay,0.601,0.5139,100,0,7,いいえ,熊殺しのサンタマン / カルボ姉（ねえ） / ジャバラ帝王 / 地味に変な大仏 / ネオねっつ
1,67,em-49b522eac464,ジェヴォたんは狼？,43,3006,6022,4,multi_hit_attack,0.6009,0.5972,98,2,8,いいえ,ジェヴォたんは狼？ / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / ぜんまる
1,68,em-7d756ba8373e,謹賀新年のびゃこ,47,2300,6219,4,attack_buff,0.6005,0.5764,99,1,8,いいえ,謹賀新年のびゃこ / カルボ姉（ねえ） / お夏ちゃん / ɚすぃとLulu？ / ネオねっつ
1,69,em-09abce425d92,超悦者・有砂小町,60,5453,5453,5,attribute_change,0.5967,0.5208,100,0,7,いいえ,超悦者・有砂小町 / けるるんぱさらん / ジャバラ帝王 / 地味に変な大仏 / ネオねっつ
1,70,em-bae534d22214,猫キャットとOLさん,37,3786,3786,3,delay,0.5963,0.5972,98,2,8,いいえ,猫キャットとOLさん / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / エンジェル美夫
1,71,em-9b1b7dceab8e,ブダ山ペスト太郎,40,6305,2044,0,damage_reduction,0.5958,0.6597,98,2,8,いいえ,ブダ山ペスト太郎 / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / ネオねっつ
1,72,em-3de6064f1850,?????,49,5623,4771,0,guard,0.5947,0.5208,100,0,8,いいえ,????? / カルボ姉（ねえ） / お夏ちゃん / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ヤック(中の人)
1,73,em-66075c4def49,K・Y・イマガワ,40,5793,3237,5,attack_buff,0.5944,0.6458,98,2,8,いいえ,K・Y・イマガワ / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / ネオねっつ
1,74,em-a9f11e917d08,さふらんボルギーニャ,40,5163,3970,3,skill_reduction,0.5943,0.6181,100,0,8,いいえ,さふらんボルギーニャ / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / かるたーニャ
1,75,em-b27009a57b71,架けろきしわだっしー,49,1559,6672,3,attack_buff,0.5933,0.5486,96,4,8,いいえ,架けろきしわだっしー / カルボ姉（ねえ） / ジャバラ帝王 / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ネオねっつ
1,76,em-d4ddef9a4e05,大ふわふわさん,36,6247,2839,4,skill_reduction,0.5932,0.6181,94,6,8,いいえ,大ふわふわさん / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / ネオねっつ
1,77,em-d5465017bfd1,チュパカブ先輩,59,4819,2811,1,heal,0.5929,0.5347,98,2,7,いいえ,チュパカブ先輩 / カルボ姉（ねえ） / ジャバラ帝王 / たこ焼きーナ師匠 / ぜんまる
1,78,em-2a5e6ca1207c,ケーンクラちゃん,81,9713,4089,6,damage_reduction,0.5914,0.3681,100,0,4,いいえ,ケーンクラちゃん / どんこ太郎 / たけしマン / 角成馬之助 / ぜんまる
1,79,em-02bbd3e33593,飛んだ！イスタン大王,35,3408,5793,3,delay,0.5908,0.5694,99,1,8,いいえ,飛んだ！イスタン大王 / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / 花の魔女るる
1,80,em-cc181917eaeb,無双中な宗茂さん,60,6405,4941,2,aoe_attack,0.5864,0.5139,100,0,7,いいえ,無双中な宗茂さん / けるるんぱさらん / ジャバラ帝王 / 地味に変な大仏 / ネオねっつ
1,81,em-9bc7273dd8d5,シンハ☆ラジャ様,44,4260,6475,7,guard,0.5856,0.6042,100,0,7,いいえ,シンハ☆ラジャ様 / けるるんぱさらん / ジャバラ帝王 / ɚすぃとLulu？ / ネオねっつ
1,82,em-8cb75e870411,マンいーたち,50,3408,6816,4,aoe_attack,0.5849,0.5486,97,3,8,いいえ,マンいーたち / カルボ姉（ねえ） / ジャバラ帝王 / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ネオねっつ
1,83,em-0784bb7beecf,ダリア・宮子・9,42,4771,4089,0,heal,0.5842,0.5972,100,0,8,いいえ,ダリア・宮子・9 / カルボ姉（ねえ） / ジャバラ帝王 / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ズンビーフック
1,84,em-1d6b42059506,レーティッシュ凛子,35,5623,3229,3,attack_buff,0.5783,0.6458,99,1,8,いいえ,レーティッシュ凛子 / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / 花の魔女るる
1,85,em-a97f49a1b6e8,篠島しらす子,41,5453,2726,5,skill_reduction,0.578,0.6042,96,4,8,いいえ,篠島しらす子 / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / ぜんまる
1,86,em-8d38e9c3aa92,オルカアタッカー虎子,70,9202,6134,1,attack_buff,0.5774,0.4861,100,0,7,いいえ,オルカアタッカー虎子 / どんこ太郎 / ジャバラ帝王 / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ぜんまる
1,87,em-eea7e5ad714b,饅頭石餅子,30,3433,4114,5,attribute_guard,0.5765,0.6944,100,0,8,いいえ,饅頭石餅子 / カルボ姉（ねえ） / ɚすぃとあろま？ / ɚすぃとLulu？ / ヤック(中の人)
1,88,em-b5317027555c,森神ブーナッド,36,4941,3408,4,heal,0.5743,0.6597,100,0,8,いいえ,森神ブーナッド / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / 花の魔女るる
1,89,em-4805525cb8a4,ｴﾝｾﾞﾘｯｸ☆エンゼル,60,6816,4771,3,heal,0.5741,0.5,100,0,7,いいえ,ｴﾝｾﾞﾘｯｸ☆エンゼル / けるるんぱさらん / ジャバラ帝王 / 地味に変な大仏 / ネオねっつ
1,90,em-31f11b9a8df8,ももとふFREEダム,40,3408,4260,3,heal,0.5722,0.625,100,0,8,いいえ,ももとふFREEダム / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / かるたーニャ
1,91,em-1bd8d1f41e78,スクーグスローさん,44,4601,6349,4,revive,0.5714,0.6111,99,1,7,いいえ,スクーグスローさん / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / ぜんまる
1,92,em-77df113e9f3b,聖方理納,80,8350,5118,1,damage_reduction,0.5712,0.3472,100,0,4,いいえ,聖方理納 / どんこ太郎 / 顕花植物王熊ぐっすん / 角成馬之助 / ぜんまる
1,93,em-a16b37d47f95,ふわふわちゃんとママ,60,6928,3520,3,skill_reduction,0.5707,0.4792,99,1,7,いいえ,ふわふわちゃんとママ / カルボ姉（ねえ） / ジャバラ帝王 / たこ焼きーナ師匠 / ぜんまる
1,94,em-a11a3441fd8e,レンネルアルケニー,43,2896,3919,2,damage_reduction,0.5694,0.6111,99,1,8,いいえ,レンネルアルケニー / けるるんぱさらん / ジャバラ帝王 / ɚすぃとLulu？ / ネオねっつ
1,95,em-41c5d9f739e4,健やか泰三,44,3052,5964,5,revive,0.5667,0.625,100,0,7,いいえ,健やか泰三 / けるるんぱさらん / ジャバラ帝王 / ɚすぃとLulu？ / ネオねっつ
1,96,em-7df0be49e6e5,有砂・小町(課金C),40,5112,5112,3,attribute_change,0.5654,0.625,100,0,8,いいえ,有砂・小町(課金C) / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / かるたーニャ
1,97,em-83113af84b95,降臨☆三原色ばうあー,45,3578,5868,5,aoe_attack,0.565,0.6111,100,0,7,いいえ,降臨☆三原色ばうあー / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / ぜんまる
1,98,em-14d31235a3f8,かっちゃんのBIG強飯,48,3067,4601,4,attack_buff,0.564,0.5972,100,0,8,いいえ,かっちゃんのBIG強飯 / カルボ姉（ねえ） / ジャバラ帝王 / たこ焼きーナ師匠 / ヤック(中の人)
1,99,em-5ad05ec11a09,三連星のオコオコ,37,3834,3834,3,multi_hit_attack,0.5624,0.6111,98,2,8,いいえ,三連星のオコオコ / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / エンジェル美夫
1,100,em-c6337efaceae,ｴﾚｶﾞﾝﾄ☆トラボル子,47,4260,4771,5,aoe_attack,0.5614,0.6181,100,0,8,いいえ,ｴﾚｶﾞﾝﾄ☆トラボル子 / けるるんぱさらん / ジャバラ帝王 / ɚすぃとLulu？ / ぜんまる
1,101,em-d77542ffe604,?????,42,6475,3067,2,attack_buff,0.5598,0.6181,100,0,8,いいえ,????? / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / ネオねっつ
1,102,em-599b57f2e5c4,Halloweenの蘭子さん,37,2044,5964,5,revive,0.5595,0.6042,100,0,8,いいえ,Halloweenの蘭子さん / カルボ姉（ねえ） / ɚすぃとあろま？ / ɚすぃとLulu？ / エンジェル美夫
1,103,em-0984e8e9ee06,加賀のカブキ者,60,4430,6816,2,attack_buff,0.5585,0.5278,100,0,7,いいえ,加賀のカブキ者 / けるるんぱさらん / ジャバラ帝王 / 地味に変な大仏 / ネオねっつ
1,104,em-53967f33f7c3,R&Rレストラン子,52,5230,5230,2,heal,0.5583,0.5486,99,1,8,いいえ,R&Rレストラン子 / カルボ姉（ねえ） / ジャバラ帝王 / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ネオねっつ
1,105,em-237ca774c5e5,ルナプリ☆かぐや様,66,8861,1584,1,aoe_attack,0.5582,0.4861,99,1,7,いいえ,ルナプリ☆かぐや様 / 伝説のビスカやん！ / ジャバラ帝王 / 地味に変な大仏 / ネオねっつ
1,106,em-ceac25f15ae4,桜レンジャーズ,35,3843,4013,5,aoe_attack,0.5561,0.6389,99,1,8,いいえ,桜レンジャーズ / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / 花の魔女るる
1,107,em-bccc8308e871,ぶうやれギュウちゃん,34,3919,5112,5,revive,0.5555,0.6389,98,2,8,いいえ,ぶうやれギュウちゃん / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / 花の魔女るる
1,108,em-7d5a30231904,「ふ」じゃなくてふゅーま,60,4260,2556,0,attribute_change,0.5524,0.5347,99,1,7,いいえ,「ふ」じゃなくてふゅーま / カルボ姉（ねえ） / ジャバラ帝王 / 地味に変な大仏 / ぜんまる
1,109,em-309dc67aa477,かるたーにゃの世界,45,5112,5112,5,attack_buff,0.552,0.5833,100,0,7,いいえ,かるたーにゃの世界 / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / ぜんまる
1,110,em-f5955c15b029,ばんば新年2026,60,7668,3438,1,attack_buff,0.5512,0.5069,99,1,7,いいえ,ばんば新年2026 / カルボ姉（ねえ） / ジャバラ帝王 / たこ焼きーナ師匠 / ぜんまる
1,111,em-2ec5c7515f64,甲羅暮らしの201号,36,5455,3751,5,guard,0.5496,0.625,100,0,8,いいえ,甲羅暮らしの201号 / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / 花の魔女るる
1,112,em-7419b64dec0e,天の飛龍巻,42,5623,3748,2,attribute_change,0.5477,0.5833,100,0,8,いいえ,天の飛龍巻 / カルボ姉（ねえ） / お夏ちゃん / ɚすぃとLulu？ / 花の魔女るる
1,113,em-5861838d2e36,ばうあー泥棒,35,4771,3033,4,attack_buff,0.5466,0.6181,99,1,8,いいえ,ばうあー泥棒 / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / 花の魔女るる
1,114,em-f69cec08bbe4,魔女っ魚☆メルルン,41,3834,4345,2,skill_reduction,0.5463,0.5694,99,1,8,いいえ,魔女っ魚☆メルルン / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / ネオねっつ
