枠,順位,キャラID,名前,コスト,HP,Power,スキルターン,スキル種類,機会勝率差,安定補正後差,候補勝率,代替勝率,候補デッキ,代替デッキ,評価状態
1,11,em-a20c59ca87c1,Let's☆ハチ公,33,6560,1448,5,delay,-0.0499,-0.1011,0.7071,0.7569,Let's☆ハチ公 / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / わっしょいミカ先生,????? / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,partial-skill-support
1,12,em-3151d77efe3f,チンチョーロさん,37,4805,4805,7,revive,-0.0493,-0.1088,0.7076,0.7569,チンチョーロさん / 元キャプテン・hɔーク / サモスのヘラ / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,????? / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,complete
1,13,em-fc61ebfabf67,(Ｕ^ω^)亭馬琴,20,2576,644,0,guard,-0.0497,-0.117,0.7073,0.7569,(Ｕ^ω^)亭馬琴 / ぺた也君 / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,????? / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,complete
1,14,em-1749aff71419,ミシャグジさまさま,60,6986,3578,2,attack_buff,-0.0556,-0.1183,0.7014,0.7569,ミシャグジさまさま / コロちゃん / 明日香大明神 / ＢＥＷ雪玉 / 勇者オトシゴ,????? / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,complete
1,15,em-1d6b42059506,レーティッシュ凛子,35,5623,3229,3,attack_buff,-0.0556,-0.117,0.7014,0.7569,レーティッシュ凛子 / 元キャプテン・hɔーク / サモスのヘラ / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,????? / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,complete
1,16,em-c2219f10d4e0,青コリくん,16,1533,2556,0,damage_reduction,-0.0556,-0.1232,0.7014,0.7569,青コリくん / コロちゃん / 尾索戦隊ｻﾙﾊﾟﾝｼﾞｬｰ / ゴッホさんとおこﾀﾞﾘｱ / わっしょいミカ先生,????? / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,complete
1,17,em-1c5a28eee21d,首領子襲来!!,30,5680,3786,4,heal,-0.0556,-0.1232,0.7014,0.7569,首領子襲来!! / コロちゃん / サモスのヘラ / ゴッホさんとおこﾀﾞﾘｱ / わっしょいミカ先生,????? / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,complete
1,18,em-bd98030ead3e,首領子襲来!!,33,5680,3786,4,heal,-0.0623,-0.1328,0.6946,0.7569,首領子襲来!! / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / わっしょいミカ先生,????? / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,complete
1,19,em-357427c8f331,反魂タン昼食TIME,27,3067,5623,4,attack_buff,-0.0625,-0.1394,0.6944,0.7569,反魂タン昼食TIME / 元キャプテン・hɔーク / 尾索戦隊ｻﾙﾊﾟﾝｼﾞｬｰ / ゴッホさんとおこﾀﾞﾘｱ / でら・ロカ嬢,????? / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,complete
1,20,em-93a9275d427c,肉食ドゥブロさん,32,5106,3404,3,attack_buff,-0.0644,-0.1326,0.6925,0.7569,肉食ドゥブロさん / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / わっしょいミカ先生,????? / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,complete
1,21,em-5bd7e19b00f4,土田野古子,31,4732,3028,0,damage_reduction,-0.0625,-0.127,0.6944,0.7569,土田野古子 / エズ in スミス / スミθ＆エð / ɚすぃとLulu？ / アグスティンさん,????? / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,complete
1,22,em-6c2ea8631e0d,深海美少年モヅルン,37,5964,2385,3,attribute_guard,-0.0625,-0.127,0.6944,0.7569,深海美少年モヅルン / 元キャプテン・hɔーク / サモスのヘラ / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,????? / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,complete
1,23,em-32ef1535a66a,ハバキたん,60,6816,4260,3,damage_reduction,-0.0708,-0.1253,0.6861,0.7569,ハバキたん / コロちゃん / 明日香大明神 / ＢＥＷ雪玉 / 勇者オトシゴ,????? / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,complete
1,24,em-a7fc49aa8c73,広報担当：アッシュ,37,5112,3748,2,attribute_guard,-0.0632,-0.1379,0.6937,0.7569,広報担当：アッシュ / 元キャプテン・hɔーク / サモスのヘラ / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,????? / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,complete
1,25,em-b9e75bc0b1f9,わっしょいミカ先生,20,4186,3220,5,attack_buff,-0.0636,-0.1349,0.6934,0.7569,わっしょいミカ先生 / 元キャプテン・hɔーク / 尾索戦隊ｻﾙﾊﾟﾝｼﾞｬｰ / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,????? / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,complete
1,26,em-5976d2863ad8,タオるんGT,32,4260,4732,14,guard,-0.0625,-0.1294,0.6944,0.7569,タオるんGT / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / わっしょいミカ先生,????? / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,complete
1,27,em-2c5d06641a28,ジャックレムリン,55,7497,3748,7,aoe_attack,-0.0694,-0.1319,0.6875,0.7569,ジャックレムリン / 元キャプテン・hɔーク / 明日香大明神 / ＢＥＷ雪玉 / 勇者オトシゴ,????? / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,complete
1,28,em-cc181917eaeb,無双中な宗茂さん,60,6405,4941,2,aoe_attack,-0.0694,-0.1368,0.6875,0.7569,無双中な宗茂さん / コロちゃん / 明日香大明神 / ＢＥＷ雪玉 / 勇者オトシゴ,????? / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,complete
1,29,em-4e77469f1fc4,綺麗な金平さん,42,5112,4260,1,attribute_change,-0.0694,-0.1402,0.6875,0.7569,綺麗な金平さん / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,????? / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,complete
1,30,em-aff304b1eab4,日本一の桃たろす,42,4260,5964,2,attribute_change,-0.0694,-0.1236,0.6875,0.7569,日本一の桃たろす / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,????? / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,complete
1,31,em-e2624c3cfdbc,美才能♪かの子さん,18,1288,4025,5,multi_hit_attack,-0.0694,-0.1368,0.6875,0.7569,美才能♪かの子さん / 元キャプテン・hɔーク / 尾索戦隊ｻﾙﾊﾟﾝｼﾞｬｰ / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,????? / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,complete
1,32,em-a68c8ce48bea,こんにゃく姫,37,5964,2726,7,attack_buff,-0.0702,-0.1324,0.6868,0.7569,こんにゃく姫 / 元キャプテン・hɔーク / サモスのヘラ / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,????? / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,complete
1,33,em-681c8662f2b6,まさか殿(ｼﾞｬｰｼﾞ),55,6475,3748,6,delay,-0.0694,-0.1368,0.6875,0.7569,まさか殿(ｼﾞｬｰｼﾞ) / 元キャプテン・hɔーク / 明日香大明神 / ＢＥＷ雪玉 / 勇者オトシゴ,????? / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,partial-skill-support
1,34,em-9960799ef9aa,ににぎのミコト,35,4941,3748,5,attack_buff,-0.0694,-0.1425,0.6875,0.7569,ににぎのミコト / 元キャプテン・hɔーク / サモスのヘラ / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,????? / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,complete
1,35,em-d6ea073b633e,鬼八先生,60,8861,2556,3,delay,-0.0699,-0.1397,0.687,0.7569,鬼八先生 / コロちゃん / 明日香大明神 / ＢＥＷ雪玉 / 勇者オトシゴ,????? / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,partial-skill-support
1,36,em-2c08686a6d88,猿もの追い払いネキ,42,4171,3977,5,damage_reduction,-0.0702,-0.1298,0.6868,0.7569,猿もの追い払いネキ / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,????? / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,complete
1,37,em-3600ec808f3f,日本海女中,15,1288,2898,0,attack_buff,-0.0764,-0.1405,0.6806,0.7569,日本海女中 / コロちゃん / 尾索戦隊ｻﾙﾊﾟﾝｼﾞｬｰ / ゴッホさんとおこﾀﾞﾘｱ / わっしょいミカ先生,????? / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,complete
1,38,em-7bc4d997dc30,天壇パンダ,20,2050,4186,2,heal,-0.0694,-0.1344,0.6875,0.7569,天壇パンダ / 元キャプテン・hɔーク / 尾索戦隊ｻﾙﾊﾟﾝｼﾞｬｰ / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,????? / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,complete
1,39,em-b6adaf9bf556,こうせえっつう女中,17,805,2898,0,attack_buff,-0.0764,-0.1476,0.6806,0.7569,こうせえっつう女中 / 元キャプテン・hɔーク / 尾索戦隊ｻﾙﾊﾟﾝｼﾞｬｰ / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,????? / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,complete
1,40,em-53e02d48f02a,It’s a ちーちゃん,33,6816,149,2,multi_hit_attack,-0.0764,-0.1197,0.6805,0.7569,It’s a ちーちゃん / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / わっしょいミカ先生,????? / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,complete
1,41,em-02bbd3e33593,飛んだ！イスタン大王,35,3408,5793,3,delay,-0.0764,-0.1366,0.6806,0.7569,飛んだ！イスタン大王 / 元キャプテン・hɔーク / サモスのヘラ / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,????? / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,partial-skill-support
1,42,em-fd03da115e54,まさか殿,35,4396,4413,6,multi_hit_attack,-0.0764,-0.1442,0.6806,0.7569,まさか殿 / 元キャプテン・hɔーク / サモスのヘラ / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,????? / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,complete
1,43,em-13df10c62ab6,MUNAKATA,42,5453,4089,6,aoe_attack,-0.0764,-0.1498,0.6806,0.7569,MUNAKATA / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,????? / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,complete
1,44,em-08c96cb40803,ノローニャ・パイセン,43,5964,3410,1,attack_buff,-0.0833,-0.1479,0.6736,0.7569,ノローニャ・パイセン / コロちゃん / サモスのヘラ / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / わっしょいミカ先生,????? / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,complete
1,45,em-d8d7722f9f21,赤パジャマさん,20,2240,3262,5,attribute_guard,-0.0775,-0.1462,0.6795,0.7569,赤パジャマさん / 元キャプテン・hɔーク / 尾索戦隊ｻﾙﾊﾟﾝｼﾞｬｰ / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,????? / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,complete
1,46,em-32538f7c8341,熊殺しのサンタマン,58,6560,4345,5,delay,-0.0833,-0.1453,0.6736,0.7569,熊殺しのサンタマン / 元キャプテン・hɔーク / 明日香大明神 / ＢＥＷ雪玉 / 勇者オトシゴ,????? / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,partial-skill-support
1,47,em-c3d00c8f1bd5,竜馬は撃ちぬけない,30,4430,4430,1,attribute_change,-0.0833,-0.1479,0.6736,0.7569,竜馬は撃ちぬけない / コロちゃん / サモスのヘラ / ゴッホさんとおこﾀﾞﾘｱ / わっしょいミカ先生,????? / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,complete
1,48,em-52de8bb54262,ボビンちゃん,33,3748,4771,3,damage_reduction,-0.0833,-0.1479,0.6736,0.7569,ボビンちゃん / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / わっしょいミカ先生,????? / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,complete
1,49,em-52c5ebfefb96,一服のうっぴー,42,6475,3408,3,heal,-0.0824,-0.1333,0.6746,0.7569,一服のうっぴー / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,????? / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,complete
1,50,em-2ec5c7515f64,甲羅暮らしの201号,36,5455,3751,5,guard,-0.0833,-0.1385,0.6736,0.7569,甲羅暮らしの201号 / 元キャプテン・hɔーク / サモスのヘラ / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,????? / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,complete
1,51,em-eae2cf594e90,オオカマキリ,32,2215,5521,0,attack_buff,-0.0833,-0.1413,0.6736,0.7569,オオカマキリ / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / わっしょいミカ先生,????? / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,complete
1,52,em-8476f5773554,エーランドちゃん,30,6070,2160,7,delay,-0.0833,-0.1453,0.6736,0.7569,エーランドちゃん / コロちゃん / サモスのヘラ / ゴッホさんとおこﾀﾞﾘｱ / わっしょいミカ先生,????? / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,partial-skill-support
1,53,em-d25a7727f654,プラハ嬢,32,1482,4991,4,damage_reduction,-0.0833,-0.1466,0.6736,0.7569,プラハ嬢 / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / わっしょいミカ先生,????? / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,complete
1,54,em-78c7d71a75d2,美音三銃士を連れてきたよ,50,6475,3748,5,revive,-0.0903,-0.1527,0.6667,0.7569,美音三銃士を連れてきたよ / 元キャプテン・hɔーク / 明日香大明神 / ＢＥＷ雪玉 / わっしょいミカ先生,????? / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,complete
1,55,em-048f5c5385db,Mr.バトラー,34,4771,3067,1,attribute_change,-0.0833,-0.134,0.6736,0.7569,Mr.バトラー / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / わっしょいミカ先生,????? / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,complete
1,56,em-4e3940289203,スーパー軍師兵衛ズ,60,7838,2385,3,skill_reduction,-0.0833,-0.1527,0.6736,0.7569,スーパー軍師兵衛ズ / コロちゃん / 明日香大明神 / ＢＥＷ雪玉 / 勇者オトシゴ,????? / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,partial-skill-support
1,57,em-6538a8e60763,蘭子さん,37,1704,5964,5,attribute_guard,-0.0903,-0.1514,0.6667,0.7569,蘭子さん / 元キャプテン・hɔーク / サモスのヘラ / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,????? / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,complete
1,58,em-4805525cb8a4,ｴﾝｾﾞﾘｯｸ☆エンゼル,60,6816,4771,3,heal,-0.0903,-0.1552,0.6667,0.7569,ｴﾝｾﾞﾘｯｸ☆エンゼル / コロちゃん / 明日香大明神 / ＢＥＷ雪玉 / 勇者オトシゴ,????? / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,complete
1,59,em-831cf6862a55,リスマニア,20,644,4186,4,multi_hit_attack,-0.0833,-0.1479,0.6736,0.7569,リスマニア / 元キャプテン・hɔーク / 尾索戦隊ｻﾙﾊﾟﾝｼﾞｬｰ / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,????? / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,complete
1,60,em-f647c6633f95,爆誕！さくどん,42,3408,4260,7,delay,-0.0833,-0.1503,0.6736,0.7569,爆誕！さくどん / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,????? / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,partial-skill-support
1,61,em-d7aa913cd61c,チョーカーちゃん,18,805,3935,3,skill_reduction,-0.0833,-0.1527,0.6736,0.7569,チョーカーちゃん / 元キャプテン・hɔーク / 尾索戦隊ｻﾙﾊﾟﾝｼﾞｬｰ / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,????? / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,partial-skill-support
1,62,em-5b018e628ca0,道化師・コシャレ,32,3703,4669,5,delay,-0.0903,-0.154,0.6667,0.7569,道化師・コシャレ / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / わっしょいミカ先生,????? / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,partial-skill-support
1,63,em-251adb8af3dc,にくぁう餃子権現,30,1365,3638,4,attack_buff,-0.0903,-0.1623,0.6667,0.7569,にくぁう餃子権現 / コロちゃん / サモスのヘラ / ゴッホさんとおこﾀﾞﾘｱ / わっしょいミカ先生,????? / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,complete
1,64,em-e7480334e10e,脱力系アテナ,33,4186,1610,0,attack_buff,-0.0917,-0.1476,0.6652,0.7569,脱力系アテナ / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / わっしょいミカ先生,????? / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,complete
1,65,em-16f5c5743e68,駆けろわだっしー,42,1559,4968,2,attack_buff,-0.0903,-0.1501,0.6667,0.7569,駆けろわだっしー / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,????? / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,complete
1,66,em-337e85c2cd90,ユーコ☆スターダスト,60,6053,4354,4,revive,-0.0903,-0.1514,0.6667,0.7569,ユーコ☆スターダスト / コロちゃん / 明日香大明神 / ＢＥＷ雪玉 / 勇者オトシゴ,????? / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,complete
1,67,em-654601ffb56d,スースちゃん,15,1132,2265,0,damage_reduction,-0.0903,-0.1565,0.6667,0.7569,スースちゃん / コロちゃん / 尾索戦隊ｻﾙﾊﾟﾝｼﾞｬｰ / ゴッホさんとおこﾀﾞﾘｱ / わっしょいミカ先生,????? / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,complete
1,68,em-07c5bc08f69e,朦朧ボディマンΩ,16,755,3020,10,multi_hit_attack,-0.0903,-0.1588,0.6667,0.7569,朦朧ボディマンΩ / コロちゃん / 尾索戦隊ｻﾙﾊﾟﾝｼﾞｬｰ / ゴッホさんとおこﾀﾞﾘｱ / わっしょいミカ先生,????? / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,complete
1,69,em-7f58743c664e,ポリミタス☆おかいこ,34,4771,3069,2,attribute_change,-0.0922,-0.1585,0.6648,0.7569,ポリミタス☆おかいこ / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / わっしょいミカ先生,????? / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,complete
1,70,em-45dad5139056,ベギン改・修道女,37,4565,4467,4,revive,-0.091,-0.1493,0.666,0.7569,ベギン改・修道女 / 元キャプテン・hɔーク / サモスのヘラ / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,????? / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,complete
1,71,em-0183a7a13db2,かーたん・べーり,32,4089,4089,5,attribute_guard,-0.0917,-0.1544,0.6652,0.7569,かーたん・べーり / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / わっしょいミカ先生,????? / 元キャプテン・hɔーク / 明日香大明神 / ゴッホさんとおこﾀﾞﾘｱ / 勇者オトシゴ,complete
