枠,順位,キャラID,名前,コスト,HP,Power,スキルターン,スキル種類,機会勝率差,安定補正後差,候補勝率,代替勝率,候補デッキ,代替デッキ,評価状態
1,22,em-009ea40e4b39,お夏ちゃん,4,311,329,3,heal,-0.0833,-0.1624,0.625,0.7083,お夏ちゃん / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / 蘭子さん,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,23,em-2c691fe63d0d,ブッシュドノエルん,38,3652,5354,2,attack_buff,-0.0903,-0.1686,0.6181,0.7083,ブッシュドノエルん / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / ネオねっつ,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,24,em-251adb8af3dc,にくぁう餃子権現,30,1365,3638,4,attack_buff,-0.1042,-0.1699,0.6042,0.7083,にくぁう餃子権現 / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / ヤック(中の人),丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,25,em-5d063141c6e0,ブルーフェイス姐さん,33,3919,4260,0,attribute_change,-0.0903,-0.1707,0.6181,0.7083,ブルーフェイス姐さん / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / 花の魔女るる,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,26,em-7df0be49e6e5,有砂・小町(課金C),40,5112,5112,3,attribute_change,-0.1042,-0.1723,0.6042,0.7083,有砂・小町(課金C) / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / ネオねっつ,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,27,em-f565b0314902,覚醒大氷怪・雪愛,37,4345,4515,1,attribute_change,-0.0972,-0.1728,0.6111,0.7083,覚醒大氷怪・雪愛 / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / ネオねっつ,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,28,em-cec2f0ad9373,Dr.フォックス,40,4089,4430,4,delay,-0.1042,-0.1734,0.6042,0.7083,Dr.フォックス / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / ネオねっつ,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),partial-skill-support
1,29,em-7419b64dec0e,天の飛龍巻,42,5623,3748,2,attribute_change,-0.1111,-0.1734,0.5972,0.7083,天の飛龍巻 / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / ネオねっつ,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,30,em-e5fb3c6a3323,ガジュ・まる子さん,34,3748,4430,5,revive,-0.1042,-0.1746,0.6042,0.7083,ガジュ・まる子さん / けるるんぱさらん / ジャバラ帝王 / ɚすぃとLulu？ / ヤック(中の人),丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,31,em-bf60c5d7bbe5,ワイン塗れのぐっすん,39,2453,5555,1,attack_buff,-0.0972,-0.1769,0.6111,0.7083,ワイン塗れのぐっすん / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / ネオねっつ,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,32,em-e442a06775e7,祭りだ☆富姫,40,3067,5453,2,attack_buff,-0.1181,-0.1807,0.5903,0.7083,祭りだ☆富姫 / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / ネオねっつ,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,33,em-ffde6d61f228,有頂天☆安倍晴明,45,3936,4771,5,skill_reduction,-0.1042,-0.1811,0.6042,0.7083,有頂天☆安倍晴明 / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / ぜんまる,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),partial-skill-support
1,34,em-c1bbe00e5d61,ジョンは時を知らない,48,4771,3493,0,attack_buff,-0.125,-0.1813,0.5833,0.7083,ジョンは時を知らない / カルボ姉（ねえ） / ジャバラ帝王 / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / エンジェル美夫,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,35,em-192a5247d83c,マサムネーダー,32,3919,5112,2,attribute_change,-0.1181,-0.182,0.5903,0.7083,マサムネーダー / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / ヤック(中の人),丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,36,em-8d98226e5962,玉稜の首領・たまうー,29,3067,4260,4,delay,-0.1111,-0.1841,0.5972,0.7083,玉稜の首領・たまうー / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / ズンビーフック,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),partial-skill-support
1,37,em-eea7e5ad714b,饅頭石餅子,30,3433,4114,5,attribute_guard,-0.1111,-0.1841,0.5972,0.7083,饅頭石餅子 / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / ズンビーフック,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,38,em-c5ad7d4a88ac,ほのぼのレイフ先輩,41,3408,4260,0,attack_buff,-0.125,-0.1854,0.5833,0.7083,ほのぼのレイフ先輩 / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / ネオねっつ,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,39,em-d695befcbdc2,収穫☆にいがタン,26,4508,3655,3,attribute_guard,-0.1181,-0.1856,0.5903,0.7083,収穫☆にいがタン / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / ヤック(中の人),丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,40,em-78c7d71a75d2,美音三銃士を連れてきたよ,50,6475,3748,5,revive,-0.125,-0.1905,0.5833,0.7083,美音三銃士を連れてきたよ / カルボ姉（ねえ） / ジャバラ帝王 / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ネオねっつ,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,41,em-7b1e3e0a5bfe,花びらの精霊,15,2309,2480,5,aoe_attack,-0.1111,-0.1924,0.5972,0.7083,花びらの精霊 / カルボ姉（ねえ） / ツマグロヨコバイ / ɚすぃとあろま？ / ゴッホさんとおこﾀﾞﾘｱ,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,42,em-5ad05ec11a09,三連星のオコオコ,37,3834,3834,3,multi_hit_attack,-0.125,-0.194,0.5833,0.7083,三連星のオコオコ / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / ネオねっつ,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,43,em-27802083d7f5,チュニスさん,50,5964,3919,4,skill_reduction,-0.125,-0.1952,0.5833,0.7083,チュニスさん / カルボ姉（ねえ） / ジャバラ帝王 / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ネオねっつ,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),partial-skill-support
1,44,em-9b97e564ea43,ユールシスター☆ノエルん,43,5523,4112,3,multi_hit_attack,-0.1319,-0.1952,0.5764,0.7083,ユールシスター☆ノエルん / カルボ姉（ねえ） / ジャバラ帝王 / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ヤック(中の人),丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,45,em-0784bb7beecf,ダリア・宮子・9,42,4771,4089,0,heal,-0.1319,-0.1965,0.5764,0.7083,ダリア・宮子・9 / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / ネオねっつ,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,46,em-5819b668aba5,ﾌﾗｲﾝｸﾞ･ﾀﾞｯﾁさん,41,3403,4601,5,delay,-0.125,-0.1974,0.5833,0.7083,ﾌﾗｲﾝｸﾞ･ﾀﾞｯﾁさん / けるるんぱさらん / ジャバラ帝王 / ɚすぃとLulu？ / エンジェル美夫,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),partial-skill-support
1,47,em-3ea6ac9a0933,オリバーWITHソー,8,400,800,3,attack_buff,-0.1389,-0.2012,0.5694,0.7083,オリバーWITHソー / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / K・Y・イマガワ,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,48,em-690b5b221287,メルクさん,17,2114,1812,2,aoe_attack,-0.1389,-0.2012,0.5694,0.7083,メルクさん / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,49,em-d72497692e5c,バリ……トゥンク…王,41,1530,5279,0,guard,-0.1181,-0.2015,0.5903,0.7083,バリ……トゥンク…王 / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / ネオねっつ,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,50,em-bc6da5addf52,桜ブーナッド,46,5547,4013,5,heal,-0.125,-0.2017,0.5833,0.7083,桜ブーナッド / カルボ姉（ねえ） / ジャバラ帝王 / たこ焼きーナ師匠 / ズンビーフック,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,51,em-03ca4c2f4e9d,勝手にストゥッツさん,51,6560,3786,0,attribute_change,-0.1389,-0.2025,0.5694,0.7083,勝手にストゥッツさん / カルボ姉（ねえ） / ジャバラ帝王 / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ネオねっつ,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,52,em-ad53908276ac,ピコ島ぴーこ,47,4007,5112,1,heal,-0.1319,-0.2035,0.5764,0.7083,ピコ島ぴーこ / カルボ姉（ねえ） / ジャバラ帝王 / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / 花の魔女るる,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,53,em-018ed1cdac9e,フユシャク,28,3067,3408,0,heal,-0.1319,-0.2047,0.5764,0.7083,フユシャク / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / 女王！かるたーニャ,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,54,em-53967f33f7c3,R&Rレストラン子,52,5230,5230,2,heal,-0.1389,-0.2061,0.5694,0.7083,R&Rレストラン子 / カルボ姉（ねえ） / ジャバラ帝王 / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ネオねっつ,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,55,em-2c6fd048179d,ジョン・鮭児,23,1448,2726,0,attack_buff,-0.1389,-0.2073,0.5694,0.7083,ジョン・鮭児 / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / ヤック(中の人),丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,56,em-23638c0715eb,ばけごろう,30,1757,5743,1,attribute_change,-0.1319,-0.2079,0.5764,0.7083,ばけごろう / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / ヤック(中の人),丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,57,em-29cc8a9cf9cd,ビール売りの小娘,18,1516,3638,3,skill_reduction,-0.1458,-0.2084,0.5625,0.7083,ビール売りの小娘 / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),partial-skill-support
1,58,em-f2a813466bbe,The★Youなリバ子,50,5770,3113,0,heal,-0.1389,-0.2085,0.5694,0.7083,The★Youなリバ子 / カルボ姉（ねえ） / ジャバラ帝王 / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ネオねっつ,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,59,em-9a400a6535d5,ｸﾗﾌﾄｼﾞﾝｼﾞｬｰの妖精,44,5054,5006,4,skill_reduction,-0.1389,-0.2085,0.5694,0.7083,ｸﾗﾌﾄｼﾞﾝｼﾞｬｰの妖精 / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / ぜんまる,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),partial-skill-support
1,60,em-309dc67aa477,かるたーにゃの世界,45,5112,5112,5,attack_buff,-0.1389,-0.2085,0.5694,0.7083,かるたーにゃの世界 / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / ぜんまる,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,61,em-076deec8d0c8,羊蟹☆こ祝いくん,24,2093,2737,3,delay,-0.1458,-0.2121,0.5625,0.7083,羊蟹☆こ祝いくん / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / ヤック(中の人),丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),partial-skill-support
1,62,em-74c87c37d930,むぅむぅ,30,2839,2525,3,multi_hit_attack,-0.1458,-0.2121,0.5625,0.7083,むぅむぅ / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / ヤック(中の人),丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,63,em-f69cec08bbe4,魔女っ魚☆メルルン,41,3834,4345,2,skill_reduction,-0.1389,-0.2129,0.5694,0.7083,魔女っ魚☆メルルン / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / eっちゃん,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),partial-skill-support
1,64,em-760bb0daf1c9,ゲキ悪オヤジ(神),53,5112,5112,6,delay,-0.1389,-0.2129,0.5694,0.7083,ゲキ悪オヤジ(神) / カルボ姉（ねえ） / ジャバラ帝王 / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ネオねっつ,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),partial-skill-support
1,65,em-1e8ec25622df,切間・ンジャロさん,39,5871,3442,4,skill_reduction,-0.1458,-0.2133,0.5625,0.7083,切間・ンジャロさん / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / ネオねっつ,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),partial-skill-support
1,66,em-e394b3795363,伝説の少女キャンディ,50,5507,5507,7,skill_reduction,-0.1319,-0.214,0.5764,0.7083,伝説の少女キャンディ / カルボ姉（ねえ） / ジャバラ帝王 / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ネオねっつ,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),partial-skill-support
1,67,em-3151d77efe3f,チンチョーロさん,37,4805,4805,7,revive,-0.1319,-0.214,0.5764,0.7083,チンチョーロさん / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / ネオねっつ,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,68,em-41c5d9f739e4,健やか泰三,44,3052,5964,5,revive,-0.1389,-0.214,0.5694,0.7083,健やか泰三 / けるるんぱさらん / ジャバラ帝王 / ɚすぃとLulu？ / ネオねっつ,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,69,em-667dae45fa9f,怪童の金たろす,52,6049,6049,2,damage_reduction,-0.1389,-0.214,0.5694,0.7083,怪童の金たろす / カルボ姉（ねえ） / ジャバラ帝王 / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ネオねっつ,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,70,em-00b4dc762ce0,ハクさんはファイター,50,3890,5112,2,attack_buff,-0.1528,-0.2143,0.5556,0.7083,ハクさんはファイター / カルボ姉（ねえ） / ジャバラ帝王 / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ネオねっつ,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,71,em-05de078a2e7c,幼妻！エンゼルちゃん,22,1993,2913,3,heal,-0.1458,-0.2145,0.5625,0.7083,幼妻！エンゼルちゃん / カルボ姉（ねえ） / ジャバラ帝王 / ɚすぃとLulu？ / ヤック(中の人),丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,72,em-9413da55b7e0,ヤマピカリャーコ,47,4515,5095,2,multi_hit_attack,-0.1458,-0.2145,0.5625,0.7083,ヤマピカリャーコ / カルボ姉（ねえ） / ジャバラ帝王 / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / 花の魔女るる,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,73,em-ee43bce0e25f,vにゅーさん,51,3567,5271,1,damage_reduction,-0.1458,-0.2145,0.5625,0.7083,vにゅーさん / カルボ姉（ねえ） / ジャバラ帝王 / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ネオねっつ,丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
1,74,em-b193a8ecb394,どんぶりBros.,15,1963,1812,0,heal,-0.1389,-0.2151,0.5694,0.7083,どんぶりBros. / カルボ姉（ねえ） / バンクロ・フッド / ɚすぃとLulu？ / ヤック(中の人),丸見えミナレット / カルボ姉（ねえ） / 絶許！からっ風太郎 / ɚすぃとLulu？ / ヤック(中の人),complete
