枠,順位,キャラID,名前,コスト,HP,Power,スキルターン,スキル種類,v7下限勝率,完成デッキ勝率,完成デッキコスト,残コスト,デッキ探索数,運用例採用,完成デッキ
1,18,em-a0601347b042,グラーツ君,36,2896,5282,3,attack_buff,0.7706,0.8472,99,1,8,いいえ,グラーツ君 / ペーチパイセン / 肉食ドゥブロさん / 愛のぴよ子 / にほりん
1,19,em-cf1f3fbef79d,紅玉の供犠ぴよ子,6,1609,1609,0,none,0.7682,0.8403,97,3,8,いいえ,紅玉の供犠ぴよ子 / ヤマさんヤミーさん / 肉食ドゥブロさん / コンドアーズ / 巨大カンテツ
1,20,em-28f044d525d7,スーリヤ様が見てる,7,489,1446,3,skill_reduction,0.7682,0.8403,98,2,8,いいえ,スーリヤ様が見てる / ヤマさんヤミーさん / 肉食ドゥブロさん / コンドアーズ / 巨大カンテツ
1,21,em-188f3b3f954c,凄ェたっくん,8,636,1767,5,attack_buff,0.7682,0.8403,99,1,8,いいえ,凄ェたっくん / ヤマさんヤミーさん / 肉食ドゥブロさん / コンドアーズ / 巨大カンテツ
1,22,em-ae9fd7e6b2dc,ヘヴィなじとっ子君,8,607,1795,4,attack_buff,0.7682,0.8403,99,1,8,いいえ,ヘヴィなじとっ子君 / ヤマさんヤミーさん / 肉食ドゥブロさん / コンドアーズ / 巨大カンテツ
1,23,em-f49b19428b58,ちび丸のハロウィン,17,255,2896,4,revive,0.7656,0.8403,98,2,8,いいえ,ちび丸のハロウィン / ヤマさんヤミーさん / 肉食ドゥブロさん / 愛のぴよ子 / にほりん
1,24,em-68e23b3f15d7,あっぴーの外出,15,1610,3500,3,attack_buff,0.7632,0.8403,96,4,8,いいえ,あっぴーの外出 / ヤマさんヤミーさん / 肉食ドゥブロさん / 愛のぴよ子 / にほりん
1,25,em-67aa8e3ee215,川越料理長,17,1175,3655,4,attack_buff,0.7632,0.8403,98,2,8,いいえ,川越料理長 / ヤマさんヤミーさん / 肉食ドゥブロさん / 愛のぴよ子 / にほりん
1,26,em-8cd856412a10,にくぁうぅぅぅぅぅ！,17,1355,3638,4,attack_buff,0.7632,0.8403,98,2,8,いいえ,にくぁうぅぅぅぅぅ！ / ヤマさんヤミーさん / 肉食ドゥブロさん / 愛のぴよ子 / にほりん
1,27,em-ebd6f9bf2bee,中野華蓮(日本人),17,1516,3638,4,attack_buff,0.7632,0.8403,98,2,8,いいえ,中野華蓮(日本人) / ヤマさんヤミーさん / 肉食ドゥブロさん / 愛のぴよ子 / にほりん
1,28,em-6fd11d4d3308,超天狗くまのたん,35,1704,7497,3,attack_buff,0.7632,0.8403,98,2,8,いいえ,超天狗くまのたん / ペーチパイセン / 肉食ドゥブロさん / 愛のぴよ子 / にほりん
1,29,em-6fe67318189a,劇場版ＪＡＸＡイル,18,1304,3526,4,multi_hit_attack,0.7632,0.8403,99,1,8,いいえ,劇場版ＪＡＸＡイル / ヤマさんヤミーさん / 肉食ドゥブロさん / 愛のぴよ子 / にほりん
1,30,em-ea813aee5d92,ブラジリアン首都術,8,1812,1963,4,aoe_attack,0.7608,0.8333,99,1,8,いいえ,ブラジリアン首都術 / ヤマさんヤミーさん / 肉食ドゥブロさん / コンドアーズ / 巨大カンテツ
1,31,em-5f5281ba5e2a,黄泉還り！反魂タン,9,1812,1963,3,revive,0.7608,0.8333,100,0,8,いいえ,黄泉還り！反魂タン / ヤマさんヤミーさん / 肉食ドゥブロさん / コンドアーズ / 巨大カンテツ
1,32,em-ae65fe2577b0,葉月ぴよ子,8,590,2110,6,attack_buff,0.7583,0.8333,99,1,8,いいえ,葉月ぴよ子 / ヤマさんヤミーさん / 肉食ドゥブロさん / コンドアーズ / 巨大カンテツ
1,33,em-4016fa16a6ca,Dr.&萌やﾁﾝｹﾞｰﾙ,14,773,2573,1,heal,0.7583,0.8333,100,0,8,いいえ,Dr.&萌やﾁﾝｹﾞｰﾙ / ヤマさんヤミーさん / 愛のぴよ子 / 肉食ドゥブロさん / わっしょいミカ先生
1,34,em-fa3191833d67,エヴァン,28,3381,2776,2,damage_reduction,0.7558,0.8333,99,1,8,いいえ,エヴァン / ヤマさんヤミーさん / 愛のぴよ子 / コンドアーズ / わっしょいミカ先生
1,35,em-86798e95c07f,ほたるん！卒業祭り,18,1132,2567,0,attribute_change,0.7534,0.8333,99,1,8,いいえ,ほたるん！卒業祭り / ヤマさんヤミーさん / 肉食ドゥブロさん / 愛のぴよ子 / にほりん
1,36,em-7e70673d97ae,セント・キルダ音楽隊,13,1344,1963,0,attribute_guard,0.751,0.8264,99,1,8,いいえ,セント・キルダ音楽隊 / ヤマさんヤミーさん / 愛のぴよ子 / 肉食ドゥブロさん / わっしょいミカ先生
1,37,em-3a0ce37a12ff,おこしんMK-2,8,1510,2265,4,multi_hit_attack,0.7509,0.8264,99,1,8,いいえ,おこしんMK-2 / ヤマさんヤミーさん / 肉食ドゥブロさん / コンドアーズ / 巨大カンテツ
1,38,em-ce4a4d623424,ケンＺＯ４号,8,502,1901,5,attack_buff,0.7509,0.8264,99,1,8,いいえ,ケンＺＯ４号 / ヤマさんヤミーさん / 肉食ドゥブロさん / コンドアーズ / 巨大カンテツ
1,39,em-e99bfc1ea066,ご入学ぴよ子,9,883,2397,2,attack_buff,0.7485,0.8264,100,0,8,いいえ,ご入学ぴよ子 / ヤマさんヤミーさん / 肉食ドゥブロさん / コンドアーズ / 巨大カンテツ
1,40,em-23638c0715eb,ばけごろう,30,1757,5743,1,attribute_change,0.7438,0.8264,96,4,8,いいえ,ばけごろう / ヤマさんヤミーさん / 愛のぴよ子 / コンドアーズ / にほりん
1,41,em-cea68c425163,跛荒の鉄男大先生,51,4686,6625,3,multi_hit_attack,0.7438,0.8264,99,1,8,いいえ,跛荒の鉄男大先生 / ペーチパイセン / コンドアーズ / 愛のぴよ子 / にほりん
1,42,em-471b1ba55d5c,有馬んば,13,1413,1244,4,heal,0.7412,0.8194,99,1,8,いいえ,有馬んば / ヤマさんヤミーさん / 愛のぴよ子 / 肉食ドゥブロさん / わっしょいミカ先生
1,43,em-6c2ea8631e0d,深海美少年モヅルン,37,5964,2385,3,attribute_guard,0.7412,0.8194,100,0,8,いいえ,深海美少年モヅルン / ペーチパイセン / 肉食ドゥブロさん / 愛のぴよ子 / にほりん
1,44,em-b0a6405ce878,ヒルズキング,15,859,1598,1,attack_buff,0.7388,0.8194,96,4,8,いいえ,ヒルズキング / ヤマさんヤミーさん / 肉食ドゥブロさん / 愛のぴよ子 / にほりん
1,45,em-d1a3ff650b2f,メテオ大好きっこ,26,4669,3229,0,attack_buff,0.7388,0.8194,97,3,8,いいえ,メテオ大好きっこ / ヤマさんヤミーさん / 愛のぴよ子 / コンドアーズ / わっしょいミカ先生
1,46,em-6870ddfd0fbb,大道芸！エʃ＆エʒ,12,1661,1661,3,skill_reduction,0.7388,0.8194,98,2,8,いいえ,大道芸！エʃ＆エʒ / ヤマさんヤミーさん / 愛のぴよ子 / 肉食ドゥブロさん / わっしょいミカ先生
1,47,em-b9ee6ac8db32,爆走！えるたそ,13,2114,1661,4,attack_buff,0.7388,0.8194,99,1,8,いいえ,爆走！えるたそ / ヤマさんヤミーさん / 愛のぴよ子 / 肉食ドゥブロさん / わっしょいミカ先生
1,48,em-285a6b18bfb1,いろはの曙ちゃん,18,2705,2705,0,heal,0.7388,0.8194,99,1,8,いいえ,いろはの曙ちゃん / ヤマさんヤミーさん / 肉食ドゥブロさん / 愛のぴよ子 / にほりん
1,49,em-739aae6480ff,男前やできっしん,14,755,2605,4,attack_buff,0.7388,0.8194,100,0,8,いいえ,男前やできっしん / ヤマさんヤミーさん / 愛のぴよ子 / 肉食ドゥブロさん / わっしょいミカ先生
1,50,em-7b3f53eed84e,?????,14,1380,2675,4,attack_buff,0.7388,0.8194,100,0,8,いいえ,????? / ヤマさんヤミーさん / 愛のぴよ子 / 肉食ドゥブロさん / わっしょいミカ先生
1,51,em-599b57f2e5c4,Halloweenの蘭子さん,37,2044,5964,5,revive,0.7388,0.8194,100,0,8,いいえ,Halloweenの蘭子さん / ペーチパイセン / 肉食ドゥブロさん / 愛のぴよ子 / にほりん
1,52,em-d09d2f80d34e,トマティーナ少佐,16,3748,2130,2,multi_hit_attack,0.7365,0.8194,89,11,8,いいえ,トマティーナ少佐 / ペーチパイセン / コンドアーズ / 肉食ドゥブロさん / 巨大カンテツ
1,53,em-5976d2863ad8,タオるんGT,32,4260,4732,14,guard,0.7365,0.8194,100,0,8,いいえ,タオるんGT / ペーチパイセン / 肉食ドゥブロさん / 愛のぴよ子 / わっしょいミカ先生
1,54,em-28a4ccf4cbfc,ステンバーイちび蔵,24,596,3748,4,revive,0.7339,0.8125,98,2,8,いいえ,ステンバーイちび蔵 / ヤマさんヤミーさん / 肉食ドゥブロさん / 愛のぴよ子 / ブラジリアン首都術
1,55,em-25fed9fde1ce,かっさーWoo！,16,1131,2403,4,attack_buff,0.7316,0.8125,97,3,8,いいえ,かっさーWoo！ / ヤマさんヤミーさん / 肉食ドゥブロさん / 愛のぴよ子 / にほりん
1,56,em-ab5422bc92f7,猫キャットマンジョン,7,493,1762,1,heal,0.7316,0.8125,98,2,8,いいえ,猫キャットマンジョン / ヤマさんヤミーさん / 肉食ドゥブロさん / コンドアーズ / にほりん
1,57,em-795ca1ffcb95,カム着火べあぱわー,12,664,2355,2,attack_buff,0.7316,0.8125,98,2,8,いいえ,カム着火べあぱわー / ヤマさんヤミーさん / 愛のぴよ子 / 肉食ドゥブロさん / わっしょいミカ先生
1,58,em-f88796a335ca,勇者オトシゴ,12,1324,1703,5,damage_reduction,0.7316,0.8125,98,2,8,いいえ,勇者オトシゴ / ヤマさんヤミーさん / 愛のぴよ子 / 肉食ドゥブロさん / わっしょいミカ先生
1,59,em-712f122e2051,オロモ君は欝気味,17,1536,2684,1,guard,0.7316,0.8125,98,2,8,いいえ,オロモ君は欝気味 / ヤマさんヤミーさん / 肉食ドゥブロさん / 愛のぴよ子 / にほりん
1,60,em-b6adaf9bf556,こうせえっつう女中,17,805,2898,0,attack_buff,0.7316,0.8125,98,2,8,いいえ,こうせえっつう女中 / ヤマさんヤミーさん / 肉食ドゥブロさん / 愛のぴよ子 / にほりん
1,61,em-10aded4f89d1,ゲイコツガブリムシ,13,820,2300,5,revive,0.7316,0.8125,99,1,8,いいえ,ゲイコツガブリムシ / ヤマさんヤミーさん / 愛のぴよ子 / 肉食ドゥブロさん / わっしょいミカ先生
1,62,em-a7be30f0211a,烏枢さま降臨！,13,1359,2416,2,attack_buff,0.7316,0.8125,99,1,8,いいえ,烏枢さま降臨！ / ヤマさんヤミーさん / 愛のぴよ子 / 肉食ドゥブロさん / わっしょいミカ先生
1,63,em-af839f0be824,譲らざる者,13,966,2394,5,attack_buff,0.7316,0.8125,99,1,8,いいえ,譲らざる者 / ヤマさんヤミーさん / 愛のぴよ子 / 肉食ドゥブロさん / わっしょいミカ先生
1,64,em-ea000314e767,ＫＲ２ジョー少佐,13,921,2476,3,attack_buff,0.7316,0.8125,99,1,8,いいえ,ＫＲ２ジョー少佐 / ヤマさんヤミーさん / 愛のぴよ子 / 肉食ドゥブロさん / わっしょいミカ先生
1,65,em-f4ac535052c1,ɑム・ɑクト・パップ,13,1341,2416,4,heal,0.7316,0.8125,99,1,8,いいえ,ɑム・ɑクト・パップ / ヤマさんヤミーさん / 愛のぴよ子 / 肉食ドゥブロさん / わっしょいミカ先生
1,66,em-7b2daf42204c,モモトじゃねーの?,14,1400,1600,3,heal,0.7316,0.8125,100,0,8,いいえ,モモトじゃねーの? / ヤマさんヤミーさん / 愛のぴよ子 / 肉食ドゥブロさん / わっしょいミカ先生
1,67,em-1a3ab3b1acf7,聖☆いんてぃないか,19,2817,2334,4,aoe_attack,0.7316,0.8125,100,0,8,いいえ,聖☆いんてぃないか / ヤマさんヤミーさん / 愛のぴよ子 / 肉食ドゥブロさん / にほりん
1,68,em-438753e77e6c,デロスの月陽姉弟,41,3237,5453,2,heal,0.7316,0.8125,100,0,8,いいえ,デロスの月陽姉弟 / ヤマさんヤミーさん / 愛のぴよ子 / コンドアーズ / ブラジリアン首都術
1,69,em-c57874d99dcd,三重子大先生,11,1699,1699,1,attribute_change,0.7293,0.8125,97,3,8,いいえ,三重子大先生 / ヤマさんヤミーさん / 愛のぴよ子 / 肉食ドゥブロさん / わっしょいミカ先生
1,70,em-ac3306faeab5,マサムネーダー,32,3919,5112,1,attribute_change,0.7293,0.8125,98,2,8,いいえ,マサムネーダー / ヤマさんヤミーさん / 愛のぴよ子 / コンドアーズ / にほりん
1,71,em-d5ed773d56cd,夏至祭のヴァサクサ君,18,3976,2156,2,skill_reduction,0.7293,0.8125,99,1,8,いいえ,夏至祭のヴァサクサ君 / ヤマさんヤミーさん / 肉食ドゥブロさん / 愛のぴよ子 / にほりん
1,72,em-1c29986cc8dd,玄武けいび,4,315,335,6,damage_reduction,0.7291,0.8056,100,0,8,いいえ,玄武けいび / ペーチパイセン / ターヌムンゴネキ / 肉食ドゥブロさん / わっしょいミカ先生
1,73,em-563e34211286,大抵カールのせい,50,4686,5112,1,damage_reduction,0.727,0.8125,98,2,8,いいえ,大抵カールのせい / ペーチパイセン / コンドアーズ / 愛のぴよ子 / にほりん
1,74,em-72aeeb632038,石見神楽どんちっちん,15,1812,1661,6,aoe_attack,0.7267,0.8056,96,4,8,いいえ,石見神楽どんちっちん / ヤマさんヤミーさん / 愛のぴよ子 / 肉食ドゥブロさん / にほりん
1,75,em-d07cd0c8b0b0,二条城☆浴衣モード,19,2656,2495,1,attribute_guard,0.7267,0.8056,100,0,8,いいえ,二条城☆浴衣モード / ヤマさんヤミーさん / 肉食ドゥブロさん / コンドアーズ / ウシュか☆丸か
1,76,manual-nijo-yukata-mode,二条嬢☆浴衣モード,19,2656,2495,1,attribute_guard,0.7267,0.8056,100,0,8,いいえ,二条嬢☆浴衣モード / ヤマさんヤミーさん / 肉食ドゥブロさん / コンドアーズ / ウシュか☆丸か
1,77,em-c545b5a51997,トリニダの怪人,13,4077,1057,2,skill_reduction,0.7244,0.8056,99,1,8,いいえ,トリニダの怪人 / ヤマさんヤミーさん / 愛のぴよ子 / 肉食ドゥブロさん / わっしょいミカ先生
1,78,em-9329de26d52c,iびるん大魔王,14,1812,1963,5,guard,0.7244,0.8056,100,0,8,いいえ,iびるん大魔王 / ヤマさんヤミーさん / 愛のぴよ子 / 肉食ドゥブロさん / わっしょいミカ先生
1,79,em-132feeb6206a,傭兵戦隊サイガー３,12,756,2284,4,multi_hit_attack,0.7221,0.8056,98,2,8,いいえ,傭兵戦隊サイガー３ / ヤマさんヤミーさん / 愛のぴよ子 / 肉食ドゥブロさん / わっしょいミカ先生
1,80,em-e121ae05cb4a,戦国ドラグーン,32,3919,5112,0,attribute_change,0.7221,0.8056,98,2,8,いいえ,戦国ドラグーン / ヤマさんヤミーさん / 愛のぴよ子 / コンドアーズ / にほりん
1,81,em-3b47fb031e0a,上京！世界師匠,36,1704,4260,4,multi_hit_attack,0.7221,0.8056,99,1,8,いいえ,上京！世界師匠 / ペーチパイセン / 肉食ドゥブロさん / 愛のぴよ子 / にほりん
1,82,em-84589d5b3594,コロちゃん,11,1551,1551,1,attack_buff,0.7221,0.8056,100,0,8,いいえ,コロちゃん / ヤマさんヤミーさん / ターヌムンゴネキ / 愛のぴよ子 / わっしょいミカ先生
1,83,em-4c2a43ecd770,ナンマトル君,14,2115,2115,2,skill_reduction,0.7221,0.8056,100,0,8,いいえ,ナンマトル君 / ヤマさんヤミーさん / 愛のぴよ子 / 肉食ドゥブロさん / わっしょいミカ先生
1,84,em-b95ac93b816d,キタキツネの神様,29,3748,4771,3,attack_buff,0.7198,0.8056,100,0,8,いいえ,キタキツネの神様 / ヤマさんヤミーさん / 愛のぴよ子 / コンドアーズ / わっしょいミカ先生
1,85,em-309fbe104636,いーびルン,15,2254,2576,7,guard,0.7195,0.7986,96,4,8,いいえ,いーびルン / ペーチパイセン / ターヌムンゴネキ / 肉食ドゥブロさん / ハリウッドナナコ師匠
1,86,em-cf78c5cc3134,オタテカモ次郎,28,4186,3059,2,attribute_change,0.7195,0.7986,99,1,8,いいえ,オタテカモ次郎 / ヤマさんヤミーさん / 愛のぴよ子 / コンドアーズ / わっしょいミカ先生
1,87,em-eb8dcb3ecb46,ヨーコ須賀パイセン,45,5964,3237,3,attribute_guard,0.7174,0.7988,98,2,8,いいえ,ヨーコ須賀パイセン / ペーチパイセン / コンドアーズ / 愛のぴよ子 / わっしょいミカ先生
1,88,em-a03649b8e724,巨大カンテツ,15,3220,3220,5,heal,0.7172,0.7986,96,4,8,いいえ,巨大カンテツ / ヤマさんヤミーさん / 肉食ドゥブロさん / 愛のぴよ子 / にほりん
1,89,em-f3091896bc28,腹話フック,15,1610,3220,4,multi_hit_attack,0.7172,0.7986,96,4,8,いいえ,腹話フック / ヤマさんヤミーさん / 肉食ドゥブロさん / 愛のぴよ子 / にほりん
1,90,em-572c57cf5e18,湘南大水曜日ボーイ,28,2044,5623,4,attack_buff,0.7172,0.7986,99,1,8,いいえ,湘南大水曜日ボーイ / ヤマさんヤミーさん / 肉食ドゥブロさん / 愛のぴよ子 / ハリウッドナナコ師匠
1,91,em-a6a4e9c825f7,ハズクの姐御,14,1359,1510,6,multi_hit_attack,0.7172,0.7986,100,0,8,いいえ,ハズクの姐御 / ヤマさんヤミーさん / 愛のぴよ子 / 肉食ドゥブロさん / わっしょいミカ先生
1,92,em-05476daa6b31,だんじり鉄砲隊,26,805,3599,4,attack_buff,0.7172,0.7986,100,0,8,いいえ,だんじり鉄砲隊 / ヤマさんヤミーさん / 肉食ドゥブロさん / 愛のぴよ子 / ブラジリアン首都術
1,93,em-1eb5e932843b,ダンブッラの蘭,38,5112,3578,2,damage_reduction,0.7151,0.7988,99,1,8,いいえ,ダンブッラの蘭 / ペーチパイセン / コンドアーズ / タミちゃんの火祭り / わっしょいミカ先生
1,94,em-f1ed908b1438,竹輪大明神,10,493,1762,2,attack_buff,0.7149,0.7986,96,4,8,いいえ,竹輪大明神 / ヤマさんヤミーさん / 愛のぴよ子 / 肉食ドゥブロさん / わっしょいミカ先生
1,95,em-53084d488de2,川越ザ・サード,15,666,1607,4,attack_buff,0.7149,0.7986,96,4,8,いいえ,川越ザ・サード / ヤマさんヤミーさん / 肉食ドゥブロさん / 愛のぴよ子 / にほりん
1,96,em-635af81fa283,ＪＡＸＡイルＲ,15,688,1706,5,multi_hit_attack,0.7149,0.7986,96,4,8,いいえ,ＪＡＸＡイルＲ / ヤマさんヤミーさん / 肉食ドゥブロさん / 愛のぴよ子 / にほりん
1,97,em-410cc22d32bc,アロハる☆水島神人,16,3246,1887,2,attribute_change,0.7149,0.7986,97,3,8,いいえ,アロハる☆水島神人 / ヤマさんヤミーさん / 愛のぴよ子 / 肉食ドゥブロさん / にほりん
1,98,em-489782f8e31c,愛のぴよ子,7,1631,1993,3,heal,0.7149,0.7986,98,2,7,いいえ,愛のぴよ子 / ヤマさんヤミーさん / 肉食ドゥブロさん / コンドアーズ / にほりん
1,99,em-0ccc51b405ca,初代畳リーゼント,13,1045,2258,4,attack_buff,0.7149,0.7986,99,1,8,いいえ,初代畳リーゼント / ヤマさんヤミーさん / 愛のぴよ子 / 肉食ドゥブロさん / わっしょいミカ先生
1,100,em-d932b3b4e7ed,狼先生ジョン,18,1963,2869,1,attribute_change,0.7149,0.7986,99,1,8,いいえ,狼先生ジョン / ヤマさんヤミーさん / 肉食ドゥブロさん / 愛のぴよ子 / にほりん
1,101,em-587d1ec0e30f,偉人さんトーマスん,14,1359,2038,2,attribute_change,0.7149,0.7986,100,0,8,いいえ,偉人さんトーマスん / ヤマさんヤミーさん / 愛のぴよ子 / 肉食ドゥブロさん / わっしょいミカ先生
1,102,em-ed21bd124ab2,牛タソ☆行進曲,14,755,1812,2,guard,0.7149,0.7986,100,0,8,いいえ,牛タソ☆行進曲 / ヤマさんヤミーさん / 愛のぴよ子 / 肉食ドゥブロさん / わっしょいミカ先生
1,103,em-3c7a40d5b751,宇和島マタドーるん,19,2737,3059,1,damage_reduction,0.7149,0.7986,100,0,8,いいえ,宇和島マタドーるん / ヤマさんヤミーさん / 肉食ドゥブロさん / 愛のぴよ子 / にほりん
1,104,em-59dbe02c39e1,吸血くん,18,1757,3067,1,attribute_guard,0.7127,0.7986,99,1,8,いいえ,吸血くん / ヤマさんヤミーさん / 肉食ドゥブロさん / 愛のぴよ子 / にほりん
1,105,em-7f58743c664e,ポリミタス☆おかいこ,34,4771,3069,2,attribute_change,0.7127,0.7986,100,0,8,いいえ,ポリミタス☆おかいこ / ヤマさんヤミーさん / コンドアーズ / 愛のぴよ子 / にほりん
1,106,em-d295de1e4086,海の日シスターズ♪,40,3823,4657,4,attack_buff,0.7127,0.7986,100,0,8,いいえ,海の日シスターズ♪ / ペーチパイセン / 愛のぴよ子 / 肉食ドゥブロさん / アグスティンさん
1,107,em-54897d4f731d,ケンＺＯ２号,5,200,580,5,attack_buff,0.7123,0.7917,99,1,8,いいえ,ケンＺＯ２号 / ヤマさんヤミーさん / ターヌムンゴネキ / コンドアーズ / 巨大カンテツ
1,108,em-b06129e327ac,ケンＺＯ３号,6,300,680,5,attack_buff,0.7123,0.7917,100,0,8,いいえ,ケンＺＯ３号 / ヤマさんヤミーさん / ターヌムンゴネキ / コンドアーズ / 巨大カンテツ
1,109,em-4694b1a256f8,悪魔！いびるん,9,600,700,5,guard,0.7123,0.7917,100,0,8,いいえ,悪魔！いびるん / ペーチパイセン / ターヌムンゴネキ / 肉食ドゥブロさん / にほりん
1,110,em-7e9ffb70cffa,企業だ浅ちゃん！,32,1192,7327,4,attack_buff,0.7105,0.7986,98,2,8,いいえ,企業だ浅ちゃん！ / ヤマさんヤミーさん / 愛のぴよ子 / コンドアーズ / にほりん
1,111,em-8a9a0a93b442,メジーナ,15,2415,2415,6,attack_buff,0.71,0.7917,96,4,8,いいえ,メジーナ / ヤマさんヤミーさん / 愛のぴよ子 / 肉食ドゥブロさん / にほりん
1,112,em-c09c9bb81a01,蓮十郎,7,1215,1187,2,skill_reduction,0.71,0.7917,98,2,8,いいえ,蓮十郎 / ヤマさんヤミーさん / 肉食ドゥブロさん / コンドアーズ / 巨大カンテツ
1,113,em-dab58d0db3e1,夕陽のカウボーイ,17,1661,1661,5,revive,0.71,0.7917,98,2,8,いいえ,夕陽のカウボーイ / ヤマさんヤミーさん / 愛のぴよ子 / 肉食ドゥブロさん / にほりん
1,114,em-2a2200aaa8bd,バロック神父そん,18,1993,1812,6,attribute_guard,0.71,0.7917,99,1,8,いいえ,バロック神父そん / ヤマさんヤミーさん / 愛のぴよ子 / 肉食ドゥブロさん / にほりん
1,115,em-85dad7ff7aa2,ディヤの魔人,18,2385,1704,2,heal,0.71,0.7917,99,1,8,いいえ,ディヤの魔人 / ヤマさんヤミーさん / 愛のぴよ子 / 肉食ドゥブロさん / にほりん
1,116,em-10b41d0249c9,ホタル,40,4396,5163,1,attribute_change,0.71,0.7917,99,1,8,いいえ,ホタル / ヤマさんヤミーさん / 愛のぴよ子 / コンドアーズ / ブラジリアン首都術
1,117,em-0063b3d17f76,玄武むりょく,4,165,165,6,damage_reduction,0.71,0.7917,100,0,8,いいえ,玄武むりょく / ペーチパイセン / ターヌムンゴネキ / 肉食ドゥブロさん / わっしょいミカ先生
1,118,em-9b717b0ffa22,地獄めぐりベッピー,19,1733,1664,5,attack_buff,0.71,0.7917,100,0,8,いいえ,地獄めぐりベッピー / ヤマさんヤミーさん / 愛のぴよ子 / 肉食ドゥブロさん / にほりん
1,119,em-378e340695dc,スクナクナクナクス,50,6816,3408,2,aoe_attack,0.7079,0.7918,98,2,8,いいえ,スクナクナクナクス / ペーチパイセン / コンドアーズ / 愛のぴよ子 / にほりん
