枠,順位,キャラID,名前,コスト,HP,Power,スキルターン,スキル種類,v7下限勝率,完成デッキ勝率,完成デッキコスト,残コスト,デッキ探索数,運用例採用,完成デッキ
1,11,em-2a26d74bb300,鮫っ子！フカオちゃん,21,4430,2996,5,attack_buff,0.5379,0.7215,98,2,8,いいえ,鮫っ子！フカオちゃん / カルボ姉（ねえ） / ????? / ブハラ師匠 / ハリウッドナナコ師匠
1,12,em-c3d00c8f1bd5,竜馬は撃ちぬけない,30,4430,4430,1,attribute_change,0.5369,0.6582,97,3,8,いいえ,竜馬は撃ちぬけない / ペーチパイセン / トマティーナ少佐 / 愛のぴよ子 / 八狗神伏姫様
1,13,em-9a400a6535d5,ｸﾗﾌﾄｼﾞﾝｼﾞｬｰの妖精,44,5054,5006,4,skill_reduction,0.5363,0.6203,99,1,7,いいえ,ｸﾗﾌﾄｼﾞﾝｼﾞｬｰの妖精 / カルボ姉（ねえ） / 愛のぴよ子 / ɚすぃとあろま？ / 美才能♪かの子さん
1,14,em-a85f091d502f,スウェルくん,11,1452,2058,2,damage_reduction,0.5357,0.747,92,8,8,いいえ,スウェルくん / ペーチパイセン / ????? / ブハラ師匠 / 美才能♪かの子さん
1,15,em-c08850a0aec0,いなば☆うわぁああ！,20,2579,3220,4,skill_reduction,0.5349,0.6899,97,3,7,いいえ,いなば☆うわぁああ！ / カルボ姉（ねえ） / ????? / ブハラ師匠 / ハリウッドナナコ師匠
1,16,em-3600ec808f3f,日本海女中,15,1288,2898,0,attack_buff,0.5333,0.7089,99,1,7,いいえ,日本海女中 / カナちゃんでい / ????? / 巳ーちゃんさん / ハリウッドナナコ師匠
1,17,em-a04fcf6167db,いはと先生,17,2093,3059,3,delay,0.5319,0.6899,97,3,7,いいえ,いはと先生 / カルボ姉（ねえ） / 愛のぴよ子 / みどりのたけしマン / 御嶽さん
1,18,em-f3be7c12380c,魔女ランダ,44,3067,5623,2,attribute_change,0.5315,0.6709,99,1,7,いいえ,魔女ランダ / カルボ姉（ねえ） / 愛のぴよ子 / ɚすぃとあろま？ / 美才能♪かの子さん
1,19,em-df40dba7c56a,高野さん,34,4089,4089,5,skill_reduction,0.5311,0.6392,99,1,7,いいえ,高野さん / カルボ姉（ねえ） / 試作型おこしん / 愛のぴよ子 / 御嶽さん
1,20,em-23b2ea75fccd,金野デメ子さん,39,4430,5112,0,attribute_change,0.5306,0.6139,96,4,6,いいえ,金野デメ子さん / カルボ姉（ねえ） / 愛のぴよ子 / ????? / 発音鬼リチャード
1,21,em-c2dc184a86c0,爆誕！さくどん,45,3408,4260,9,delay,0.5304,0.6456,100,0,7,いいえ,爆誕！さくどん / カルボ姉（ねえ） / 愛のぴよ子 / ɚすぃとあろま？ / 美才能♪かの子さん
1,22,em-7c0ef69518eb,有砂小町２ＰＣ,40,5112,5112,4,delay,0.5304,0.6076,97,3,7,いいえ,有砂小町２ＰＣ / カルボ姉（ねえ） / 愛のぴよ子 / ????? / 発音鬼リチャード
1,23,em-8d38e9c3aa92,オルカアタッカー虎子,70,9202,6134,1,attack_buff,0.5269,0.5759,99,1,7,いいえ,オルカアタッカー虎子 / ペーチパイセン / 試作型おこしん / 愛のぴよ子 / ハリウッドナナコ師匠
1,24,em-6262a008b5c9,脱力コンビあろま＆るる,38,3067,5623,2,skill_reduction,0.5255,0.6203,95,5,7,いいえ,脱力コンビあろま＆るる / カルボ姉（ねえ） / 愛のぴよ子 / ????? / 発音鬼リチャード
1,25,em-d61fdde3a8d0,キジーたん,16,2254,3864,4,attribute_change,0.5245,0.7152,100,0,7,いいえ,キジーたん / カナちゃんでい / ????? / 巳ーちゃんさん / ハリウッドナナコ師匠
1,26,em-c1137ad2cb1c,繊細さん？な芥川君,15,1400,3703,5,skill_reduction,0.5241,0.6836,99,1,7,いいえ,繊細さん？な芥川君 / カナちゃんでい / ????? / 巳ーちゃんさん / ハリウッドナナコ師匠
1,27,em-05133b447edd,コメツキ,55,5453,5406,5,skill_reduction,0.5222,0.5823,100,0,7,いいえ,コメツキ / カルボ姉（ねえ） / 愛のぴよ子 / ɚすぃとあろま？ / おこしんMK-2
1,28,em-459f1ecad59a,電波姫☆いまりちゃん,28,3919,4260,4,delay,0.5213,0.6329,100,0,8,いいえ,電波姫☆いまりちゃん / カルボ姉（ねえ） / トマティーナ少佐 / みどりのたけしマン / 巨大カンテツ
1,29,em-02bbd3e33593,飛んだ！イスタン大王,35,3408,5793,3,delay,0.5204,0.6139,100,0,8,いいえ,飛んだ！イスタン大王 / カルボ姉（ねえ） / 試作型おこしん / 愛のぴよ子 / 御嶽さん
1,30,em-f2a813466bbe,The★Youなリバ子,50,5770,3113,0,heal,0.5203,0.6203,100,0,8,いいえ,The★Youなリバ子 / カルボ姉（ねえ） / 試作型おこしん / 愛のぴよ子 / 発音鬼リチャード
1,31,em-2e6716824578,横きゅっちゃん,19,2817,2817,5,delay,0.5193,0.6709,96,4,7,いいえ,横きゅっちゃん / カルボ姉（ねえ） / ????? / ブハラ師匠 / ハリウッドナナコ師匠
1,32,em-e4561d587562,幼心のデメ子さん,25,3178,4089,1,attribute_change,0.5182,0.6582,97,3,7,いいえ,幼心のデメ子さん / カルボ姉（ねえ） / 愛のぴよ子 / ????? / 御嶽さん
1,33,em-2f0a120135a2,神降ろし！宮子様,24,3578,3152,0,heal,0.5181,0.6456,96,4,8,いいえ,神降ろし！宮子様 / カルボ姉（ねえ） / 愛のぴよ子 / ????? / 御嶽さん
1,34,em-0592fa7cc27f,クェーサルと仲間たち,18,3542,2898,3,multi_hit_attack,0.518,0.6899,95,5,7,いいえ,クェーサルと仲間たち / カナちゃんでい / ある半ブラというＰＷ / ɚすぃとあろま？ / リスマニア
1,35,em-bbce42d72486,東がエデン,50,5112,5112,0,attribute_change,0.5174,0.5886,100,0,7,いいえ,東がエデン / カルボ姉（ねえ） / 試作型おこしん / 愛のぴよ子 / 発音鬼リチャード
1,36,em-78c90c30a11c,夜光虫ほたるん,14,2265,3020,2,attribute_change,0.517,0.6962,94,6,7,いいえ,夜光虫ほたるん / カルボ姉（ねえ） / 愛のぴよ子 / みどりのたけしマン / 御嶽さん
1,37,em-2ddce7bebb05,ツノザヤ君は握手ﾁｭｳ,27,37,3023,0,damage_reduction,0.5169,0.7025,99,1,8,いいえ,ツノザヤ君は握手ﾁｭｳ / カルボ姉（ねえ） / 愛のぴよ子 / ????? / 御嶽さん
1,38,em-a4d82c09dd0f,魂入！とちぎソウル,7,565,1837,4,attack_buff,0.5168,0.7468,94,6,7,いいえ,魂入！とちぎソウル / ある半ブラというＰＷ / ????? / ブハラ師匠 / 発音鬼リチャード
1,39,em-23638c0715eb,ばけごろう,30,1757,5743,1,attribute_change,0.5154,0.6519,100,0,8,いいえ,ばけごろう / ある半ブラというＰＷ / 愛のぴよ子 / ????? / 御嶽さん
1,40,em-f3ce9865b46f,BeasT5,38,4116,4664,7,delay,0.5153,0.6076,95,5,7,いいえ,BeasT5 / カルボ姉（ねえ） / 愛のぴよ子 / ????? / 発音鬼リチャード
1,41,em-5cd1890be20b,イーネちゃんの舟屋,41,3748,4771,1,guard,0.5152,0.6329,98,2,7,いいえ,イーネちゃんの舟屋 / カルボ姉（ねえ） / 愛のぴよ子 / ????? / 発音鬼リチャード
1,42,em-7930454375ec,パラワン探検隊,18,3219,3333,4,aoe_attack,0.515,0.6962,95,5,6,いいえ,パラワン探検隊 / カルボ姉（ねえ） / ????? / ブハラ師匠 / ハリウッドナナコ師匠
1,43,em-e2624c3cfdbc,美才能♪かの子さん,18,1288,4025,5,multi_hit_attack,0.5146,0.7152,95,5,7,いいえ,美才能♪かの子さん / カルボ姉（ねえ） / ????? / ブハラ師匠 / ハリウッドナナコ師匠
1,44,em-418076b2d218,イシマンガリソ先輩,42,5367,3067,1,attribute_guard,0.5143,0.6391,99,1,7,いいえ,イシマンガリソ先輩 / ある半ブラというＰＷ / トマティーナ少佐 / 愛のぴよ子 / 美才能♪かの子さん
1,45,em-b78d9042e361,サルパちゃん,28,4362,3748,2,multi_hit_attack,0.5141,0.6646,100,0,8,いいえ,サルパちゃん / トリニダの怪人 / ????? / ブハラ師匠 / ハリウッドナナコ師匠
1,46,em-7c7befcdeb38,メル子大先生,16,1773,1934,2,attack_buff,0.5136,0.7215,94,6,7,いいえ,メル子大先生 / ある半ブラというＰＷ / ????? / ブハラ師匠 / ブラジリアン首都術
1,47,em-e121ae05cb4a,戦国ドラグーン,32,3919,5112,0,attribute_change,0.5135,0.6077,97,3,7,いいえ,戦国ドラグーン / カルボ姉（ねえ） / 試作型おこしん / 愛のぴよ子 / 御嶽さん
1,48,em-1bd8d1f41e78,スクーグスローさん,44,4601,6349,4,revive,0.5134,0.6456,99,1,8,いいえ,スクーグスローさん / カルボ姉（ねえ） / 愛のぴよ子 / ɚすぃとあろま？ / 美才能♪かの子さん
1,49,em-814b464a2192,ナナホシ,50,5044,5044,3,skill_reduction,0.5131,0.5886,100,0,7,いいえ,ナナホシ / カルボ姉（ねえ） / 試作型おこしん / 愛のぴよ子 / 発音鬼リチャード
1,50,em-bd98030ead3e,首領子襲来!!,33,5680,3786,4,heal,0.5128,0.6582,100,0,8,いいえ,首領子襲来!! / ペーチパイセン / トマティーナ少佐 / 愛のぴよ子 / 八狗神伏姫様
1,51,em-039b9996f6f0,おろろセット先輩,45,1363,5623,5,delay,0.5127,0.6392,100,0,7,いいえ,おろろセット先輩 / カルボ姉（ねえ） / 愛のぴよ子 / ɚすぃとあろま？ / 美才能♪かの子さん
1,52,em-00734b7bf0e4,アパカ☆アイガー師匠,16,1551,2733,1,attack_buff,0.5126,0.6962,94,6,7,いいえ,アパカ☆アイガー師匠 / ある半ブラというＰＷ / ????? / ブハラ師匠 / ブラジリアン首都術
1,53,em-4c8a3408455b,泳ぐカネヒラさん,28,3748,3408,2,attribute_change,0.512,0.6709,100,0,8,いいえ,泳ぐカネヒラさん / カルボ姉（ねえ） / トマティーナ少佐 / みどりのたけしマン / 巨大カンテツ
1,54,em-fca49f3752f8,電波姫☆いまりちゃん,38,3919,4260,3,delay,0.512,0.6139,95,5,7,いいえ,電波姫☆いまりちゃん / カルボ姉（ねえ） / 愛のぴよ子 / ????? / 発音鬼リチャード
1,55,em-c736bc52077a,漱石先生と吾輩たち,15,1610,3461,5,skill_reduction,0.5119,0.6646,95,5,7,いいえ,漱石先生と吾輩たち / カルボ姉（ねえ） / 愛のぴよ子 / みどりのたけしマン / 御嶽さん
1,56,em-83399e4df86b,必罰のエルフ,18,2093,3281,4,attack_buff,0.511,0.7089,95,5,7,いいえ,必罰のエルフ / カルボ姉（ねえ） / ????? / ブハラ師匠 / ハリウッドナナコ師匠
1,57,em-981bf693e8c3,メガネパンダ系の何か,19,2576,2415,6,skill_reduction,0.5108,0.6772,96,4,7,いいえ,メガネパンダ系の何か / カルボ姉（ねえ） / ????? / ブハラ師匠 / ハリウッドナナコ師匠
1,58,em-b90efc9e636b,婆娑羅でどーよ,18,1046,4105,4,attack_buff,0.5104,0.7089,95,5,7,いいえ,婆娑羅でどーよ / カルボ姉（ねえ） / ????? / ブハラ師匠 / ハリウッドナナコ師匠
1,59,em-85c830931d18,エルヴァスくん,12,2718,1812,5,skill_reduction,0.5104,0.6835,100,0,7,いいえ,エルヴァスくん / 田島・ハル / 愛のぴよ子 / ????? / 御嶽さん
1,60,em-7a58e59098c4,森神ブーナッド,36,4941,3408,2,heal,0.5098,0.6456,99,1,8,いいえ,森神ブーナッド / ペーチパイセン / 愛のぴよ子 / ????? / 御嶽さん
1,61,em-3e7e7e54a83d,妖精女王ミカーンニア,45,3408,4771,2,skill_reduction,0.5097,0.6139,100,0,7,いいえ,妖精女王ミカーンニア / カルボ姉（ねえ） / 愛のぴよ子 / ɚすぃとあろま？ / 美才能♪かの子さん
1,62,em-760bb0daf1c9,ゲキ悪オヤジ(神),53,5112,5112,6,delay,0.5093,0.5823,98,2,7,いいえ,ゲキ悪オヤジ(神) / カルボ姉（ねえ） / 愛のぴよ子 / ɚすぃとあろま？ / おこしんMK-2
1,63,em-629cc99564e0,帝王ヒルズ様,17,1867,3333,1,attack_buff,0.5085,0.6831,94,6,7,いいえ,帝王ヒルズ様 / カルボ姉（ねえ） / ????? / ブハラ師匠 / ハリウッドナナコ師匠
1,64,em-b9e75bc0b1f9,わっしょいミカ先生,20,4186,3220,5,attack_buff,0.5079,0.6835,97,3,8,いいえ,わっしょいミカ先生 / カルボ姉（ねえ） / ????? / ブハラ師匠 / ハリウッドナナコ師匠
1,65,em-e85f4ced46d6,ツノザヤ君は脳天気,27,43,3360,0,damage_reduction,0.5079,0.6835,99,1,8,いいえ,ツノザヤ君は脳天気 / カルボ姉（ねえ） / 愛のぴよ子 / ????? / 御嶽さん
1,66,em-c2219f10d4e0,青コリくん,16,1533,2556,0,damage_reduction,0.5078,0.6772,96,4,8,いいえ,青コリくん / カルボ姉（ねえ） / 愛のぴよ子 / みどりのたけしマン / 御嶽さん
1,67,em-ed2bb6e12815,ラスコー原人,14,604,3624,1,attribute_change,0.5076,0.6899,94,6,7,いいえ,ラスコー原人 / カルボ姉（ねえ） / 愛のぴよ子 / みどりのたけしマン / 御嶽さん
1,68,em-5284c689c7b6,ジャウー大先生,15,805,3220,4,skill_reduction,0.5076,0.6772,95,5,7,いいえ,ジャウー大先生 / カルボ姉（ねえ） / 愛のぴよ子 / みどりのたけしマン / 御嶽さん
1,69,em-7499fb228620,にほりん,15,2898,3059,5,attack_buff,0.5071,0.6962,99,1,7,いいえ,にほりん / カナちゃんでい / ????? / 巳ーちゃんさん / ハリウッドナナコ師匠
1,70,em-5a8b6c2acb19,ユスリカ,45,5282,1414,0,aoe_attack,0.5071,0.6456,100,0,7,いいえ,ユスリカ / ある半ブラというＰＷ / 愛のぴよ子 / ????? / 発音鬼リチャード
1,71,em-13a4b4b54b04,北間・クラリス嬢,10,3959,701,1,heal,0.5069,0.7091,98,2,8,いいえ,北間・クラリス嬢 / 田島・ハル / 愛のぴよ子 / ????? / 御嶽さん
1,72,em-b6adaf9bf556,こうせえっつう女中,17,805,2898,0,attack_buff,0.5068,0.6835,94,6,7,いいえ,こうせえっつう女中 / カルボ姉（ねえ） / ????? / ブハラ師匠 / ハリウッドナナコ師匠
1,73,em-90b0d123f99e,かんきゅっちゃん,15,2817,2817,5,delay,0.5064,0.6456,99,1,7,いいえ,かんきゅっちゃん / カナちゃんでい / ????? / 巳ーちゃんさん / ハリウッドナナコ師匠
1,74,em-258850fee1ca,時計塔の魔女娘,30,5523,1614,2,skill_reduction,0.5063,0.6387,97,3,8,いいえ,時計塔の魔女娘 / ペーチパイセン / トマティーナ少佐 / 愛のぴよ子 / 八狗神伏姫様
1,75,em-684248c89e03,ストックレー帝,22,3013,3181,0,attribute_change,0.5059,0.6452,99,1,7,いいえ,ストックレー帝 / カルボ姉（ねえ） / ????? / ブハラ師匠 / ハリウッドナナコ師匠
1,76,em-ebd6f9bf2bee,中野華蓮(日本人),17,1516,3638,4,attack_buff,0.5055,0.7025,94,6,7,いいえ,中野華蓮(日本人) / カルボ姉（ねえ） / ????? / ブハラ師匠 / ハリウッドナナコ師匠
1,77,em-2c691fe63d0d,ブッシュドノエルん,38,3652,5354,2,attack_buff,0.5047,0.6393,100,0,8,いいえ,ブッシュドノエルん / ある半ブラというＰＷ / トマティーナ少佐 / ????? / 巨大カンテツ
1,78,em-ff5dd5331817,デメ子ちゃん,18,1704,3067,2,attribute_change,0.5043,0.6899,98,2,7,いいえ,デメ子ちゃん / カルボ姉（ねえ） / 愛のぴよ子 / みどりのたけしマン / 御嶽さん
1,79,em-8cd856412a10,にくぁうぅぅぅぅぅ！,17,1355,3638,4,attack_buff,0.5041,0.7025,94,6,7,いいえ,にくぁうぅぅぅぅぅ！ / カルボ姉（ねえ） / ????? / ブハラ師匠 / ハリウッドナナコ師匠
1,80,em-285a6b18bfb1,いろはの曙ちゃん,18,2705,2705,0,heal,0.504,0.6519,98,2,8,いいえ,いろはの曙ちゃん / カルボ姉（ねえ） / 愛のぴよ子 / みどりのたけしマン / 御嶽さん
1,81,em-7a8534cb5af6,クレリゴス子様,41,6731,2951,3,guard,0.504,0.6392,98,2,7,いいえ,クレリゴス子様 / カルボ姉（ねえ） / 愛のぴよ子 / ????? / 発音鬼リチャード
1,82,em-67aa8e3ee215,川越料理長,17,1175,3655,4,attack_buff,0.5039,0.7025,95,5,7,いいえ,川越料理長 / ある半ブラというＰＷ / ????? / ブハラ師匠 / ブラジリアン首都術
1,83,em-a7fc49aa8c73,広報担当：アッシュ,37,5112,3748,2,attribute_guard,0.5036,0.6329,100,0,7,いいえ,広報担当：アッシュ / ペーチパイセン / 愛のぴよ子 / ????? / 御嶽さん
1,84,em-5088462f1ee9,日本一の桃たろす,45,4260,5964,2,attribute_change,0.5036,0.6139,100,0,7,いいえ,日本一の桃たろす / カルボ姉（ねえ） / 愛のぴよ子 / ɚすぃとあろま？ / 美才能♪かの子さん
1,85,em-314fadaf0ea9,オシラサマ,28,4260,3322,3,heal,0.5034,0.6583,100,0,8,いいえ,オシラサマ / カルボ姉（ねえ） / 愛のぴよ子 / ????? / 御嶽さん
1,86,em-9e9fc5ee5a9c,深淵のエルフ,18,2537,3059,4,attack_buff,0.5031,0.6898,96,4,7,いいえ,深淵のエルフ / ある半ブラというＰＷ / ????? / ブハラ師匠 / ブラジリアン首都術
1,87,em-75c1af17d152,浴衣美人な日女路嬢,38,5623,3748,3,heal,0.503,0.6391,100,0,8,いいえ,浴衣美人な日女路嬢 / ある半ブラというＰＷ / トマティーナ少佐 / ɚすぃとあろま？ / 美才能♪かの子さん
1,88,em-24b5b550f587,ジョロウグモ,10,937,2113,3,damage_reduction,0.5027,0.7168,91,9,8,いいえ,ジョロウグモ / ペーチパイセン / ????? / ブハラ師匠 / 美才能♪かの子さん
1,89,em-95e1d74be5b6,Ｈ・Ｆ・ウーマン,47,6305,3748,2,guard,0.5027,0.6203,95,5,7,いいえ,Ｈ・Ｆ・ウーマン / ある半ブラというＰＷ / 愛のぴよ子 / ブラジリアン首都術 / 発音鬼リチャード
1,90,em-cd5bbd27a3ee,熊とか絶対殺すマン,40,4086,4771,5,delay,0.5026,0.5886,97,3,7,いいえ,熊とか絶対殺すマン / カルボ姉（ねえ） / 愛のぴよ子 / ????? / 発音鬼リチャード
1,91,em-7747ea5c5a73,諏訪子成長期,38,3067,5623,3,multi_hit_attack,0.5023,0.6456,100,0,8,いいえ,諏訪子成長期 / ある半ブラというＰＷ / トマティーナ少佐 / ????? / 巨大カンテツ
1,92,em-6fe67318189a,劇場版ＪＡＸＡイル,18,1304,3526,4,multi_hit_attack,0.5022,0.7025,95,5,7,いいえ,劇場版ＪＡＸＡイル / カルボ姉（ねえ） / ????? / ブハラ師匠 / ハリウッドナナコ師匠
1,93,em-a03649b8e724,巨大カンテツ,15,3220,3220,5,heal,0.5022,0.6835,95,5,8,いいえ,巨大カンテツ / カルボ姉（ねえ） / 愛のぴよ子 / みどりのたけしマン / 御嶽さん
1,94,em-4e77469f1fc4,綺麗な金平さん,42,5112,4260,1,attribute_change,0.5021,0.6076,99,1,7,いいえ,綺麗な金平さん / カルボ姉（ねえ） / 愛のぴよ子 / ????? / 発音鬼リチャード
1,95,em-c4b0b6848f16,?????,17,2828,2470,3,skill_reduction,0.5018,0.6578,94,6,7,いいえ,????? / カルボ姉（ねえ） / ????? / ブハラ師匠 / ハリウッドナナコ師匠
1,96,em-cf2619ce2878,俺っち氷河,28,3864,3222,2,attribute_change,0.5017,0.6519,100,0,8,いいえ,俺っち氷河 / カルボ姉（ねえ） / 愛のぴよ子 / ????? / 御嶽さん
1,97,em-8d98226e5962,玉稜の首領・たまうー,29,3067,4260,4,delay,0.5016,0.6139,99,1,8,いいえ,玉稜の首領・たまうー / ある半ブラというＰＷ / 愛のぴよ子 / ????? / 御嶽さん
1,98,em-7099769414bf,ある半ブラというＰＷ,16,2994,2962,2,skill_reduction,0.5013,0.6393,100,0,7,いいえ,ある半ブラというＰＷ / カナちゃんでい / ????? / 巳ーちゃんさん / ハリウッドナナコ師匠
1,99,em-aa92178d2205,糸巻万太朗,40,5623,4260,2,attribute_change,0.5013,0.6261,94,6,7,いいえ,糸巻万太朗 / ペーチパイセン / 愛のぴよ子 / みどりのたけしマン / 巨大カンテツ
1,100,em-abcae044297d,ラ・ショー・ドさん,44,5453,3424,5,delay,0.5006,0.5886,98,2,7,いいえ,ラ・ショー・ドさん / カルボ姉（ねえ） / ɚすぃとあろま？ / 愛のぴよ子 / 発音鬼リチャード
1,101,em-10b41d0249c9,ホタル,40,4396,5163,1,attribute_change,0.5003,0.6076,94,6,7,いいえ,ホタル / ペーチパイセン / 愛のぴよ子 / みどりのたけしマン / 巨大カンテツ
1,102,em-e394b3795363,伝説の少女キャンディ,50,5507,5507,7,skill_reduction,0.5003,0.557,98,2,7,いいえ,伝説の少女キャンディ / ペーチパイセン / 愛のぴよ子 / ????? / 発音鬼リチャード
1,103,em-3740a2113341,ぴぐぺん選手,22,950,3220,0,attribute_guard,0.4999,0.6646,94,6,8,いいえ,ぴぐぺん選手 / カルボ姉（ねえ） / 愛のぴよ子 / ????? / 御嶽さん
1,104,em-bc840d35c547,ジ・あるじや,20,4025,1610,4,skill_reduction,0.4999,0.6519,97,3,7,いいえ,ジ・あるじや / カルボ姉（ねえ） / ????? / ブハラ師匠 / ハリウッドナナコ師匠
1,105,em-5e6cf1fe4c4c,まそお姉ちゃん,15,2898,3059,5,attack_buff,0.4997,0.6835,93,7,7,いいえ,まそお姉ちゃん / ある半ブラというＰＷ / ????? / ブハラ師匠 / ブラジリアン首都術
1,106,em-09a7a163b0cd,沼南ぱモーセ,38,2556,5623,2,attack_buff,0.4996,0.6392,100,0,8,いいえ,沼南ぱモーセ / ある半ブラというＰＷ / トマティーナ少佐 / ????? / 巨大カンテツ
1,107,em-6b69fff3a46d,怒るよ!!勝斧さん,47,6164,3748,1,attack_buff,0.4993,0.6013,100,0,7,いいえ,怒るよ!!勝斧さん / ある半ブラというＰＷ / 愛のぴよ子 / ɚすぃとあろま？ / 美才能♪かの子さん
1,108,em-4c2a43ecd770,ナンマトル君,14,2115,2115,2,skill_reduction,0.4989,0.6709,98,2,7,いいえ,ナンマトル君 / カナちゃんでい / ????? / 巳ーちゃんさん / ハリウッドナナコ師匠
1,109,em-95a2dbeaf4ea,神使！ナモミさま,18,805,4025,2,attack_buff,0.4988,0.6835,95,5,7,いいえ,神使！ナモミさま / カルボ姉（ねえ） / ????? / ブハラ師匠 / ハリウッドナナコ師匠
1,110,em-679b3b1b58a8,シャフとリサブス,25,2944,3548,1,heal,0.4987,0.6456,97,3,8,いいえ,シャフとリサブス / カルボ姉（ねえ） / 愛のぴよ子 / ????? / 御嶽さん
1,111,em-6ceef8f285a4,可愛馬！真純ちゃん,41,5964,4566,2,multi_hit_attack,0.4985,0.6076,90,10,7,いいえ,可愛馬！真純ちゃん / ある半ブラというＰＷ / 試作型おこしん / 愛のぴよ子 / 美才能♪かの子さん
1,112,em-1be59b60bcb4,アメンボ,30,2215,3919,0,attack_buff,0.4983,0.6266,100,0,8,いいえ,アメンボ / ある半ブラというＰＷ / 愛のぴよ子 / ????? / 御嶽さん
1,113,em-49cfaec18be0,富士五子ＢＴ５,20,2415,2737,6,delay,0.4982,0.6456,100,0,7,いいえ,富士五子ＢＴ５ / カルボ姉（ねえ） / 愛のぴよ子 / みどりのたけしマン / 御嶽さん
1,114,em-5ae7ac6baf45,ɚすぃとRuru？,36,4771,4771,0,attribute_change,0.498,0.5823,100,0,8,いいえ,ɚすぃとRuru？ / カルボ姉（ねえ） / トマティーナ少佐 / ????? / 巨大カンテツ
1,115,em-32538f7c8341,熊殺しのサンタマン,58,6560,4345,5,delay,0.4978,0.5573,100,0,7,いいえ,熊殺しのサンタマン / カルボ姉（ねえ） / 愛のぴよ子 / ɚすぃとあろま？ / ハリウッドナナコ師匠
1,116,em-c8d0b7ef1b10,めい子お姉さま,9,1159,1244,4,attribute_guard,0.4977,0.7295,90,10,8,いいえ,めい子お姉さま / ペーチパイセン / ????? / ブハラ師匠 / 美才能♪かの子さん
1,117,em-9a1b8b33af97,バレチョコすわ子,46,3646,1874,0,multi_hit_attack,0.4977,0.6456,99,1,6,いいえ,バレチョコすわ子 / ある半ブラというＰＷ / 愛のぴよ子 / ɚすぃとあろま？ / 美才能♪かの子さん
1,118,em-682cda3863fb,脱力コンビあろま＆るる,48,3067,5623,2,skill_reduction,0.4974,0.5949,99,1,7,いいえ,脱力コンビあろま＆るる / カルボ姉（ねえ） / 試作型おこしん / 愛のぴよ子 / 美才能♪かの子さん
1,119,em-db1935c2a136,コーベリアル公爵,10,1229,1173,1,attribute_guard,0.4973,0.7168,91,9,8,いいえ,コーベリアル公爵 / ペーチパイセン / ????? / ブハラ師匠 / 美才能♪かの子さん
1,120,em-aae4f48cb489,もん親方,28,3748,3748,2,attribute_guard,0.4973,0.6456,100,0,7,いいえ,もん親方 / カルボ姉（ねえ） / 愛のぴよ子 / ????? / 御嶽さん
1,121,em-1c28be3f3366,モンさんミッシェル,32,3748,5623,8,multi_hit_attack,0.4972,0.6519,94,6,7,いいえ,モンさんミッシェル / ある半ブラというＰＷ / トマティーナ少佐 / ????? / 巨大カンテツ
