枠,順位,キャラID,名前,コスト,HP,Power,スキルターン,スキル種類,v7下限勝率,完成デッキ勝率,完成デッキコスト,残コスト,デッキ探索数,運用例採用,完成デッキ
1,27,em-32538f7c8341,熊殺しのサンタマン,58,6560,4345,5,delay,0.4296,0.4722,199,1,7,いいえ,熊殺しのサンタマン / vにゅーさん / トランシルヴァニア家族 / 愛のぴよ子 / 財閥だ浅ちゃん！
1,28,em-6ceef8f285a4,可愛馬！真純ちゃん,41,5964,4566,2,multi_hit_attack,0.4291,0.5208,187,13,8,いいえ,可愛馬！真純ちゃん / ノローニャ・パイセン / 夜光虫ほたるん / 跛荒の鉄男大先生 / 財閥だ浅ちゃん！
1,29,em-a06f040c9490,冬の加奈多パレード,80,9542,5282,2,attack_buff,0.4285,0.4792,200,0,7,いいえ,冬の加奈多パレード / トランシルヴァニア家族 / 愛のぴよ子 / みどりのたけしマン / ラパヌイ先生
1,30,em-e7f75bf37d9f,あっついさん,40,6134,2726,0,heal,0.426,0.5139,200,0,8,いいえ,あっついさん / コロちゃん / 哀哭のオオウミガラス / ブハラ師匠 / 八狗神伏姫様
1,31,em-09a7a163b0cd,沼南ぱモーセ,38,2556,5623,2,attack_buff,0.4243,0.5417,195,5,8,いいえ,沼南ぱモーセ / ノローニャ・パイセン / 田島の春 / 諏訪子成長期 / モンさんミッシェル
1,32,em-c2dc184a86c0,爆誕！さくどん,45,3408,4260,9,delay,0.4241,0.5139,191,9,8,いいえ,爆誕！さくどん / ノローニャ・パイセン / 夜光虫ほたるん / 跛荒の鉄男大先生 / 財閥だ浅ちゃん！
1,33,em-4784572b893f,シントラーのリスボン,32,5680,3786,0,attribute_change,0.4225,0.5,199,1,8,いいえ,シントラーのリスボン / vにゅーさん / トランシルヴァニア家族 / 跛荒の鉄男大先生 / シミ
1,34,em-33880cee5e60,三貴子ツクヨミ,75,10735,4686,3,damage_reduction,0.4207,0.4722,199,1,8,いいえ,三貴子ツクヨミ / vにゅーさん / サルパちゃん / 愛のぴよ子 / 財閥だ浅ちゃん！
1,35,em-3e7e7e54a83d,妖精女王ミカーンニア,45,3408,4771,2,skill_reduction,0.4203,0.5139,191,9,8,いいえ,妖精女王ミカーンニア / ノローニャ・パイセン / 夜光虫ほたるん / 跛荒の鉄男大先生 / 財閥だ浅ちゃん！
1,36,em-9667a89799b5,冬の双子姫,77,9628,4686,2,damage_reduction,0.4199,0.4722,185,15,8,いいえ,冬の双子姫 / コロちゃん / 田島の春 / 諏訪子成長期 / 巨大カンテツ
1,37,em-94dc3d86f691,碧海のオフタルもん,75,10054,3919,4,multi_hit_attack,0.4189,0.5,182,18,7,いいえ,碧海のオフタルもん / 脱力コンビあろま＆るる / ????? / ブハラ師匠 / まそお姉ちゃん
1,38,em-93a9275d427c,肉食ドゥブロさん,32,5106,3404,3,attack_buff,0.4184,0.5556,196,4,8,いいえ,肉食ドゥブロさん / ノローニャ・パイセン / 田島の春 / ブハラ師匠 / 財閥だ浅ちゃん！
1,39,em-bdcce3725e8b,修験鬼ギュウちゃん,85,9372,5453,1,damage_reduction,0.418,0.4444,199,1,8,いいえ,修験鬼ギュウちゃん / 北間・クラリス嬢 / ????? / 跛荒の鉄男大先生 / 財閥だ浅ちゃん！
1,40,em-95e1d74be5b6,Ｈ・Ｆ・ウーマン,47,6305,3748,2,guard,0.4166,0.5139,196,4,8,いいえ,Ｈ・Ｆ・ウーマン / vにゅーさん / トランシルヴァニア家族 / 諏訪子成長期 / 巨大カンテツ
1,41,em-681c8662f2b6,まさか殿(ｼﾞｬｰｼﾞ),55,6475,3748,6,delay,0.4166,0.4722,196,4,8,いいえ,まさか殿(ｼﾞｬｰｼﾞ) / vにゅーさん / トランシルヴァニア家族 / 愛のぴよ子 / 財閥だ浅ちゃん！
1,42,em-814151a5ca65,登別ッキー,35,2556,6134,2,skill_reduction,0.4163,0.4861,196,4,8,いいえ,登別ッキー / vにゅーさん / トランシルヴァニア家族 / 花火戦隊サイガーRe / シミ
1,43,em-e394b3795363,伝説の少女キャンディ,50,5507,5507,7,skill_reduction,0.4146,0.4583,200,0,8,いいえ,伝説の少女キャンディ / 北間・クラリス嬢 / 田島の春 / 跛荒の鉄男大先生 / ラパヌイ先生
1,44,em-a7fc49aa8c73,広報担当：アッシュ,37,5112,3748,2,attribute_guard,0.4136,0.5278,178,22,7,いいえ,広報担当：アッシュ / vにゅーさん / トランシルヴァニア家族 / 愛のぴよ子 / 財閥だ浅ちゃん！
1,45,em-4c764571b9ab,お稲荷様のパシリ,47,6816,3408,1,attack_buff,0.4116,0.4931,192,8,8,いいえ,お稲荷様のパシリ / ノローニャ・パイセン / 田島の春 / 諏訪子成長期 / シミ
1,46,em-c3d00c8f1bd5,竜馬は撃ちぬけない,30,4430,4430,1,attribute_change,0.4114,0.5,197,3,8,いいえ,竜馬は撃ちぬけない / vにゅーさん / トランシルヴァニア家族 / 跛荒の鉄男大先生 / シミ
1,47,em-11cceded3ad2,創造主・アヌンナキ,70,4260,5964,3,damage_reduction,0.4091,0.5139,199,1,8,いいえ,創造主・アヌンナキ / vにゅーさん / トランシルヴァニア家族 / クェーサルと仲間たち / 巨大カンテツ
1,48,em-f3be7c12380c,魔女ランダ,44,3067,5623,2,attribute_change,0.4086,0.5139,197,3,8,いいえ,魔女ランダ / ノローニャ・パイセン / 田島の春 / 跛荒の鉄男大先生 / 巨大カンテツ
1,49,em-9d5a58645c8c,カロニスタ・ヴェニ子,37,4444,4444,2,attack_buff,0.4082,0.5139,198,2,8,いいえ,カロニスタ・ヴェニ子 / vにゅーさん / トランシルヴァニア家族 / 花火戦隊サイガーRe / シミ
1,50,em-94f677409ee2,月甲のルナタスピス,75,10224,4543,3,guard,0.4082,0.4583,200,0,8,いいえ,月甲のルナタスピス / 北間・クラリス嬢 / 伊予・タウロス / みどりのたけしマン / 御嶽さん
1,51,em-039b9996f6f0,おろろセット先輩,45,1363,5623,5,delay,0.4081,0.5069,191,9,8,いいえ,おろろセット先輩 / ノローニャ・パイセン / 夜光虫ほたるん / 跛荒の鉄男大先生 / 財閥だ浅ちゃん！
1,52,em-49b522eac464,ジェヴォたんは狼？,43,3006,6022,4,multi_hit_attack,0.408,0.5347,189,11,8,いいえ,ジェヴォたんは狼？ / ノローニャ・パイセン / 夜光虫ほたるん / 跛荒の鉄男大先生 / 財閥だ浅ちゃん！
1,53,em-563e34211286,大抵カールのせい,50,4686,5112,1,damage_reduction,0.4078,0.4931,199,1,8,いいえ,大抵カールのせい / vにゅーさん / トランシルヴァニア家族 / 諏訪子成長期 / 巨大カンテツ
1,54,em-a04fcf6167db,いはと先生,17,2093,3059,3,delay,0.4074,0.5278,200,0,8,いいえ,いはと先生 / ノローニャ・パイセン / 田島の春 / 跛荒の鉄男大先生 / ラパヌイ先生
1,55,em-f2a813466bbe,The★Youなリバ子,50,5770,3113,0,heal,0.407,0.4861,182,18,8,いいえ,The★Youなリバ子 / コロちゃん / 田島の春 / ブハラ師匠 / 財閥だ浅ちゃん！
1,56,em-7547c480c963,ウミユリーず,60,4430,6475,5,skill_reduction,0.4062,0.4444,191,9,8,いいえ,ウミユリーず / ペーチパイセン / トランシルヴァニア家族 / ブハラ師匠 / 財閥だ浅ちゃん！
1,57,em-5819b668aba5,ﾌﾗｲﾝｸﾞ･ﾀﾞｯﾁさん,41,3403,4601,5,delay,0.4047,0.4861,187,13,8,いいえ,ﾌﾗｲﾝｸﾞ･ﾀﾞｯﾁさん / ノローニャ・パイセン / 夜光虫ほたるん / 跛荒の鉄男大先生 / 財閥だ浅ちゃん！
1,58,em-6b4baf5a6b1b,ＫＫマリテレ様,51,6368,2926,1,attribute_change,0.4037,0.4931,192,8,8,いいえ,ＫＫマリテレ様 / vにゅーさん / トランシルヴァニア家族 / 愛のぴよ子 / 財閥だ浅ちゃん！
1,59,em-6262a008b5c9,脱力コンビあろま＆るる,38,3067,5623,2,skill_reduction,0.4029,0.4653,179,21,8,いいえ,脱力コンビあろま＆るる / vにゅーさん / トランシルヴァニア家族 / 愛のぴよ子 / 財閥だ浅ちゃん！
1,60,em-a818769b8b91,田島の春,44,1618,5112,2,multi_hit_attack,0.402,0.5347,190,10,8,いいえ,田島の春 / ノローニャ・パイセン / 夜光虫ほたるん / 跛荒の鉄男大先生 / 財閥だ浅ちゃん！
1,61,em-90b0d123f99e,かんきゅっちゃん,15,2817,2817,5,delay,0.4017,0.5139,193,7,8,いいえ,かんきゅっちゃん / 北間・クラリス嬢 / 哀哭のオオウミガラス / 百華百彩久連子 / 財閥だ浅ちゃん！
1,62,em-08c96cb40803,ノローニャ・パイセン,43,5964,3410,1,attack_buff,0.4016,0.4931,197,3,8,いいえ,ノローニャ・パイセン / vにゅーさん / 愛のぴよ子 / 跛荒の鉄男大先生 / ラパヌイ先生
1,63,em-010ca8278422,伊賀NINJA!,42,1704,5112,3,skill_reduction,0.4014,0.5,188,12,8,いいえ,伊賀NINJA! / ノローニャ・パイセン / 夜光虫ほたるん / 跛荒の鉄男大先生 / 財閥だ浅ちゃん！
1,64,em-f565b0314902,覚醒大氷怪・雪愛,37,4345,4515,1,attribute_change,0.4014,0.4931,194,6,8,いいえ,覚醒大氷怪・雪愛 / ノローニャ・パイセン / 田島の春 / 諏訪子成長期 / モンさんミッシェル
1,65,em-35db097208c5,勝斧・冠,60,6816,4089,1,attack_buff,0.4013,0.4583,200,0,7,いいえ,勝斧・冠 / 北間・クラリス嬢 / ????? / 家族贖罪という字面 / 碧海のオフタルもん
1,66,em-45aa4b2348d2,鬼一方眼,80,12780,3578,5,attack_buff,0.4012,0.4653,200,0,7,いいえ,鬼一方眼 / トランシルヴァニア家族 / 愛のぴよ子 / みどりのたけしマン / ラパヌイ先生
1,67,em-490ce6c4d005,ア、ショーカ大王,45,3067,4601,3,multi_hit_attack,0.401,0.5347,191,9,8,いいえ,ア、ショーカ大王 / ノローニャ・パイセン / 夜光虫ほたるん / 跛荒の鉄男大先生 / 財閥だ浅ちゃん！
1,68,em-6b69fff3a46d,怒るよ!!勝斧さん,47,6164,3748,1,attack_buff,0.4008,0.4792,190,10,8,いいえ,怒るよ!!勝斧さん / 脱力コンビあろま＆るる / 愛のぴよ子 / みどりのたけしマン / 碧海のオフタルもん
1,69,em-370ba5df8d09,悪霊狩人ちび大助,81,8776,5879,5,multi_hit_attack,0.4004,0.4792,200,0,7,いいえ,悪霊狩人ちび大助 / 北間・クララさん / 鹿喰らいの狼マン / みどりのたけしマン / バビるわバビル君。
1,70,em-d518108f13e3,トランシルヴァニア家族,45,5350,6059,2,multi_hit_attack,0.4,0.4722,198,2,8,いいえ,トランシルヴァニア家族 / vにゅーさん / サルパちゃん / ブハラ師匠 / 八狗神伏姫様
1,71,em-d1a3ff650b2f,メテオ大好きっこ,26,4669,3229,0,attack_buff,0.3998,0.4931,196,4,8,いいえ,メテオ大好きっこ / vにゅーさん / トランシルヴァニア家族 / ブハラ師匠 / 八狗神伏姫様
1,72,em-27802083d7f5,チュニスさん,50,5964,3919,4,skill_reduction,0.3994,0.4583,199,1,8,いいえ,チュニスさん / vにゅーさん / トランシルヴァニア家族 / 諏訪子成長期 / 巨大カンテツ
1,73,em-814b464a2192,ナナホシ,50,5044,5044,3,skill_reduction,0.3994,0.4514,197,3,8,いいえ,ナナホシ / vにゅーさん / 愛のぴよ子 / 跛荒の鉄男大先生 / 財閥だ浅ちゃん！
1,74,em-1749aff71419,ミシャグジさまさま,60,6986,3578,2,attack_buff,0.3992,0.4931,197,3,7,いいえ,ミシャグジさまさま / 北間・クラリス嬢 / 田島の春 / 諏訪子成長期 / ラパヌイ先生
1,75,em-760bb0daf1c9,ゲキ悪オヤジ(神),53,5112,5112,6,delay,0.399,0.4444,193,7,8,いいえ,ゲキ悪オヤジ(神) / vにゅーさん / トランシルヴァニア家族 / ブハラ師匠 / ハリウッドナナコ師匠
1,76,em-fca49f3752f8,電波姫☆いまりちゃん,38,3919,4260,3,delay,0.3989,0.4722,199,1,8,いいえ,電波姫☆いまりちゃん / vにゅーさん / トランシルヴァニア家族 / 花火戦隊サイガーRe / シミ
1,77,em-b2d6a846bb36,哀哭のオオウミガラス,75,9713,4941,2,damage_reduction,0.3985,0.4444,196,4,8,いいえ,哀哭のオオウミガラス / 脱力コンビあろま＆るる / 愛のぴよ子 / 諏訪子成長期 / 財閥だ浅ちゃん！
1,78,em-b78d9042e361,サルパちゃん,28,4362,3748,2,multi_hit_attack,0.3984,0.5139,198,2,8,いいえ,サルパちゃん / vにゅーさん / トランシルヴァニア家族 / ブハラ師匠 / 八狗神伏姫様
1,79,em-28c6b952551d,海の昇竜貫,33,4601,3408,2,attack_buff,0.398,0.5139,200,0,8,いいえ,海の昇竜貫 / vにゅーさん / トランシルヴァニア家族 / 跛荒の鉄男大先生 / シミ
1,80,em-2a26d74bb300,鮫っ子！フカオちゃん,21,4430,2996,5,attack_buff,0.3973,0.5417,200,0,8,いいえ,鮫っ子！フカオちゃん / vにゅーさん / トランシルヴァニア家族 / ブハラ師匠 / ダル飯☆杏
1,81,em-225255ba2e90,華美なるミシュル嬢,22,3864,2524,1,heal,0.3963,0.5417,200,0,8,いいえ,華美なるミシュル嬢 / vにゅーさん / トランシルヴァニア家族 / 諏訪子成長期 / ダル飯☆杏
1,82,em-33e6bfd45207,みさきパイセン,22,2737,3059,3,multi_hit_attack,0.3962,0.5486,200,0,8,いいえ,みさきパイセン / コロちゃん / きぬたン / 三貴子ツクヨミ / ダル飯☆杏
1,83,em-e121ae05cb4a,戦国ドラグーン,32,3919,5112,0,attribute_change,0.396,0.4583,188,12,8,いいえ,戦国ドラグーン / 脱力コンビあろま＆るる / きぬたン / 諏訪子成長期 / モンさんミッシェル
1,84,em-d020ce26e899,ＴＡＳマニア先輩,40,5964,3418,3,skill_reduction,0.3955,0.4653,186,14,8,いいえ,ＴＡＳマニア先輩 / ノローニャ・パイセン / 夜光虫ほたるん / 跛荒の鉄男大先生 / 財閥だ浅ちゃん！
1,85,em-357427c8f331,反魂タン昼食TIME,27,3067,5623,4,attack_buff,0.3952,0.5139,200,0,8,いいえ,反魂タン昼食TIME / 北間・クラリス嬢 / 田島の春 / 三貴子ツクヨミ / ダル飯☆杏
1,86,em-4e2a71a8e1a6,ハチモドキアブ,55,5623,6100,2,revive,0.3952,0.4653,182,18,8,いいえ,ハチモドキアブ / えかちぇたん / 田島の春 / みどりのたけしマン / 八狗神伏姫様
1,87,em-f5955c15b029,ばんば新年2026,60,7668,3438,1,attack_buff,0.3951,0.4583,195,5,7,いいえ,ばんば新年2026 / 脱力コンビあろま＆るる / 愛のぴよ子 / ????? / 碧海のオフタルもん
1,88,em-ffde6d61f228,有頂天☆安倍晴明,45,3936,4771,5,skill_reduction,0.3944,0.4653,191,9,8,いいえ,有頂天☆安倍晴明 / ノローニャ・パイセン / 夜光虫ほたるん / 跛荒の鉄男大先生 / 財閥だ浅ちゃん！
1,89,em-03ca4c2f4e9d,勝手にストゥッツさん,51,6560,3786,0,attribute_change,0.3942,0.4444,200,0,8,いいえ,勝手にストゥッツさん / vにゅーさん / トランシルヴァニア家族 / 諏訪子成長期 / 巨大カンテツ
1,90,em-7fafc017f6f6,水蛭子リターンズ,43,6816,3408,7,revive,0.3933,0.5139,193,7,8,いいえ,水蛭子リターンズ / 北間・クラリス嬢 / 田島の春 / 跛荒の鉄男大先生 / ラパヌイ先生
1,91,em-824a4dbb010c,守護天狗くまのたん,41,1874,7668,3,aoe_attack,0.3931,0.5,187,13,8,いいえ,守護天狗くまのたん / ノローニャ・パイセン / 夜光虫ほたるん / 跛荒の鉄男大先生 / 財閥だ浅ちゃん！
1,92,em-42e9353377ee,吉野スライム♂,40,5078,2078,3,skill_reduction,0.3927,0.5,186,14,8,いいえ,吉野スライム♂ / ノローニャ・パイセン / 夜光虫ほたるん / 跛荒の鉄男大先生 / 財閥だ浅ちゃん！
1,93,em-4533a7697d48,謀反人ミッツ,60,6645,4430,3,damage_reduction,0.3924,0.4861,187,13,8,いいえ,謀反人ミッツ / 北間・クラリス嬢 / 田島の春 / 財閥だ浅ちゃん！ / 八狗神伏姫様
1,94,em-0e9d90fcbf69,テオティワちーちゃん,66,11928,149,1,multi_hit_attack,0.3922,0.5139,200,0,8,いいえ,テオティワちーちゃん / vにゅーさん / トランシルヴァニア家族 / みどりのたけしマン / 巨大カンテツ
1,95,em-abcae044297d,ラ・ショー・ドさん,44,5453,3424,5,delay,0.3918,0.4583,190,10,8,いいえ,ラ・ショー・ドさん / ノローニャ・パイセン / 夜光虫ほたるん / 跛荒の鉄男大先生 / 財閥だ浅ちゃん！
1,96,em-474d7b7d3bbe,イチャン～(から),26,3606,2850,2,aoe_attack,0.3917,0.5347,200,0,8,いいえ,イチャン～(から) / ノローニャ・パイセン / きぬたン / 諏訪子成長期 / ラパヌイ先生
1,97,em-c1bbe00e5d61,ジョンは時を知らない,48,4771,3493,0,attack_buff,0.3917,0.4722,191,9,8,いいえ,ジョンは時を知らない / 北間・クラリス嬢 / 田島の春 / ラパヌイ先生 / ダル飯☆杏
1,98,em-05133b447edd,コメツキ,55,5453,5406,5,skill_reduction,0.3909,0.4097,199,1,8,いいえ,コメツキ / 北間・クラリス嬢 / 田島の春 / ????? / 碧海のオフタルもん
1,99,em-3a859cb07c11,こんぴらさん先輩,25,2898,2898,10,delay,0.3907,0.4931,199,1,8,いいえ,こんぴらさん先輩 / 北間・クラリス嬢 / 哀哭のオオウミガラス / 跛荒の鉄男大先生 / 財閥だ浅ちゃん！
1,100,em-0f3dc5f343f5,?????,40,2954,3316,8,delay,0.3901,0.4931,186,14,8,いいえ,????? / ノローニャ・パイセン / 夜光虫ほたるん / 跛荒の鉄男大先生 / 財閥だ浅ちゃん！
1,101,em-81078d011501,年齢不詳！エンゼル様,22,2215,3237,3,heal,0.39,0.5486,200,0,8,いいえ,年齢不詳！エンゼル様 / vにゅーさん / トランシルヴァニア家族 / 諏訪子成長期 / ダル飯☆杏
1,102,em-82d7b7a877f8,電ドロ白鷺嬢,39,6816,2556,2,heal,0.3898,0.4931,195,5,8,いいえ,電ドロ白鷺嬢 / ノローニャ・パイセン / きぬたン / 花火戦隊サイガーRe / シミ
1,103,em-ab9b2ce76191,B・O・B,37,4935,3244,3,delay,0.3895,0.4722,187,13,8,いいえ,B・O・B / 北間・クラリス嬢 / 田島の春 / 跛荒の鉄男大先生 / ラパヌイ先生
1,104,em-a5e1e009bda8,くまのたん伝説,80,8861,8179,5,attack_buff,0.3895,0.4306,200,0,7,いいえ,くまのたん伝説 / トランシルヴァニア家族 / 愛のぴよ子 / みどりのたけしマン / ラパヌイ先生
1,105,em-c4c6b3b17960,青コリくんは怒らない,24,2350,3834,0,damage_reduction,0.3894,0.4861,199,1,8,いいえ,青コリくんは怒らない / 脱力コンビあろま＆るる / 愛のぴよ子 / 百華百彩久連子 / 碧海のオフタルもん
1,106,em-ceda64319ca1,蜜香のウミリンゴ,75,8520,5453,1,attack_buff,0.3894,0.4097,197,3,7,いいえ,蜜香のウミリンゴ / 北間・クラリス嬢 / 田島の春 / みどりのたけしマン / ラパヌイ先生
1,107,em-0784bb7beecf,ダリア・宮子・9,42,4771,4089,0,heal,0.3893,0.4514,183,17,8,いいえ,ダリア・宮子・9 / vにゅーさん / トランシルヴァニア家族 / 愛のぴよ子 / 財閥だ浅ちゃん！
1,108,em-c4b0b6848f16,?????,17,2828,2470,3,skill_reduction,0.389,0.5278,195,5,8,いいえ,????? / 北間・クラリス嬢 / 哀哭のオオウミガラス / 百華百彩久連子 / 財閥だ浅ちゃん！
1,109,em-682cda3863fb,脱力コンビあろま＆るる,48,3067,5623,2,skill_reduction,0.389,0.4514,197,3,8,いいえ,脱力コンビあろま＆るる / vにゅーさん / トランシルヴァニア家族 / 諏訪子成長期 / 巨大カンテツ
1,110,em-a97f49a1b6e8,篠島しらす子,41,5453,2726,5,skill_reduction,0.3885,0.4722,187,13,8,いいえ,篠島しらす子 / ノローニャ・パイセン / 夜光虫ほたるん / 跛荒の鉄男大先生 / 財閥だ浅ちゃん！
1,111,em-2b9338d5254c,電撃のびゃ子,58,2641,6219,0,attack_buff,0.3884,0.4514,198,2,7,いいえ,電撃のびゃ子 / なっとくん様 / デロスの月陽姉弟 / トキシッくんｵｯｽｵｯｽ / シミ
1,112,em-1eb5e932843b,ダンブッラの蘭,38,5112,3578,2,damage_reduction,0.3874,0.4931,179,21,7,いいえ,ダンブッラの蘭 / vにゅーさん / トランシルヴァニア家族 / 愛のぴよ子 / 財閥だ浅ちゃん！
1,113,em-2849b1a72ff2,生足魅惑の☆ハクさん,80,11246,5112,5,attack_buff,0.3874,0.4444,188,12,7,いいえ,生足魅惑の☆ハクさん / 総統エビユルゲ / 田島の春 / 諏訪子成長期 / シミ
1,114,em-f3ce9865b46f,BeasT5,38,4116,4664,7,delay,0.3874,0.4444,199,1,8,いいえ,BeasT5 / vにゅーさん / トランシルヴァニア家族 / 花火戦隊サイガーRe / シミ
1,115,em-361f82120d03,オイボくん,40,6645,2556,2,attack_buff,0.3873,0.5069,190,10,8,いいえ,オイボくん / 北間・クラリス嬢 / 田島の春 / 跛荒の鉄男大先生 / ラパヌイ先生
1,116,em-83c97b8f4e6e,アルルのキャミー,40,4001,6236,4,heal,0.3867,0.4861,200,0,8,いいえ,アルルのキャミー / コロちゃん / 哀哭のオオウミガラス / ブハラ師匠 / 八狗神伏姫様
