枠,順位,キャラID,名前,コスト,HP,Power,スキルターン,スキル種類,v7下限勝率,完成デッキ勝率,完成デッキコスト,残コスト,デッキ探索数,運用例採用,完成デッキ
1,25,em-d1a3ff650b2f,メテオ大好きっこ,26,4669,3229,0,attack_buff,0.8508,0.8987,99,1,12,いいえ,メテオ大好きっこ / ペーチパイセン / コンドアーズ / 肉食ドゥブロさん / 巨大カンテツ
1,26,em-563e34211286,大抵カールのせい,50,4686,5112,1,damage_reduction,0.8508,0.8987,99,1,12,いいえ,大抵カールのせい / ペーチパイセン / コンドアーズ / ブラジリアン首都術 / 巨大カンテツ
1,27,em-2080ae65b62a,モヅルン,37,3771,1908,3,attribute_guard,0.8508,0.8987,100,0,11,いいえ,モヅルン / ペーチパイセン / 肉食ドゥブロさん / 愛のぴよ子 / 巨大カンテツ
1,28,em-0183a7a13db2,かーたん・べーり,32,4089,4089,5,attribute_guard,0.849,0.9051,98,2,12,いいえ,かーたん・べーり / ペーチパイセン / コンドアーズ / 肉食ドゥブロさん / ブラジリアン首都術
1,29,em-df40dba7c56a,高野さん,34,4089,4089,5,skill_reduction,0.849,0.9051,100,0,11,いいえ,高野さん / ペーチパイセン / コンドアーズ / 肉食ドゥブロさん / ブラジリアン首都術
1,30,em-cb9a138787d0,摩陀羅　潮真,27,7194,1741,2,attribute_guard,0.8395,0.8861,98,2,12,いいえ,摩陀羅　潮真 / ペーチパイセン / 肉食ドゥブロさん / タミちゃんの火祭り / 巨大カンテツ
1,31,em-1eb5e932843b,ダンブッラの蘭,38,5112,3578,2,damage_reduction,0.8375,0.8924,100,0,11,いいえ,ダンブッラの蘭 / ペーチパイセン / トマティーナ少佐 / 肉食ドゥブロさん / ウシュか☆丸か
1,32,em-4d9586371e6c,鞭・打つ子さん,38,4106,4106,3,multi_hit_attack,0.8375,0.8924,100,0,11,いいえ,鞭・打つ子さん / ペーチパイセン / トマティーナ少佐 / 肉食ドゥブロさん / ウシュか☆丸か
1,33,em-6c2ea8631e0d,深海美少年モヅルン,37,5964,2385,3,attribute_guard,0.8363,0.8861,100,0,11,いいえ,深海美少年モヅルン / ペーチパイセン / 肉食ドゥブロさん / 愛のぴよ子 / 巨大カンテツ
1,34,em-d7d6357dff74,フェニックス師匠,32,4508,4830,0,heal,0.8321,0.8924,98,2,12,いいえ,フェニックス師匠 / ペーチパイセン / コンドアーズ / 肉食ドゥブロさん / ブラジリアン首都術
1,35,em-2a20d82018a7,強飯式太子君,43,4771,3408,1,heal,0.8277,0.8861,99,1,12,いいえ,強飯式太子君 / ペーチパイセン / アウス大先輩 / タミちゃんの火祭り / 巨大カンテツ
1,36,em-7f58743c664e,ポリミタス☆おかいこ,34,4771,3069,2,attribute_change,0.825,0.8861,100,0,11,いいえ,ポリミタス☆おかいこ / ペーチパイセン / コンドアーズ / 肉食ドゥブロさん / ブラジリアン首都術
1,37,em-aefb52be8eca,半間鮫子,52,3411,6823,2,multi_hit_attack,0.8233,0.8797,100,0,11,いいえ,半間鮫子 / ペーチパイセン / アウス大先輩 / 愛のぴよ子 / 巨大カンテツ
1,38,em-67aa8e3ee215,川越料理長,17,1175,3655,4,attack_buff,0.8163,0.8734,99,1,12,いいえ,川越料理長 / ヤマさんヤミーさん / 肉食ドゥブロさん / ブラジリアン首都術 / 巨大カンテツ
1,39,em-8cd856412a10,にくぁうぅぅぅぅぅ！,17,1355,3638,4,attack_buff,0.8163,0.8734,99,1,12,いいえ,にくぁうぅぅぅぅぅ！ / ヤマさんヤミーさん / 肉食ドゥブロさん / ブラジリアン首都術 / 巨大カンテツ
1,40,em-ebd6f9bf2bee,中野華蓮(日本人),17,1516,3638,4,attack_buff,0.8163,0.8734,99,1,12,いいえ,中野華蓮(日本人) / ヤマさんヤミーさん / 肉食ドゥブロさん / ブラジリアン首都術 / 巨大カンテツ
1,41,em-86798e95c07f,ほたるん！卒業祭り,18,1132,2567,0,attribute_change,0.8163,0.8734,100,0,12,いいえ,ほたるん！卒業祭り / ヤマさんヤミーさん / 肉食ドゥブロさん / ブラジリアン首都術 / 巨大カンテツ
1,42,em-b90efc9e636b,婆娑羅でどーよ,18,1046,4105,4,attack_buff,0.8163,0.8734,100,0,14,いいえ,婆娑羅でどーよ / ヤマさんヤミーさん / 肉食ドゥブロさん / ブラジリアン首都術 / 巨大カンテツ
1,43,em-e2624c3cfdbc,美才能♪かの子さん,18,1288,4025,5,multi_hit_attack,0.8163,0.8734,100,0,12,いいえ,美才能♪かの子さん / ヤマさんヤミーさん / 肉食ドゥブロさん / ブラジリアン首都術 / 巨大カンテツ
1,44,em-f565b0314902,覚醒大氷怪・雪愛,37,4345,4515,1,attribute_change,0.815,0.8671,100,0,11,いいえ,覚醒大氷怪・雪愛 / ペーチパイセン / 肉食ドゥブロさん / 愛のぴよ子 / 巨大カンテツ
1,45,em-5514b5658aa3,ハリウッドナナコ師匠,5,2503,1093,9,delay,0.808,0.8608,97,3,12,いいえ,ハリウッドナナコ師匠 / 北間・クラリス嬢 / ターヌムンゴネキ / 肉食ドゥブロさん / にほりん
1,46,em-cd0a21cda0bb,タキシラ師匠,6,1861,733,0,heal,0.808,0.8608,98,2,12,いいえ,タキシラ師匠 / 北間・クラリス嬢 / ターヌムンゴネキ / 肉食ドゥブロさん / にほりん
1,47,em-52f594fdc52e,後楽園☆池田,43,5623,2896,1,attack_buff,0.8041,0.8671,99,1,11,いいえ,後楽園☆池田 / ペーチパイセン / アウス大先輩 / タミちゃんの火祭り / 巨大カンテツ
1,48,em-67086191a83f,マダラなシオマネキ君,27,5490,1059,2,attribute_guard,0.8024,0.8608,98,2,12,いいえ,マダラなシオマネキ君 / ペーチパイセン / 肉食ドゥブロさん / タミちゃんの火祭り / 巨大カンテツ
1,49,em-0fd17c65da62,大患部！ぴよ子大佐,18,2415,2861,2,multi_hit_attack,0.8024,0.8608,100,0,12,いいえ,大患部！ぴよ子大佐 / ヤマさんヤミーさん / 肉食ドゥブロさん / ブラジリアン首都術 / 巨大カンテツ
1,50,em-83399e4df86b,必罰のエルフ,18,2093,3281,4,attack_buff,0.8024,0.8608,100,0,12,いいえ,必罰のエルフ / ヤマさんヤミーさん / 肉食ドゥブロさん / ブラジリアン首都術 / 巨大カンテツ
1,51,em-9960799ef9aa,ににぎのミコト,35,4941,3748,5,attack_buff,0.8017,0.8671,98,2,11,いいえ,ににぎのミコト / ペーチパイセン / コンドアーズ / 肉食ドゥブロさん / ハリウッドナナコ師匠
1,52,em-7499fb228620,にほりん,15,2898,3059,5,attack_buff,0.7955,0.8544,96,4,12,いいえ,にほりん / ヤマさんヤミーさん / 肉食ドゥブロさん / 愛のぴよ子 / 巨大カンテツ
1,53,em-065f680177c4,ﾍﾟﾀももたろす,17,3059,3059,2,attribute_change,0.7955,0.8544,99,1,12,いいえ,ﾍﾟﾀももたろす / ヤマさんヤミーさん / 肉食ドゥブロさん / ブラジリアン首都術 / 巨大カンテツ
1,54,em-22dd126a0f3a,どーん竜馬,17,2898,2898,3,attack_buff,0.7955,0.8544,99,1,12,いいえ,どーん竜馬 / ヤマさんヤミーさん / 肉食ドゥブロさん / ブラジリアン首都術 / 巨大カンテツ
1,55,em-f119f767f457,アダム＆エバ,50,5112,4260,4,attack_buff,0.7941,0.8481,99,1,11,いいえ,アダム＆エバ / ペーチパイセン / コンドアーズ / おこしんMK-2 / 巨大カンテツ
1,56,em-438753e77e6c,デロスの月陽姉弟,41,3237,5453,2,heal,0.7925,0.8608,97,3,11,いいえ,デロスの月陽姉弟 / ペーチパイセン / アウス大先輩 / タミちゃんの火祭り / 巨大カンテツ
1,57,em-4533a7697d48,謀反人ミッツ,60,6645,4430,3,damage_reduction,0.7925,0.8608,99,1,10,いいえ,謀反人ミッツ / ペーチパイセン / コンドアーズ / おこしんMK-2 / ハリウッドナナコ師匠
1,58,em-de36aab296aa,月下皇帝ランたん様,50,3150,5367,3,revive,0.7904,0.8544,99,1,11,いいえ,月下皇帝ランたん様 / ペーチパイセン / コンドアーズ / ブラジリアン首都術 / 巨大カンテツ
1,59,em-962f1faafed7,三貴子アマテラス,75,10309,5112,5,revive,0.7903,0.8608,100,0,10,いいえ,三貴子アマテラス / ペーチパイセン / ウナギーヌくん / おこしんMK-2 / ハリウッドナナコ師匠
1,60,em-d5ed773d56cd,夏至祭のヴァサクサ君,18,3976,2156,2,skill_reduction,0.7886,0.8481,100,0,12,いいえ,夏至祭のヴァサクサ君 / ヤマさんヤミーさん / 肉食ドゥブロさん / ブラジリアン首都術 / 巨大カンテツ
1,61,em-4784572b893f,シントラーのリスボン,32,5680,3786,0,attribute_change,0.788,0.8544,98,2,12,いいえ,シントラーのリスボン / ペーチパイセン / コンドアーズ / 肉食ドゥブロさん / ブラジリアン首都術
1,62,em-410cc22d32bc,アロハる☆水島神人,16,3246,1887,2,attribute_change,0.7872,0.8418,97,3,12,いいえ,アロハる☆水島神人 / ヤマさんヤミーさん / 肉食ドゥブロさん / 愛のぴよ子 / にほりん
1,63,em-629cc99564e0,帝王ヒルズ様,17,1867,3333,1,attack_buff,0.7872,0.8418,99,1,12,いいえ,帝王ヒルズ様 / ヤマさんヤミーさん / 肉食ドゥブロさん / ブラジリアン首都術 / 巨大カンテツ
1,64,em-6fe67318189a,劇場版ＪＡＸＡイル,18,1304,3526,4,multi_hit_attack,0.786,0.8481,100,0,12,いいえ,劇場版ＪＡＸＡイル / ヤマさんヤミーさん / 肉食ドゥブロさん / ブラジリアン首都術 / 巨大カンテツ
1,65,em-42c90dd17240,GSPS！秀郷先生,34,3578,4601,2,attack_buff,0.7857,0.8544,100,0,11,いいえ,GSPS！秀郷先生 / ペーチパイセン / コンドアーズ / 肉食ドゥブロさん / ブラジリアン首都術
1,66,em-cf78c5cc3134,オタテカモ次郎,28,4186,3059,2,attribute_change,0.7844,0.8418,99,1,12,いいえ,オタテカモ次郎 / ペーチパイセン / 肉食ドゥブロさん / タミちゃんの火祭り / 巨大カンテツ
1,67,em-eb8dcb3ecb46,ヨーコ須賀パイセン,45,5964,3237,3,attribute_guard,0.7818,0.8418,100,0,12,いいえ,ヨーコ須賀パイセン / ペーチパイセン / トマティーナ少佐 / タミちゃんの火祭り / 巨大カンテツ
1,68,em-f49b19428b58,ちび丸のハロウィン,17,255,2896,4,revive,0.7804,0.8354,98,2,12,いいえ,ちび丸のハロウィン / ヤマさんヤミーさん / 肉食ドゥブロさん / 愛のぴよ子 / にほりん
1,69,em-6d3c1934f67c,エンパさんの夏,50,5623,4430,2,aoe_attack,0.7804,0.8354,99,1,11,いいえ,エンパさんの夏 / ペーチパイセン / コンドアーズ / おこしんMK-2 / 巨大カンテツ
1,70,em-10b41d0249c9,ホタル,40,4396,5163,1,attribute_change,0.7789,0.8481,96,4,11,いいえ,ホタル / ペーチパイセン / アウス大先輩 / タミちゃんの火祭り / 巨大カンテツ
1,71,em-309fbe104636,いーびルン,15,2254,2576,7,guard,0.7789,0.8481,99,1,12,いいえ,いーびルン / ペーチパイセン / ターヌムンゴネキ / 肉食ドゥブロさん / おこしんMK-2
1,72,em-ec52e54bb473,ﾀｰｷｰﾃﾞ-なじとっこ君,10,706,2403,4,attack_buff,0.7776,0.8354,99,1,12,いいえ,ﾀｰｷｰﾃﾞ-なじとっこ君 / ヤマさんヤミーさん / 肉食ドゥブロさん / タミちゃんの火祭り / 巨大カンテツ
1,73,em-f88796a335ca,勇者オトシゴ,12,1324,1703,5,damage_reduction,0.7746,0.8481,100,0,11,いいえ,勇者オトシゴ / トマティーナ少佐 / ターヌムンゴネキ / 肉食ドゥブロさん / ハリウッドナナコ師匠
1,74,em-d295de1e4086,海の日シスターズ♪,40,3823,4657,4,attack_buff,0.7744,0.8418,96,4,11,いいえ,海の日シスターズ♪ / ペーチパイセン / 愛のぴよ子 / 肉食ドゥブロさん / ブラジリアン首都術
1,75,em-84d3175a9388,コン勝神☆くー様,48,3809,7024,4,attack_buff,0.7744,0.8418,97,3,11,いいえ,コン勝神☆くー様 / ペーチパイセン / コンドアーズ / おこしんMK-2 / 巨大カンテツ
1,76,em-ab5422bc92f7,猫キャットマンジョン,7,493,1762,1,heal,0.7709,0.8291,99,1,12,いいえ,猫キャットマンジョン / 北間・クラリス嬢 / ターヌムンゴネキ / 肉食ドゥブロさん / にほりん
1,77,em-188f3b3f954c,凄ェたっくん,8,636,1767,5,attack_buff,0.7709,0.8291,100,0,12,いいえ,凄ェたっくん / 北間・クラリス嬢 / ターヌムンゴネキ / 肉食ドゥブロさん / にほりん
1,78,em-c08f9d20049a,激辛ふとし君,8,701,1702,5,attack_buff,0.7709,0.8291,100,0,12,いいえ,激辛ふとし君 / 北間・クラリス嬢 / ターヌムンゴネキ / 肉食ドゥブロさん / にほりん
1,79,em-3151d77efe3f,チンチョーロさん,37,4805,4805,7,revive,0.7709,0.8291,100,0,11,いいえ,チンチョーロさん / ペーチパイセン / 肉食ドゥブロさん / 愛のぴよ子 / 巨大カンテツ
1,80,em-980bac842ec7,ウシュか☆丸か,5,1410,1404,10,revive,0.7641,0.8228,97,3,12,いいえ,ウシュか☆丸か / 北間・クラリス嬢 / ターヌムンゴネキ / 肉食ドゥブロさん / にほりん
1,81,em-3ff47465be07,怪傑猫キャット,6,250,1100,1,heal,0.7641,0.8228,98,2,12,いいえ,怪傑猫キャット / 北間・クラリス嬢 / ターヌムンゴネキ / 肉食ドゥブロさん / にほりん
1,82,em-950c6a19b78f,竹輪総理,6,250,1100,3,attack_buff,0.7641,0.8228,98,2,12,いいえ,竹輪総理 / 北間・クラリス嬢 / ターヌムンゴネキ / 肉食ドゥブロさん / にほりん
1,83,em-036ee10985c7,大正義！反魂タン,7,800,1000,4,revive,0.7641,0.8228,99,1,12,いいえ,大正義！反魂タン / 北間・クラリス嬢 / ターヌムンゴネキ / 肉食ドゥブロさん / にほりん
1,84,em-594f4648caff,金閣鹿苑大先生,7,1201,1201,4,revive,0.7641,0.8228,99,1,12,いいえ,金閣鹿苑大先生 / 北間・クラリス嬢 / ターヌムンゴネキ / 肉食ドゥブロさん / にほりん
1,85,em-c09c9bb81a01,蓮十郎,7,1215,1187,2,skill_reduction,0.7641,0.8228,99,1,12,いいえ,蓮十郎 / 北間・クラリス嬢 / ターヌムンゴネキ / 肉食ドゥブロさん / にほりん
1,86,em-d5d58dc5e468,子供神・わらしちゃん,7,565,1131,4,delay,0.7641,0.8228,99,1,12,いいえ,子供神・わらしちゃん / 北間・クラリス嬢 / ターヌムンゴネキ / 肉食ドゥブロさん / にほりん
1,87,em-d9f30734dd50,草カロ花子,7,1159,1244,5,heal,0.7641,0.8228,99,1,12,いいえ,草カロ花子 / 北間・クラリス嬢 / ターヌムンゴネキ / 肉食ドゥブロさん / にほりん
1,88,em-20d0672eefa5,実際かにろう,8,1269,987,4,delay,0.7641,0.8228,100,0,12,いいえ,実際かにろう / 北間・クラリス嬢 / ターヌムンゴネキ / 肉食ドゥブロさん / にほりん
1,89,em-2f3689f15f09,ブルりん,8,800,1000,6,damage_reduction,0.7641,0.8228,100,0,12,いいえ,ブルりん / 北間・クラリス嬢 / ターヌムンゴネキ / 肉食ドゥブロさん / にほりん
1,90,em-3738f743f200,復活！チワワんこ,8,1128,1269,3,heal,0.7641,0.8228,100,0,12,いいえ,復活！チワワんこ / 北間・クラリス嬢 / ターヌムンゴネキ / 肉食ドゥブロさん / にほりん
1,91,em-70d6edc2819a,熟練の剣闘士,8,265,940,5,attack_buff,0.7641,0.8228,100,0,12,いいえ,熟練の剣闘士 / 北間・クラリス嬢 / ターヌムンゴネキ / 肉食ドゥブロさん / にほりん
1,92,em-7ada5b98126c,サイガーブルー,8,250,950,5,multi_hit_attack,0.7641,0.8228,100,0,12,いいえ,サイガーブルー / 北間・クラリス嬢 / ターヌムンゴネキ / 肉食ドゥブロさん / にほりん
1,93,em-8c598f1908e7,ももとふちゃん,8,800,1000,3,heal,0.7641,0.8228,100,0,12,いいえ,ももとふちゃん / 北間・クラリス嬢 / ターヌムンゴネキ / 肉食ドゥブロさん / にほりん
1,94,em-ad8d69dc1ea4,強いできっしん,8,263,942,5,attack_buff,0.7641,0.8228,100,0,12,いいえ,強いできっしん / 北間・クラリス嬢 / ターヌムンゴネキ / 肉食ドゥブロさん / にほりん
1,95,em-f938c5c907fd,ももたろす,8,1000,1000,4,attribute_change,0.7641,0.8228,100,0,12,いいえ,ももたろす / 北間・クラリス嬢 / ターヌムンゴネキ / 肉食ドゥブロさん / にほりん
1,96,em-8cff13c7ab2a,ツボの中のウツボン,13,1917,1917,6,damage_reduction,0.7633,0.8291,97,3,12,いいえ,ツボの中のウツボン / ペーチパイセン / ターヌムンゴネキ / 肉食ドゥブロさん / おこしんMK-2
1,97,em-ed21bd124ab2,牛タソ☆行進曲,14,755,1812,2,guard,0.7633,0.8291,98,2,12,いいえ,牛タソ☆行進曲 / ペーチパイセン / ターヌムンゴネキ / 肉食ドゥブロさん / おこしんMK-2
1,98,em-36ce9827163b,検非違使なけいび氏,28,6024,878,2,heal,0.7632,0.8354,99,1,12,いいえ,検非違使なけいび氏 / ペーチパイセン / 肉食ドゥブロさん / タミちゃんの火祭り / 巨大カンテツ
1,99,em-bdf5b4886e9a,シーホーすん,12,1191,1532,5,damage_reduction,0.7591,0.8354,100,0,11,いいえ,シーホーすん / トマティーナ少佐 / ターヌムンゴネキ / 肉食ドゥブロさん / ハリウッドナナコ師匠
1,100,em-74e8fc67e60c,竹輪大臣,5,200,900,4,attack_buff,0.7574,0.8165,97,3,12,いいえ,竹輪大臣 / 北間・クラリス嬢 / ターヌムンゴネキ / 肉食ドゥブロさん / にほりん
1,101,em-9dc006cdc69c,解決猫キャット,5,200,900,1,heal,0.7574,0.8165,97,3,12,いいえ,解決猫キャット / 北間・クラリス嬢 / ターヌムンゴネキ / 肉食ドゥブロさん / にほりん
1,102,em-65d0268c18cf,うっす様。,6,200,900,2,attack_buff,0.7574,0.8165,98,2,12,いいえ,うっす様。 / 北間・クラリス嬢 / ターヌムンゴネキ / 肉食ドゥブロさん / にほりん
1,103,em-f2a813466bbe,The★Youなリバ子,50,5770,3113,0,heal,0.7574,0.8165,99,1,12,いいえ,The★Youなリバ子 / ペーチパイセン / コンドアーズ / ブラジリアン首都術 / 巨大カンテツ
1,104,em-1d7c8481ec64,にくぁうちゃん,8,314,913,4,attack_buff,0.7574,0.8165,100,0,12,いいえ,にくぁうちゃん / 北間・クラリス嬢 / ターヌムンゴネキ / 肉食ドゥブロさん / にほりん
1,105,em-1e1a4317070b,ＫＲ２ジョー,8,295,910,4,attack_buff,0.7574,0.8165,100,0,12,いいえ,ＫＲ２ジョー / 北間・クラリス嬢 / ターヌムンゴネキ / 肉食ドゥブロさん / にほりん
1,106,em-3b3dcabfe61f,ク・うぃーん女王,8,900,900,5,attribute_change,0.7574,0.8165,100,0,12,いいえ,ク・うぃーん女王 / 北間・クラリス嬢 / ターヌムンゴネキ / 肉食ドゥブロさん / にほりん
1,107,em-5bdefb267838,どーよくん,8,310,910,5,attack_buff,0.7574,0.8165,100,0,12,いいえ,どーよくん / 北間・クラリス嬢 / ターヌムンゴネキ / 肉食ドゥブロさん / にほりん
1,108,em-6a28c73fe6b3,はーい竜馬,8,900,900,3,attack_buff,0.7574,0.8165,100,0,12,いいえ,はーい竜馬 / 北間・クラリス嬢 / ターヌムンゴネキ / 肉食ドゥブロさん / にほりん
1,109,em-959e9037e6f6,だいこっくん,8,800,900,8,attack_buff,0.7574,0.8165,100,0,12,いいえ,だいこっくん / 北間・クラリス嬢 / ターヌムンゴネキ / 肉食ドゥブロさん / にほりん
1,110,em-fa09a3c6aeb6,アイヤーさん,8,314,913,5,attack_buff,0.7574,0.8165,100,0,12,いいえ,アイヤーさん / 北間・クラリス嬢 / ターヌムンゴネキ / 肉食ドゥブロさん / にほりん
1,111,em-fd76872dafaf,くまのたん,8,300,920,3,attack_buff,0.7574,0.8165,100,0,12,いいえ,くまのたん / 北間・クラリス嬢 / ターヌムンゴネキ / 肉食ドゥブロさん / にほりん
1,112,em-599b57f2e5c4,Halloweenの蘭子さん,37,2044,5964,5,revive,0.7574,0.8165,100,0,11,いいえ,Halloweenの蘭子さん / ペーチパイセン / 肉食ドゥブロさん / 愛のぴよ子 / 巨大カンテツ
1,113,em-ec64495c1963,レブカ大先生,38,5793,2984,5,aoe_attack,0.7551,0.8354,99,1,11,いいえ,レブカ大先生 / ペーチパイセン / 肉食ドゥブロさん / タミちゃんの火祭り / ハリウッドナナコ師匠
1,114,em-5a047ed41d97,KJの少女Hi児,48,4941,3919,5,multi_hit_attack,0.7535,0.8101,97,3,11,いいえ,KJの少女Hi児 / ペーチパイセン / コンドアーズ / おこしんMK-2 / 巨大カンテツ
1,115,em-42b503c8643c,姉上と青コリくん,48,3322,3322,0,damage_reduction,0.7508,0.8101,97,3,12,いいえ,姉上と青コリくん / ペーチパイセン / コンドアーズ / ブラジリアン首都術 / 巨大カンテツ
1,116,em-82f2d0dfc734,マジでたっくん,6,295,885,5,attack_buff,0.7508,0.8101,98,2,12,いいえ,マジでたっくん / 北間・クラリス嬢 / ターヌムンゴネキ / 肉食ドゥブロさん / にほりん
1,117,em-a2d073a6cd6c,納豆問屋のご隠居様,8,944,893,1,skill_reduction,0.7508,0.8101,100,0,12,いいえ,納豆問屋のご隠居様 / 北間・クラリス嬢 / ターヌムンゴネキ / 肉食ドゥブロさん / にほりん
1,118,em-83954a93a691,閃きのヒラメちゃん,60,6560,4430,2,attribute_change,0.7478,0.8228,98,2,11,いいえ,閃きのヒラメちゃん / ペーチパイセン / コンドアーズ / 愛のぴよ子 / ハリウッドナナコ師匠
1,119,em-0e768525b557,ヘラクレス先輩,70,5885,6230,4,multi_hit_attack,0.7465,0.8291,99,1,9,いいえ,ヘラクレス先輩 / ペーチパイセン / 愛のぴよ子 / 旧市街地の魔物 / ウシュか☆丸か
1,120,em-efaa90d2f7dc,竹輪先生,3,150,700,5,attack_buff,0.7441,0.8038,95,5,12,いいえ,竹輪先生 / 北間・クラリス嬢 / ターヌムンゴネキ / 肉食ドゥブロさん / にほりん
