総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
22,182,114,39,em-ffde6d61f228,有頂天☆安倍晴明,fire_wind,MZR,45,3936,4771,5,火属性の味方全員のスキルカウントを3減少させる,ignored,4,0.625,0.1559,0,0.75,1,0.1146,0.85,0.1617,0,0,0.9144,0.006188
23,183,115,36,em-a66d3edc0ac1,水戸Come On!,water,ZR,38,3493,3237,4,敵全員の攻撃カウントを1増加させる,ignored,4,0.625,0.1559,0,1,1,0.25,0.9375,0.2976,0,0,0.9667,0.006364
24,6,116,12,em-1ad78d7d3c2f,狐仮面,fire,MZR,22,2215,1789,4,死亡している味方全員を1%のHPで蘇らせる,advantage_creation,4,0.625,0.1559,1,1,1,0.5,0.9286,0.5,1.5,0,0.9139,0.009511
25,184,117,37,em-a058dba31969,月見だよ！叡智州利偉,fire_wind,N,10,1100,2002,4,2ターンの間、火属性の味方全員の攻撃力を80%増加させる,counteraction,4,0.625,0.1559,1,1,1,0.375,0.9722,0.4063,0,0,0.9995,0.006229
26,13,118,18,em-832edc9513ca,Ｈ・Ｆ・ウーマン,fire,MZR,45,6305,3748,4,1ターンの間、攻撃を自身に集中させる(88%カット),advantage_creation,4,0.625,0.1559,1,1,1,0.175,0.8636,0.2298,1.25,0,0.9133,0.008528
27,25,119,23,em-f35caa7e177a,モンポスさん,water_wind,ZR,40,5112,2556,4,1ターンの間、味方全員にダメージを80%軽減するシールドを与える,advantage_creation,4,0.625,0.1559,1,1,1,0.2431,0.9821,0.289,1,0,0.9661,0.007938
28,185,120,45,em-5284c689c7b6,ジャウー大先生,water,CR,15,805,3220,4,水属性の味方全員のスキルカウントを2減少させる,ignored,4,0.625,0.1559,0,1,1,0.3333,0.7917,0.3846,0,0,0.9882,0.005674
29,14,121,19,em-eea7e5ad714b,饅頭石餅子,fire_wind,ZR,30,3433,4114,5,1ターンの間、水属性の攻撃を自身に集中させる(99%カット),advantage_creation,4,0.75,0.26,1,1,1,0.504,0.9583,0.5653,1.25,0,0.9658,0.008468
30,186,122,47,em-f074d8bb177d,たっくん,fire,N,4,95,507,5,1ターンの間、自身の攻撃力を100%増加させる,counteraction,4,0.75,0.4671,1,1,1,0.1833,1,0.2452,0,0,0.9994,0.005433
31,187,123,52,em-a97f49a1b6e8,篠島しらす子,water_wind,ZR,41,5453,2726,5,水属性の味方全員のスキルカウントを3減少させる,ignored,4,0.625,0.1559,0,1,1,0.2292,0.875,0.2816,0,0,0.9654,0.005108
32,188,41,27,em-7b3f53eed84e,?????,fire,CR,14,1380,2675,4,2ターンの間、水属性の敵に対する味方全員の攻撃力を314%増加させる,counteraction,30,0.45,0.2849,0.9667,1,1,0.1838,0.8255,0.2167,0,0.4333,0.988,0.007531
33,97,124,51,em-a03649b8e724,巨大カンテツ,fire,CR,15,3220,3220,5,火属性の味方全員のHPを175%回復する,advantage_creation,4,0.75,0.26,1,1,1,0.4375,0.9643,0.4955,0.25,0,0.9879,0.005236
34,44,125,38,em-3803f94f5ae7,あろまちゃん,water,N,3,350,500,4,死亡している水属性の味方全員を5%のHPで蘇らせる,advantage_creation,4,0.625,0.1559,1,1,1,0.5,0.9444,0.5,0.75,0,0.9993,0.006223
35,189,5,7,em-7d756ba8373e,謹賀新年のびゃこ,fire_wind,MZR,47,2300,6219,4,3ターンの間、水属性の敵に対する自身の攻撃力を999%増加させる,counteraction,4,0.5,0.0999,1,1,1,0.0625,0.875,0.0893,0,1,0.9109,0.011021
36,190,126,65,em-5514b5658aa3,ハリウッドナナコ師匠,all,N,5,2503,1093,9,敵全員の攻撃カウントを4増加させる,ignored,4,0.625,0.1559,0,0,1,0.4167,0.875,0.4423,0,0,0.9992,0.00464
37,63,127,53,em-e5fb3c6a3323,ガジュ・まる子さん,fire_wind,ZR,34,3748,4430,5,死亡している風属性の味方全員を82%のHPで蘇らせる,advantage_creation,4,0.75,0.4671,1,1,1,0.2083,1,0.2699,0.5,0,0.9645,0.005102
38,191,128,73,em-d5d58dc5e468,子供神・わらしちゃん,all,N,7,565,1131,4,火属性の敵全員の攻撃カウントを1増加させる,ignored,4,0.625,0.1559,0,1,1,0.2535,0.9583,0.2806,0,0,0.9992,0.004396
39,88,129,56,em-ffdcaffc4a41,雑煮入り☆うるっしー,all,ZR,36,3443,3443,4,2ターンの間、攻撃を自身に集中させる(80%カット),advantage_creation,30,0.4,0.2345,1,1,1,0.2142,0.777,0.2382,0.4333,0,0.9642,0.004976
40,192,43,41,em-0dca19ae5992,降臨！天草トッキー,water,MZR,43,4260,5964,4,2ターンの間、水属性の味方全員の攻撃力を130%増加させる,counteraction,30,0.35,0.2003,1,1,1,0.1181,0.7403,0.1418,0,0.4,0.9095,0.005973
41,193,130,78,em-f14da6dc7d26,チャイナさん,fire,CR,15,606,1876,4,1ターンの間、自身の攻撃力を150%増加させる,counteraction,4,0.625,0.1559,1,1,1,0.25,0.8167,0.2976,0,0,0.9874,0.004023
42,90,131,76,em-955edfecd83b,天晴！ぶんぶくん,fire,ZR,22,1883,1162,4,死亡している味方全員を1%のHPで蘇らせる,advantage_creation,30,0.45,0.2849,1,1,1,0.2013,0.8257,0.2252,0.4,0,0.9638,0.004157
43,194,42,42,em-ebd6f9bf2bee,中野華蓮(日本人),fire,CR,17,1516,3638,4,1ターンの間、自身の攻撃力を200%増加させる,counteraction,30,0.4,0.2414,1,1,1,0.205,0.745,0.2216,0,0.4333,0.9873,0.005887
44,195,132,84,em-5ca14322a82d,蓮那由太郎,water,ZR,43,4771,3493,5,2ターンの間、味方全員の攻撃力を150%増加させる,counteraction,4,0.75,0.26,1,0.75,1,0.3885,0.9545,0.4629,0,0,0.9635,0.003628
45,196,49,49,em-b09b44b6b259,くだにょん,fire,N,13,1128,1269,4,1ターンの間、味方全員の攻撃力を80%増加させる,counteraction,4,0.625,0.1559,1,1,1,0.2833,0.8542,0.331,0,0.25,0.999,0.005354
46,98,133,79,em-e660791c3950,めい子さん,water,N,5,400,400,5,1ターンの間、風属性の攻撃を自身に集中させる(80%カット),advantage_creation,4,0.75,0.4671,0.25,1,1,0.4132,1,0.4437,0.25,0,0.999,0.003845
47,26,134,44,em-a787bb59ceca,トキシッくん,water,N,5,600,500,4,死亡している火属性の味方全員を70%のHPで蘇らせる,advantage_creation,4,0.625,0.1559,1,1,1,0.4167,0.85,0.4423,1,0,0.999,0.005733
48,197,92,83,em-90c9b7a939a7,九十九里流,water,ZR,37,2982,5112,4,1ターンの間、自身の攻撃力を999%増加させる,counteraction,30,0.3667,0.2044,1,1,1,0.1177,0.756,0.1457,0,0.1,0.9628,0.003636
49,99,135,86,em-08381d79cfef,大森銀さん,fire,N,5,1300,150,4,1ターンの間、味方全員にダメージを50%軽減するシールドを与える,advantage_creation,4,0.625,0.1559,1,1,1,0.3532,0.9,0.3962,0.25,0,0.999,0.003569
50,198,136,93,em-1b9a55c9478e,熊犬八太郎,fire,R,12,2100,400,6,敵全員の攻撃カウントを1増加させる,ignored,4,0.625,0.1559,0,0.75,1,0.3125,0.8864,0.3646,0,0,0.9982,0.003215
51,167,137,88,em-c6a0a8b51afe,ライオットうお太,water,MZR,41,3152,4175,4,2ターンの間、味方全員に水属性の敵からのダメージを75%軽減するシールドを与える,advantage_creation,30,0.3833,0.216,0.9667,1,1,0.159,0.7752,0.1857,0.1333,0,0.9066,0.003411
52,199,138,97,em-54ee851ff3fb,zuス様とsiラ様,water,N,10,1410,987,4,3ターンの間、水属性の敵に対する味方全員の攻撃力を90%増加させる,counteraction,4,0.625,0.1559,1,1,1,0.2917,0.8214,0.3125,0,0,0.9989,0.003057
53,200,139,101,em-6c5c24ebebea,こんぴらさん,water,CR,15,1100,1100,8,敵全員の攻撃カウントを3増加させる,ignored,4,0.625,0.1559,0,0,1,0.2054,0.8269,0.2617,0,0,0.9866,0.002941
54,201,140,113,em-337e85c2cd90,ユーコ☆スターダスト,all,MZR,60,6053,4354,4,死亡している風属性の味方全員を40%のHPで蘇らせる,advantage_creation,4,0.5,0.0999,1,1,1,0.0714,0.9583,0.1,0,0,0.9057,0.00263
55,15,141,48,em-599b57f2e5c4,Halloweenの蘭子さん,fire_wind,MZR,37,2044,5964,5,死亡している風属性の味方全員を20%のHPで蘇らせる,advantage_creation,4,0.75,0.26,1,1,1,0.2549,0.9688,0.3414,1.25,0,0.9055,0.005368
56,202,142,107,em-ff9248487a17,じょーカー＆ちょーカー,water,R,14,800,1000,5,敵全員の攻撃カウントを1増加させる。,ignored,4,0.625,0.1559,0,1,1,0.1667,0.85,0.2273,0,0,0.998,0.002751
57,163,143,99,em-d25a7727f654,プラハ嬢,fire_water,MZR,32,1482,4991,4,2ターンの間、味方全員に火属性の敵からのダメージを75%軽減するシールドを与える,advantage_creation,30,0.3667,0.2113,0.9,1,1,0.1265,0.8058,0.1525,0.1667,0,0.9049,0.002964
58,203,144,117,em-cec2f0ad9373,Dr.フォックス,water_wind,ZR,40,4089,4430,4,敵全員の攻撃カウントを1増加させる,ignored,4,0.5,0.0999,0,1,1,0.2188,0.8125,0.2303,0,0,0.9613,0.002519
59,204,145,116,em-3bd6544e0bce,窓辺のやまなしーヌ,water,R,13,700,800,4,味方全員のスキルカウントを1減少させる,ignored,4,0.625,0.1559,0,1,1,0.2857,0.775,0.3273,0,0,0.9979,0.002549
60,205,146,118,em-9b717b0ffa22,地獄めぐりベッピー,fire,R,19,1733,1664,5,2ターンの間、火属性の味方全員の攻撃力を200%増加させる,counteraction,4,0.75,0.26,1,1,1,0.3839,0.875,0.4646,0,0,0.9979,0.002484
61,206,147,123,em-67aa8e3ee215,川越料理長,fire,CR,17,1175,3655,4,1ターンの間、風属性の敵に対する味方全員の攻撃力を250%増加させる,counteraction,4,0.75,0.26,0.25,1,1,0.3021,0.9545,0.37,0,0,0.9861,0.002392
62,207,148,126,em-02dd665173e3,超回復！反魂タン,fire,R,6,600,700,4,死亡している風属性の味方全員を80%のHPで蘇らせる,advantage_creation,4,0.5,0.5,0.5,1,1,0,1,0,0,0,0.9978,0.002359
63,208,12,26,em-18a6642e277e,旧市街地の魔物,fire,N,8,2799,16,4,1ターンの間、自身の攻撃力を115000%増加させる,counteraction,4,0.625,0.1559,1,1,1,0.3056,0.85,0.3306,0,0.75,0.9986,0.007546
64,209,149,131,em-981bf693e8c3,メガネパンダ系の何か,fire,CR,19,2576,2415,6,味方全員のスキルカウントを3減少させる,ignored,30,0.4,0.2345,0,0.3333,1,0.1678,0.7626,0.1958,0,0,0.9859,0.002218
65,210,150,138,em-dbd545e946e6,嫁劇！くーにゃん,fire,ZR,40,2556,6816,4,1ターンの間、火属性の味方全員の攻撃力を150%増加させる,counteraction,4,0.5,0,1,1,1,0.1696,0.7944,0.2282,0,0,0.9602,0.002106
66,211,151,135,em-2ce242ee5866,スノーメン,water,N,5,1300,200,5,2ターンの間、火属性の味方全員の攻撃力を140%増加させる,counteraction,4,0.75,0.26,1,1,1,0.506,0.95,0.5641,0,0,0.9986,0.002135
67,212,90,120,em-e0dcffe4d5d0,大魔神！せいタン降臨,fire,ZR,44,2044,6305,4,3ターンの間、火属性の味方全員の攻撃力を80%増加させる,counteraction,30,0.3,0.1622,1,1,1,0.0641,0.7476,0.0819,0,0.1667,0.9599,0.002461
68,213,44,77,em-f89a98dd9893,大魔神！せいタン降臨,water,MZR,48,2044,6305,4,4ターンの間、水属性の味方全員の攻撃力を80%増加させる,counteraction,30,0.3,0.1544,1,1,1,0.1133,0.7282,0.1295,0,0.4,0.9019,0.004091
69,214,152,143,em-ab565d3596f4,さんとくん先輩,fire,R,10,1500,400,4,水属性の敵全員の攻撃カウントを1増加させる,ignored,4,0.625,0.1559,0,1,1,0.1563,0.85,0.2043,0,0,0.9975,0.001986
70,215,153,145,em-1287aab83f7d,驚愕！深海のあん子,water,R,5,400,400,4,水属性の味方全員のHPを50%回復する,advantage_creation,4,0.625,0.1559,1,1,1,0.1833,0.8167,0.2452,0,0,0.9975,0.001937
71,216,154,157,em-57dce5f944a3,うらうらら,fire_water,MZR,50,4260,6390,4,2ターンの間、味方全員の攻撃が2回連続攻撃になる,counteraction,4,0.75,0.26,0,1,1,0.2917,0.9,0.3835,0,0,0.9011,0.001706
72,217,50,67,em-3cce096dfee9,カギサナ子,fire,CR,15,2415,2415,4,2ターンの間、リーダーの攻撃力を400%増加させる,counteraction,4,0.625,0.1559,0.75,1,1,0.3333,0.8958,0.3636,0,0.25,0.9853,0.004591
73,92,155,136,em-a5d6506eec58,瓜だね女中,fire,CR,15,3220,1610,4,味方全員のHPを120%回復する,advantage_creation,30,0.4167,0.2403,1,1,1,0.1539,0.7498,0.1924,0.3333,0,0.9853,0.002111
74,218,13,25,em-572c57cf5e18,湘南大水曜日ボーイ,fire,MZR,28,2044,5623,4,2ターンの間、水属性の味方全員の攻撃力を200%増加させる,counteraction,4,0.5,0,1,1,1,0.0982,0.8532,0.1436,0,0.75,0.9003,0.007661
75,219,156,156,em-5528cf768569,リンゴール男爵,water,N,4,400,300,4,火属性の敵全員の攻撃カウントを1増加させる,ignored,4,0.625,0.1559,0,1,1,0.1667,0.8,0.2188,0,0,0.9984,0.001723
76,220,157,159,em-5b5d08d879f7,おかいこさん,water,CR,12,797,816,5,2ターンの間、味方全員の属性を風属性に変更する,adaptive,4,0.75,0.26,1,1,1,0.3542,0.8636,0.4271,0,0,0.9851,0.001659
77,221,158,170,em-267a29792afd,ウーミン,fire,MZR,33,2249,2658,5,味方全員のスキルカウントを2減少させる,ignored,4,0.5,0.0999,0,1,1,0.1875,0.9,0.2083,0,0,0.8994,0.001478
78,222,159,176,em-e394b3795363,伝説の少女キャンディ,fire_wind,MZR,50,5507,5507,7,味方全員のスキルカウントを5減少させる,ignored,4,0.5,0,0,0.25,1,0.1625,0.8604,0.2209,0,0,0.8992,0.001442
79,223,51,63,em-b9e75bc0b1f9,わっしょいミカ先生,fire_wind,CR,20,4186,3220,5,3ターンの間、火属性の敵に対する味方全員の攻撃力を250%増加させる,counteraction,4,0.75,0.26,1,1,1,0.4028,0.8438,0.4598,0,0.25,0.9849,0.00476
80,224,52,75,em-b9ee6ac8db32,爆走！えるたそ,fire,R,13,2114,1661,4,2ターンの間、風属性の敵に対する味方全員の攻撃力を200%増加させる,counteraction,4,0.75,0.26,0.5,1,1,0.1582,0.875,0.2287,0,0.25,0.9971,0.004223
81,64,160,128,em-594f4648caff,金閣鹿苑大先生,fire,N,7,1201,1201,4,死亡している水属性の味方全員を20%のHPで蘇らせる,advantage_creation,4,0.625,0.1559,0.75,1,1,0.2708,0.925,0.322,0.5,0,0.9982,0.002257
82,225,161,177,em-df40dba7c56a,高野さん,fire_water,ZR,34,4089,4089,5,風属性の味方全員のスキルカウントを4減少させる,ignored,4,0.375,0.13,0,1,1,0,0.9167,0,0,0,0.9575,0.001403
83,7,162,62,em-a81a753351d9,戸定梨香,all,MZR,28,3216,3534,4,死亡している味方全員を7%のHPで蘇らせる,advantage_creation,4,0.5,0,1,1,1,0.3571,0.9083,0.3889,1.5,0,0.8978,0.004793
84,226,163,186,em-e6110f879f18,ユーコ隊,all,MZR,24,3408,2044,4,死亡している風属性の味方全員を20%のHPで蘇らせる,advantage_creation,4,0.5,0.0999,1,1,1,0.2045,0.8438,0.2206,0,0,0.8975,0.001255
85,227,164,182,em-a20c59ca87c1,Let's☆ハチ公,fire_water,ZR,33,6560,1448,5,敵全員の攻撃カウントを2増加させる,ignored,4,0.5,0.0999,0,1,1,0.1944,0.9286,0.2134,0,0,0.9571,0.001307
86,228,165,125,em-7960727b4ac3,伝説のひろし,water,R,15,1681,1714,5,3ターンの間、水属性の味方全員の攻撃力を77%増加させる,counteraction,4,0.75,0.26,1,1,1,0.3313,0.7708,0.4052,0,0,0.9969,0.002376
87,8,166,54,em-525fc1b65a26,吉野スライム,water,N,4,411,209,5,1ターンの間、攻撃を自身に集中させる(50%カット),advantage_creation,4,0.75,0.26,1,1,1,0.4479,0.875,0.5207,1.5,0,0.9981,0.005093
88,229,14,40,em-7e9ffb70cffa,企業だ浅ちゃん！,fire,ZR,32,1192,7327,4,2ターンの間、自身の攻撃力を400%増加させる,counteraction,4,0.375,0,1,1,1,0.0357,0.8389,0.0543,0,0.75,0.9566,0.006
89,230,91,129,em-ba3e87e06882,ぴよ子ファーザー,water,ZR,20,357,3577,4,2ターンの間、自身の攻撃力を400%増加させる,counteraction,30,0.3167,0.172,1,1,1,0.1037,0.7266,0.1225,0,0.1667,0.9564,0.002247
90,164,167,152,em-74b9082a787c,暫時バル状態,water_wind,R,19,2938,838,4,2ターンの間、味方全員に水属性の敵からのダメージを70%軽減するシールドを与える,advantage_creation,30,0.4,0.2345,0.9333,1,1,0.1804,0.7675,0.2088,0.1667,0,0.9967,0.001823
91,231,168,209,em-1e8ec25622df,切間・ンジャロさん,fire_wind,MZR,39,5871,3442,4,リーダーのスキルカウントを4減少させる,ignored,30,0.3333,0.1683,0,1,1,0.1275,0.6899,0.1502,0,0,0.8956,0.001073
92,232,169,197,em-fa48dd1cff0a,祭りだ浅ちゃん！,fire,N,7,800,1603,4,1ターンの間、自身の攻撃力を400%増加させる,counteraction,4,0.5,0.0999,1,1,1,0.125,0.8611,0.1563,0,0,0.998,0.001169
93,233,170,215,em-c2dc184a86c0,爆誕！さくどん,water,MZR,45,3408,4260,9,敵全員の攻撃カウントを6増加させる,ignored,4,0.5,0,0,0,1,0.119,0.85,0.168,0,0,0.895,0.001025
94,234,171,220,em-7547c480c963,ウミユリーず,fire,MZR,60,4430,6475,5,味方全員のスキルカウントを2減少させる,ignored,4,0.375,0,0,1,1,0.1389,0.7597,0.1689,0,0,0.8947,0.001002
95,235,172,205,em-922ebe667c19,けねず先輩,water,R,12,800,800,4,2ターンの間、味方全員に風属性の敵からのダメージを40%軽減するシールドを与える,advantage_creation,4,0.625,0.1559,0.75,1,1,0.2341,0.7857,0.2823,0,0,0.9965,0.001091
96,100,173,183,em-c8baf5b3e504,斑鳩の太子くん,fire,ZR,36,4260,2896,4,火属性の味方全員のHPを100%回復する,advantage_creation,4,0.5,0,1,1,1,0.375,0.7922,0.4141,0.25,0,0.9553,0.00128
97,65,174,165,em-11f22e87203d,骨喰　花蟲,fire,MZR,60,2300,5708,4,死亡している火属性の味方全員を60%のHPで蘇らせる,advantage_creation,4,0.375,0,1,1,1,0.1111,0.8625,0.1429,0.5,0,0.8939,0.001599
98,236,6,30,em-739aae6480ff,男前やできっしん,fire,R,14,755,2605,4,2ターンの間、自身の攻撃力を300%増加させる,counteraction,4,0.375,0.13,1,1,1,0,0.9167,0,0,1,0.9964,0.007309
99,101,175,185,em-9bad632dc3a9,秋田世界発見伝,fire_water,R,24,3838,845,4,2ターンの間、攻撃を自身に集中させる(70%カット),advantage_creation,4,0.5,0.0999,1,1,1,0.125,0.8929,0.1563,0.25,0,0.9964,0.001262
100,237,176,223,em-3a859cb07c11,こんぴらさん先輩,water,CR,25,2898,2898,10,敵全員の攻撃カウントを5増加させる,ignored,4,0.375,0.13,0,0,1,0,0.8636,0,0,0,0.9834,0.000967
101,238,177,226,em-82e855b7910f,栗林掬太郎,water_wind,ZR,33,5453,2385,4,水属性の味方全員のHPを100%回復する,advantage_creation,4,0.375,0.13,1,1,1,0,0.9286,0,0,0,0.9545,0.000919
102,239,178,224,em-2f505dd0418a,とちぎソウル,water,N,4,150,400,5,1ターンの間、自身の攻撃力を100%増加させる,counteraction,4,0.75,0.26,0.75,0.75,1,0.2579,0.8393,0.3369,0,0,0.9978,0.00094
103,1,179,57,em-29be2edf2271,餅子・ﾏｰﾒｲﾄﾞｽﾀｲﾙ,fire_wind,MZR,60,4797,5308,5,1ターンの間、味方全員に水属性の敵からのダメージを99%軽減するシールドを与える,advantage_creation,4,0.75,0.26,1,1,1,0.2693,0.8,0.3404,1.75,0,0.8922,0.004965
104,66,180,173,em-a62aee8d3548,レゲエじゃまいか,fire,MZR,40,5453,3748,4,死亡している水属性の味方全員を110%のHPで蘇らせる,advantage_creation,4,0.5,0,1,1,1,0.1875,0.7576,0.2455,0.5,0,0.8919,0.001449
105,240,24,66,em-ad0fa41f1980,輝け！叡智通,fire,N,12,1102,1300,4,1ターンの間、火属性の味方全員の攻撃力を110%増加させる,counteraction,4,0.5,0.0999,1,1,1,0.0357,0.8667,0.0543,0,0.5,0.9977,0.004635
106,9,181,70,em-a4adc4bc9b7c,魁！安井道さん,water,N,12,1215,1187,5,1ターンの間、攻撃をリーダーに集中させる(80%カット),advantage_creation,4,0.75,0.26,1,1,1,0.5542,0.9,0.618,1.5,0,0.9977,0.00455
107,102,182,203,em-144424b04d69,あろまさん,water,N,5,450,650,4,死亡している水属性の味方全員を10%のHPで蘇らせる,advantage_creation,4,0.5,0.0999,1,1,1,0.175,0.8333,0.1989,0.25,0,0.9977,0.001103
108,241,183,249,em-13df10c62ab6,MUNAKATA,water,MZR,42,5453,4089,6,4ターンの間、水属性の味方全員の攻撃が全体攻撃になる,counteraction,4,0.75,0.26,0,0.75,1,0.1545,0.9167,0.2184,0,0,0.8908,0.000743
109,242,184,243,em-37ae218b7e9e,有砂小町,water,ZR,40,5112,5112,7,味方全員のスキルカウントを4減少させる,ignored,4,0.375,0,0,0.25,1,0.2143,0.803,0.2273,0,0,0.9533,0.000779
110,243,185,239,em-41ff91d7d090,有馬スター,fire,N,9,1159,1244,4,火属性の味方全員のHPを80%回復する,advantage_creation,4,0.5,0.0999,1,1,1,0.0938,0.7857,0.125,0,0,0.9976,0.0008
111,244,15,32,em-b50530766df4,夏の妖精白良さん,water,R,19,1699,1699,4,2ターンの間、水属性の味方全員の攻撃力を100%増加させる,counteraction,4,0.5,0,1,1,1,0.2188,0.875,0.2813,0,0.75,0.9959,0.007219
112,103,186,221,em-d74e6be8b4b9,クビキリギス,fire,ZR,40,3800,3544,4,2ターンの間、自身にダメージを90%軽減するシールドを与える,advantage_creation,4,0.5,0,1,1,1,0.1607,0.7604,0.2106,0.25,0,0.9528,0.000972
113,245,53,124,em-74e8fc67e60c,竹輪大臣,fire,N,5,200,900,4,1ターンの間、自身の攻撃力を150%増加させる,counteraction,4,0.5,0.0999,1,1,1,0.0455,0.85,0.0676,0,0.25,0.9975,0.002376
