総合順位,有利獲得順位,対抗順位,予測使用順位,ID,名前,属性,レア度,コスト,HP,Power,スキルターン,スキル名,行動区分,評価盤面数,予測勝率,勝率信頼下限,実発動率,登場時発動可能率,盤面充足率,味方維持率,敵進行率,攻守均衡,有利獲得/盤面,対抗/盤面,推定所持率,予測使用率
21,28,61,34,em-ad53908276ac,ピコ島ぴーこ,fire_wind,MZR,47,4007,5112,1,風属性の味方全員のHPを42%回復する,advantage_creation,72,0.4375,0.3332,1,1,1,0.0742,0.9114,0.1035,0.3056,0,0.8711,0.011933
22,4,62,24,em-ab3947962bd3,姫騎士なコンクさん,all,MZR,60,4856,3237,1,1ターンの間、味方全員にダメージを30%軽減するシールドを与える,advantage_creation,72,0.4931,0.3878,1,1,1,0.0746,0.9102,0.1066,0.8056,0,0.8685,0.013968
23,65,12,10,em-8660ff550c92,うどんの天使,fire,ZR,40,3067,3748,1,5ターンの間、自身の攻撃力を40%増加させる,counteraction,72,0.4653,0.3603,1,1,1,0.0727,0.9139,0.1026,0,0.4028,0.9393,0.018095
24,66,63,49,em-9298dde558c4,超豹！ペパりんさん,fire,MZR,30,2119,2545,2,風属性の敵全員の攻撃カウントを1増加させる,ignored,72,0.4236,0.3145,0,0.2222,1,0.0569,0.8771,0.0833,0,0,0.8633,0.009321
25,67,15,17,em-9974d2b554c4,ｼｬﾐｯ子！シャーミー君,fire_wind,MZR,36,4652,3919,1,2ターンの間、火属性の敵に対する自身の攻撃力を80%増加させる,counteraction,72,0.4583,0.3474,1,1,1,0.0729,0.9006,0.1039,0,0.3472,0.8607,0.014956
26,68,27,27,em-bf60c5d7bbe5,ワイン塗れのぐっすん,fire_wind,ZR,39,2453,5555,1,1ターンの間、水属性の敵に対する自身の攻撃力を200%増加させる,counteraction,72,0.4236,0.3235,0.875,1,1,0.0596,0.9064,0.0849,0,0.1944,0.9348,0.013181
27,30,64,31,em-3c7a40d5b751,宇和島マタドーるん,fire,CR,19,2737,3059,1,1ターンの間、味方全員に水属性の敵からのダメージを50%軽減するシールドを与える,advantage_creation,72,0.4931,0.3843,0.9167,1,1,0.0665,0.9135,0.0977,0.2917,0,0.9743,0.012709
28,69,14,12,em-fef48f3b2f9e,まん丸！シャーミー君,fire_wind,ZR,28,3800,3237,1,2ターンの間、火属性の敵に対する自身の攻撃力を70%増加させる,counteraction,72,0.4583,0.3491,1,1,1,0.065,0.895,0.0943,0,0.3611,0.9318,0.01728
29,18,65,35,em-dfbe69861ff7,餅もちにくぁうさん,fire,ZR,36,3449,3789,1,1ターンの間、味方全員にダメージを24%軽減するシールドを与える,advantage_creation,72,0.4444,0.3338,1,1,1,0.0771,0.8994,0.1106,0.4028,0,0.9303,0.011504
30,21,66,38,em-68c38b69771b,ぱんつぁーぴよ子,fire_wind,MZR,28,4412,3287,1,1ターンの間、火属性の攻撃を自身に集中させる(10%カット),advantage_creation,72,0.4653,0.3534,1,1,1,0.0712,0.902,0.1032,0.3889,0,0.8474,0.010398
31,19,67,33,em-712f122e2051,オロモ君は欝気味,fire_water,R,17,1536,2684,1,1ターンの間、攻撃を自身に集中させる(66%カット),advantage_creation,72,0.4722,0.3699,1,1,1,0.0601,0.9207,0.0874,0.4028,0,0.9898,0.012316
32,6,68,36,em-7e81ebc98ef9,稼働！K-MEN,fire_wind,MZR,57,6475,3067,1,1ターンの間、攻撃を自身に集中させる(40%カット),advantage_creation,72,0.4722,0.3611,1,1,1,0.0778,0.9014,0.1116,0.6389,0,0.8419,0.011387
33,37,69,52,em-313faf3b400a,バルパラ★イソ子,fire_water,ZR,36,3237,3067,1,2ターンの間、風属性の攻撃を自身に集中させる(70%カット),advantage_creation,72,0.4653,0.3603,0.9444,1,1,0.0729,0.9139,0.1031,0.25,0,0.9241,0.008901
34,38,70,57,em-6885c7d684d6,雪の美女と魔獣,fire_water,MZR,52,4304,3016,1,自身のHPを220%回復する,advantage_creation,72,0.4514,0.3415,1,1,1,0.0701,0.9069,0.1017,0.2361,0,0.8364,0.008105
35,10,71,30,em-59dbe02c39e1,吸血くん,fire,CR,18,1757,3067,1,1ターンの間、水属性の攻撃を自身に集中させる(90%カット),advantage_creation,72,0.4792,0.3688,0.8889,1,1,0.0822,0.9202,0.1161,0.5,0,0.969,0.012858
36,70,25,23,em-17a8d3f2a8d3,牛迫 角子さん,fire,ZR,31,3282,4260,1,2ターンの間、水属性の敵に対する自身の攻撃力を70%増加させる,counteraction,72,0.4236,0.3163,0.9028,1,1,0.0568,0.8958,0.0826,0,0.2083,0.9194,0.014061
37,15,4,4,em-d0c26ab1312e,シガー☆直哉,fire_wind,CR,22,3542,2125,1,2ターンの間、自身の属性を水属性に変更する,adaptive,72,0.4653,0.3534,1,1,1,0.0638,0.9135,0.0941,0.4167,0.5972,0.9676,0.019787
38,39,2,8,em-f565b0314902,覚醒大氷怪・雪愛,fire_wind,ZR,37,4345,4515,1,2ターンの間、自身の属性を水属性に変更する,adaptive,72,0.3889,0.2841,1,1,1,0.0545,0.8866,0.0787,0.2361,0.7083,0.9162,0.018913
39,27,72,39,em-86926ff7d06c,満喫♪新年にくぁう,fire,CR,24,2085,3449,1,1ターンの間、味方全員にダメージを20%軽減するシールドを与える,advantage_creation,72,0.4167,0.3105,1,1,1,0.058,0.9026,0.0853,0.3194,0,0.9662,0.010242
40,71,9,13,em-e6496091dd0f,シャーミーくん,fire_wind,CR,20,2948,2556,1,2ターンの間、火属性の敵に対する自身の攻撃力を60%増加させる,counteraction,72,0.4375,0.3297,1,1,1,0.0616,0.9022,0.0896,0,0.4583,0.9655,0.016789
41,31,7,3,em-d932b3b4e7ed,狼先生ジョン,fire,R,18,1963,2869,1,2ターンの間、自身の属性を水属性に変更する,adaptive,72,0.4306,0.3204,0.9861,1,1,0.0441,0.9083,0.0661,0.2917,0.4861,0.986,0.020077
42,72,13,22,em-629cc99564e0,帝王ヒルズ様,fire,CR,17,1867,3333,1,1ターンの間、水属性の敵に対する自身の攻撃力を300%増加させる,counteraction,72,0.4236,0.318,0.9028,1,1,0.055,0.9086,0.0797,0,0.375,0.9641,0.014109
43,73,6,76,em-cd52b65347bc,フローラさま,fire,伝,75,11161,3408,1,2ターンの間、水属性の敵に対する自身の攻撃力を250%増加させる,counteraction,72,0.4097,0.3047,0.9444,1,1,0.0657,0.9175,0.0931,0,0.5,0.3114,0.005994
44,11,73,37,em-8e1d0fa65dc4,厩戸之太子大先生,fire,CR,24,2866,2447,1,火属性の味方全員のHPを20%回復する,advantage_creation,72,0.4375,0.3263,1,1,1,0.0708,0.8783,0.1014,0.4583,0,0.9627,0.011332
45,20,74,50,em-30793b1211b4,ウルルさんは役者やで,fire,R,15,1310,2189,1,1ターンの間、味方全員に風属性の敵からのダメージを60%軽減するシールドを与える,advantage_creation,72,0.4514,0.3415,0.9028,1,1,0.069,0.9063,0.1007,0.4028,0,0.9844,0.009255
46,74,75,73,em-87a6c85241fe,蝶々ペッパーくん,fire,ZR,30,1482,1781,2,風属性の敵全員の攻撃カウントを1増加させる,ignored,72,0.3542,0.2508,0,0.2361,1,0.0415,0.8895,0.0618,0,0,0.9029,0.006122
47,75,19,46,em-3c2628783368,すまぁとヤスマサニキ,fire,MZR,50,4260,5623,2,2ターンの間、水属性の味方全員の攻撃力を100%増加させる,counteraction,72,0.5,0.3886,0.4583,0.3333,1,0.0829,0.9213,0.1204,0,0.2917,0.7987,0.009606
48,23,76,48,em-d9bd2d5de563,コンクちゃん,all,CR,20,2556,1704,1,1ターンの間、味方全員にダメージを23%軽減するシールドを与える,advantage_creation,72,0.4375,0.3297,1,1,1,0.0673,0.8938,0.097,0.3611,0,0.9598,0.009337
49,76,47,70,em-983cb2f685ee,再びニートだ浅ちゃん,fire,MZR,40,2044,6816,2,1ターンの間、自身の攻撃力を300%増加させる,counteraction,72,0.4583,0.3474,0.3333,0.1944,1,0.08,0.9039,0.1147,0,0.0278,0.7926,0.006462
50,77,77,71,em-c09c9bb81a01,蓮十郎,fire,N,7,1215,1187,2,風属性の味方全員のスキルカウントを1減少させる,ignored,72,0.3472,0.2399,0,0.2222,1,0.0489,0.8706,0.0713,0,0,0.9894,0.006289
51,8,78,40,em-21262d62b170,ホーク＆フック,fire,CR,25,2093,2173,1,1ターンの間、火属性の攻撃を自身に集中させる(70%カット),advantage_creation,72,0.4097,0.303,1,1,1,0.0598,0.892,0.0863,0.5972,0,0.9575,0.01022
52,78,3,5,em-f203cae3d671,ペーチパイセン,fire_wind,N,9,1974,1100,1,5ターンの間、自身の攻撃力を39%増加させる,counteraction,72,0.4306,0.3256,1,1,1,0.0535,0.9002,0.0779,0,0.6528,0.9889,0.019192
53,14,79,54,em-bb22778026f9,吸血さん,fire,ZR,43,6645,2839,1,1ターンの間、水属性の攻撃を自身に集中させる(70%カット),advantage_creation,72,0.3889,0.2859,0.9028,1,1,0.0665,0.897,0.0932,0.4306,0,0.8905,0.008521
54,41,32,56,em-c1c986f4f89a,爆誕！ももたろす,fire,MZR,62,4260,5964,1,1ターンの間、味方全員の属性を風属性に変更する,adaptive,72,0.4722,0.368,0.1111,1,1,0.071,0.9091,0.1001,0.2222,0.1528,0.7767,0.008184
55,7,80,93,em-b2d6a846bb36,哀哭のオオウミガラス,fire_wind,伝,75,9713,4941,2,5ターンの間、味方全員に火属性の敵からのダメージを25%軽減するシールドを与える,advantage_creation,72,0.5278,0.42,0.8194,0.3194,1,0.0878,0.9322,0.1251,0.625,0,0.2812,0.003724
56,40,81,65,em-d08c9e36ef51,地獄雀！阿蘇さん,fire,CR,17,3413,2061,1,1ターンの間、水属性の攻撃を自身に集中させる(80%カット),advantage_creation,72,0.4097,0.303,0.9167,1,1,0.074,0.896,0.1039,0.2361,0,0.9536,0.007308
57,3,82,95,em-9667a89799b5,冬の双子姫,all,伝,77,9628,4686,2,1ターンの間、味方全員にダメージを50%軽減するシールドを与える,advantage_creation,72,0.5764,0.4656,0.875,0.2639,1,0.0942,0.9533,0.1368,0.8333,0,0.2758,0.003048
58,79,5,25,em-8b48dbb598d6,高杉ぃ高杉ぃぃ！,fire,ZR,60,7500,1704,1,1ターンの間、火属性の味方全員の攻撃力を25%増加させる,counteraction,72,0.4028,0.2972,1,1,1,0.052,0.8946,0.0758,0,0.5417,0.8812,0.013819
59,32,83,67,em-6dcd90bb7df5,花めく☆まつやマン,fire_wind,CR,24,4669,2173,1,自身のHPを50%回復する,advantage_creation,72,0.3819,0.2822,1,1,1,0.0382,0.8895,0.0573,0.2917,0,0.9511,0.007035
60,80,39,74,em-0984e8e9ee06,加賀のカブキ者,all,MZR,60,4430,6816,2,1ターンの間、自身の攻撃力を350%増加させる,counteraction,72,0.4236,0.3145,0.5417,0.25,1,0.0559,0.8853,0.0824,0,0.0972,0.7567,0.00612
61,54,33,58,em-aff304b1eab4,日本一の桃たろす,fire,ZR,42,4260,5964,2,1ターンの間、味方全員の属性を風属性に変更する,adaptive,72,0.4514,0.3449,0.1389,0.3056,1,0.0637,0.9044,0.0926,0.0139,0.1528,0.8754,0.008063
62,81,20,29,em-84589d5b3594,コロちゃん,fire,N,11,1551,1551,1,5ターンの間、水属性の敵に対する味方全員の攻撃力を25%増加させる,counteraction,72,0.3958,0.2934,0.9167,1,1,0.0614,0.9014,0.0875,0,0.2778,0.9862,0.012906
63,82,35,66,em-76691ebd833d,特攻のびゃこ,fire,ZR,38,2641,6219,2,1ターンの間、水属性の敵に対する自身の攻撃力を999%増加させる,counteraction,72,0.4236,0.3128,0.4722,0.375,1,0.065,0.893,0.0947,0,0.125,0.8714,0.007163
64,33,36,53,em-ac3306faeab5,マサムネーダー,fire,ZR,32,3919,5112,1,1ターンの間、味方全員の属性を火属性に変更する,adaptive,72,0.3958,0.288,0.4861,1,1,0.0509,0.9,0.0751,0.2639,0.125,0.8693,0.008722
65,12,84,78,em-6cd949ff7539,?????,fire_water,MZR,53,1842,6475,2,1ターンの間、攻撃を自身に集中させる(92%カット),advantage_creation,72,0.4375,0.3263,0.4583,0.2639,1,0.0714,0.9099,0.103,0.4583,0,0.739,0.005902
66,83,30,59,em-4206205a0bb1,リュウ・ツカイ,fire,MZR,60,5708,4515,2,3ターンの間、自身の攻撃力を130%増加させる,counteraction,72,0.4722,0.3594,0.6944,0.2917,1,0.0863,0.9179,0.1212,0,0.1806,0.7353,0.008011
67,9,85,43,em-37fd7478d2d8,壺風味の何か,fire,N,16,2809,888,1,3ターンの間、味方全員に火属性の敵からのダメージを20%軽減するシールドを与える,advantage_creation,72,0.3889,0.2789,1,1,1,0.0709,0.8915,0.1015,0.5139,0,0.9847,0.009862
68,45,34,61,em-3dc0af65e330,ランたんちゃん,fire,ZR,43,3425,5295,2,1ターンの間、味方全員の属性を全属性(3色混合)に変更する,adaptive,72,0.4514,0.3467,0.2222,0.2222,1,0.0481,0.902,0.0714,0.1806,0.1389,0.8609,0.007682
69,53,86,88,em-ab5422bc92f7,猫キャットマンジョン,fire,N,7,493,1762,1,自身のHPを70%回復する,advantage_creation,72,0.3611,0.2545,1,1,1,0.0495,0.8702,0.0727,0.0278,0,0.9841,0.00487
70,47,87,85,em-3f58266f2bab,スカン・グ☆愛,fire,R,12,2886,890,1,2ターンの間、味方全員に水属性の敵からのダメージを24%軽減するシールドを与える,advantage_creation,72,0.4097,0.3012,0.9028,1,1,0.0528,0.873,0.0778,0.125,0,0.973,0.005096
71,84,31,77,em-1e9e4475c353,ゲラー･ｻﾞ･ｸﾞﾗﾃﾞｨｴｲﾀｰ,fire_wind,MZR,55,3408,5964,2,1ターンの間、水属性の敵に対する味方全員の攻撃力を181%増加させる,counteraction,72,0.4097,0.2995,0.4167,0.2917,1,0.0781,0.8965,0.112,0,0.1667,0.7161,0.005954
72,50,88,87,em-3ff47465be07,怪傑猫キャット,fire,N,6,250,1100,1,自身のHPを80%回復する,advantage_creation,72,0.3542,0.2472,1,1,1,0.0406,0.8723,0.0609,0.0972,0,0.9831,0.00499
73,85,38,86,em-6d3c1934f67c,エンパさんの夏,fire,MZR,50,5623,4430,2,1ターンの間、自身の攻撃が全体攻撃になる。,counteraction,72,0.4514,0.3415,0,0.2639,1,0.0623,0.9094,0.0915,0,0.1111,0.708,0.00507
74,86,44,90,em-aefb52be8eca,半間鮫子,fire_water,MZR,52,3411,6823,2,1ターンの間、風属性の味方全員の攻撃が2回連続攻撃になる,counteraction,72,0.375,0.2729,0,0.3056,1,0.0611,0.8947,0.0859,0,0.0833,0.7038,0.004517
75,22,18,47,em-aa92178d2205,糸巻万太朗,fire,MZR,40,5623,4260,2,1ターンの間、味方全員の属性を水属性に変更する,adaptive,72,0.4583,0.3508,0.7222,0.2639,1,0.0632,0.9086,0.0924,0.3889,0.3056,0.6996,0.009439
76,87,37,75,em-8038935d7100,竜宮の翁,fire,MZR,38,4771,3748,2,3ターンの間、自身の攻撃力を100%増加させる,counteraction,72,0.4375,0.3297,0.5278,0.3194,1,0.0625,0.8955,0.09,0,0.125,0.6953,0.00611
77,48,40,72,em-7f58743c664e,ポリミタス☆おかいこ,fire_water,MZR,34,4771,3069,2,3ターンの間、自身の属性を風属性に変更する,adaptive,72,0.4583,0.3491,0.0694,0.25,1,0.0606,0.9018,0.0882,0.125,0.0972,0.6909,0.006277
78,42,89,94,em-edb254f0a679,カナちゃんのなごみ,fire_wind,MZR,41,5453,3408,2,水属性の味方全員のHPを120%回復する,advantage_creation,72,0.4236,0.318,0.4583,0.3056,1,0.0654,0.9059,0.0936,0.2222,0,0.6864,0.003304
79,24,90,82,em-a7fc49aa8c73,広報担当：アッシュ,fire_water,ZR,37,5112,3748,2,1ターンの間、火属性の攻撃を自身に集中させる。(70%カット),advantage_creation,72,0.4514,0.3432,0.5833,0.1944,1,0.0649,0.903,0.094,0.3472,0,0.8348,0.005472
80,49,41,64,em-acc7e76f32c6,満開☆チゥりっぷちゃん,fire_water,N,20,563,2957,2,1ターンの間、味方全員の属性を水属性に変更する,adaptive,72,0.4306,0.3238,0.3333,0.2639,1,0.0584,0.9015,0.0854,0.125,0.0972,0.9803,0.007343
81,88,28,51,em-b54ea6cda2a4,塚井さん,fire,CR,38,3817,2999,2,3ターンの間、自身の攻撃力を80%増加させる,counteraction,72,0.4167,0.3105,0.4028,0.2083,1,0.0525,0.9055,0.0767,0,0.1944,0.9297,0.00915
82,51,91,91,em-664c9287613d,阿蘇さん,fire,CR,8,820,500,1,1ターンの間、水属性の攻撃を自身に集中させる(50%カット),advantage_creation,72,0.3125,0.2147,0.9028,1,1,0.0348,0.8662,0.051,0.0694,0,0.9285,0.004278
83,89,10,42,em-361f82120d03,オイボくん,fire_wind,MZR,40,6645,2556,2,4ターンの間、自身の攻撃力を95%増加させる,counteraction,72,0.4236,0.3198,0.6944,0.2917,1,0.0596,0.9096,0.0853,0,0.4444,0.6622,0.010036
84,90,26,68,em-ad084af57188,魔法使い らくがーる,fire,ZR,38,4601,3663,2,3ターンの間、風属性の味方全員の攻撃力を70%増加させる,counteraction,72,0.375,0.2729,0.4028,0.2917,1,0.0641,0.8898,0.0894,0,0.2083,0.8207,0.006969
85,46,92,80,em-ed21bd124ab2,牛タソ☆行進曲,fire_water,R,14,755,1812,2,2ターンの間、攻撃を自身に集中させる(30%カット,advantage_creation,72,0.4514,0.3398,0.3333,0.2361,1,0.061,0.8706,0.0903,0.1528,0,0.9637,0.005717
86,43,93,96,em-8a030b3f4f33,無給の皇帝,fire,MZR,44,4601,2790,2,2ターンの間、味方全員に水属性の敵からのダメージを55%軽減するシールドを与える,advantage_creation,72,0.4097,0.303,0.4583,0.2917,1,0.063,0.8848,0.0914,0.2222,0,0.6458,0.002866
87,16,94,60,em-59636157ae2e,コーベンパイア天爵,fire_water,ZR,45,5282,1757,2,2ターンの間、味方全員に火属性の敵からのダメージを33%軽減するシールドを与える,advantage_creation,72,0.4514,0.3485,0.6528,0.3472,1,0.0539,0.9023,0.0782,0.4167,0,0.8111,0.007876
88,52,29,69,em-1e3b5bb54d35,ナナフシ,fire,ZR,30,4175,2999,2,3ターンの間、自身の属性を水属性に変更する,adaptive,72,0.3611,0.2563,0.5,0.3194,1,0.0556,0.8977,0.0808,0.0694,0.1944,0.8076,0.006762
89,91,46,84,em-452bfe576bb9,ねぶるータス,fire,CR,16,950,1350,2,1ターンの間、風属性の敵に対する自身の攻撃力を150%増加させる,counteraction,72,0.4097,0.3066,0.3333,0.2917,1,0.0435,0.8874,0.0652,0,0.0417,0.9188,0.005276
90,92,45,83,em-e99bfc1ea066,ご入学ぴよ子,fire,CR,9,883,2397,2,1ターンの間、火属性の敵に対する自身の攻撃力を190%増加させる,counteraction,72,0.3819,0.2785,0.3472,0.2639,1,0.0406,0.8869,0.0603,0,0.0694,0.9172,0.005323
91,93,42,79,em-795ca1ffcb95,カム着火べあぱわー,fire,R,12,664,2355,2,1ターンの間、水属性の敵に対する自身の攻撃力を1234%増加させる,counteraction,72,0.3611,0.2581,0.4028,0.3194,1,0.0486,0.8854,0.0699,0,0.0972,0.9585,0.005728
92,13,95,89,em-f4980131820e,ﾊﾛｳｨﾝのヴラドさん,fire_water,MZR,41,4089,1757,2,1ターンの間、火属性の味方全員にダメージを72%軽減するシールドを与える,advantage_creation,72,0.4514,0.3432,0.5278,0.2917,1,0.0651,0.9105,0.0938,0.4583,0,0.6053,0.004847
93,94,24,45,em-7fd9b48cee31,七夕星人☆たたるんるん,all,CR,20,3220,1610,2,2ターンの間、味方全員の攻撃力を30%増加させる,counteraction,72,0.3889,0.2772,0.5139,0.2917,1,0.0549,0.8829,0.0811,0,0.2361,0.9113,0.009623
94,44,96,92,em-ead779b4526c,乗っとるダム制度君,fire,N,8,2115,535,2,死亡している風属性の味方全員を1%のHPで蘇らせる,advantage_creation,72,0.3819,0.2749,0.375,0.4028,1,0.0471,0.8893,0.07,0.1944,0,0.973,0.004184
95,95,8,44,em-2d3e693a8406,ツキマシモン,all,ZR,35,3919,1704,2,2ターンの間、味方全員の攻撃力を50%増加させる,counteraction,72,0.3333,0.2326,0.4444,0.2361,1,0.0519,0.8873,0.0745,0,0.4861,0.7737,0.009624
96,96,43,81,em-c98972302fbd,爆誕！うっす様,fire,R,9,300,1000,2,1ターンの間、水属性の敵に対する味方全員の攻撃力を150%増加させる,counteraction,72,0.3264,0.2235,0.4028,0.3194,1,0.0437,0.8684,0.0638,0,0.0972,0.95,0.005715
