枠,順位,キャラID,名前,コスト,HP,Power,スキルターン,スキル種類,v7下限勝率,完成デッキ勝率,完成デッキコスト,残コスト,デッキ探索数,運用例採用,完成デッキ
1,26,em-ec52e54bb473,ﾀｰｷｰﾃﾞ-なじとっこ君,10,706,2403,4,attack_buff,0.4829,0.6944,197,3,8,いいえ,ﾀｰｷｰﾃﾞ-なじとっこ君 / ノローニャ・パイセン / デロスの月陽姉弟 / ハバキたん / あ、シュールさんだ。
1,27,em-cd52b65347bc,フローラさま,75,11161,3408,1,attack_buff,0.4827,0.5347,181,19,8,いいえ,フローラさま / vにゅーさん / 摩陀羅　潮真 / 旧市街地の魔物 / シミ
1,28,em-30793b1211b4,ウルルさんは役者やで,15,1310,2189,1,damage_reduction,0.4824,0.6806,191,9,8,いいえ,ウルルさんは役者やで / 猿もの追い払いネキ / 大晦日のネギそば給仕少女 / ハバキたん / ラパヌイ先生
1,29,em-abcae044297d,ラ・ショー・ドさん,44,5453,3424,5,delay,0.4813,0.5764,200,0,7,いいえ,ラ・ショー・ドさん / vにゅーさん / ミッシェル・もなむー / 花火戦隊サイガーRe / 巨大カンテツ
1,30,em-3c2628783368,すまぁとヤスマサニキ,50,4260,5623,2,attack_buff,0.481,0.5903,200,0,8,いいえ,すまぁとヤスマサニキ / ノローニャ・パイセン / デロスの月陽姉弟 / ハンドさんは泳がない / バビるわバビル君。
1,31,em-4d47f8a702ed,モヘン女ダロぉ,47,3374,6202,1,damage_reduction,0.481,0.5833,198,2,8,いいえ,モヘン女ダロぉ / vにゅーさん / ミッシェル・もなむー / 巳ーちゃんさん / シミ
1,32,em-563e34211286,大抵カールのせい,50,4686,5112,1,damage_reduction,0.4803,0.5833,196,4,8,いいえ,大抵カールのせい / vにゅーさん / ミッシェル・もなむー / 巳ーちゃんさん / 巨大カンテツ
1,33,em-962f1faafed7,三貴子アマテラス,75,10309,5112,5,revive,0.4761,0.5625,196,4,8,いいえ,三貴子アマテラス / vにゅーさん / 花火戦隊サイガーRe / 愛のぴよ子 / 美才能♪かの子さん
1,34,em-dec390a52ee6,英国ストヘン技師,70,8861,4260,2,damage_reduction,0.476,0.5625,190,10,8,いいえ,英国ストヘン技師 / ノローニャ・パイセン / ターヌムンゴネキ / ハンドさんは泳がない / 巨大カンテツ
1,35,em-d61fdde3a8d0,キジーたん,16,2254,3864,4,attribute_change,0.4739,0.6528,192,8,8,いいえ,キジーたん / 猿もの追い払いネキ / 大晦日のネギそば給仕少女 / ハバキたん / ラパヌイ先生
1,36,em-17a8d3f2a8d3,牛迫 角子さん,31,3282,4260,1,attack_buff,0.4734,0.6042,200,0,8,いいえ,牛迫 角子さん / vにゅーさん / 大晦日のネギそば給仕少女 / 討ち入り☆花子 / シミ
1,37,em-39a2f0d8ec72,ロードスのエルフ騎士,44,4430,5623,6,skill_reduction,0.4725,0.5417,200,0,7,いいえ,ロードスのエルフ騎士 / vにゅーさん / ミッシェル・もなむー / 花火戦隊サイガーRe / 巨大カンテツ
1,38,em-e0ae1e287b90,春のお兄さん,80,9202,5793,2,attribute_change,0.4725,0.5347,199,1,7,いいえ,春のお兄さん / 北間・クラリス嬢 / 大晦日のネギそば給仕少女 / 跛荒の鉄男大先生 / 美才能♪かの子さん
1,39,em-ceda64319ca1,蜜香のウミリンゴ,75,8520,5453,1,attack_buff,0.4721,0.5139,198,2,7,いいえ,蜜香のウミリンゴ / 北間・クラリス嬢 / 大晦日のネギそば給仕少女 / 巳ーちゃんさん / 財閥だ浅ちゃん！
1,40,em-629cc99564e0,帝王ヒルズ様,17,1867,3333,1,attack_buff,0.4717,0.6319,198,2,8,いいえ,帝王ヒルズ様 / vにゅーさん / 哀哭のオオウミガラス / 巳ーちゃんさん / シミ
1,41,em-84d3175a9388,コン勝神☆くー様,48,3809,7024,4,attack_buff,0.4705,0.5903,199,1,8,いいえ,コン勝神☆くー様 / vにゅーさん / ミッシェル・もなむー / 巳ーちゃんさん / シミ
1,42,em-4bbbb9984d5e,うすきま大師匠,17,3059,2093,1,attribute_change,0.4701,0.6597,195,5,8,いいえ,うすきま大師匠 / ノローニャ・パイセン / 大晦日のネギそば給仕少女 / ハバキたん / 八狗神伏姫様
1,43,em-70a9a07ea8d9,うさ☆八幡さま,60,5964,5964,6,delay,0.4694,0.5139,196,4,7,いいえ,うさ☆八幡さま / vにゅーさん / 無双中な宗茂さん / 愛のぴよ子 / 美才能♪かの子さん
1,44,em-a447724e3bc1,ヴァレサバ☆関くん,54,4055,5759,0,guard,0.4685,0.5417,200,0,7,いいえ,ヴァレサバ☆関くん / 北間・クラリス嬢 / 大晦日のネギそば給仕少女 / 討ち入り☆花子 / 財閥だ浅ちゃん！
1,45,em-7e35b72ac7e4,琵琶子ｲﾘｭｰｼﾞｮﾝ！,13,1809,1190,3,damage_reduction,0.4674,0.6944,200,0,8,いいえ,琵琶子ｲﾘｭｰｼﾞｮﾝ！ / ノローニャ・パイセン / デロスの月陽姉弟 / ハバキたん / あ、シュールさんだ。
1,46,em-7f6d8a20493b,寝起きのクラリス,60,7668,1704,0,heal,0.4673,0.5694,196,4,8,いいえ,寝起きのクラリス / vにゅーさん / 無双中な宗茂さん / 愛のぴよ子 / 美才能♪かの子さん
1,47,em-039b9996f6f0,おろろセット先輩,45,1363,5623,5,delay,0.4668,0.5764,196,4,8,いいえ,おろろセット先輩 / vにゅーさん / ミッシェル・もなむー / 巳ーちゃんさん / シミ
1,48,em-5e492c884ca0,三貴子素戔嗚,75,8946,6475,5,multi_hit_attack,0.4665,0.5486,178,22,8,いいえ,三貴子素戔嗚 / キタマクラさん / 大晦日のネギそば給仕少女 / 巳ーちゃんさん / 美才能♪かの子さん
1,49,em-ffde6d61f228,有頂天☆安倍晴明,45,3936,4771,5,skill_reduction,0.4655,0.5556,196,4,8,いいえ,有頂天☆安倍晴明 / vにゅーさん / ミッシェル・もなむー / 巳ーちゃんさん / シミ
1,50,em-73250febc8f5,財閥だ浅ちゃん！,38,2556,7327,4,multi_hit_attack,0.4654,0.5972,200,0,8,いいえ,財閥だ浅ちゃん！ / vにゅーさん / 大晦日のネギそば給仕少女 / 跛荒の鉄男大先生 / シミ
1,51,em-824a4dbb010c,守護天狗くまのたん,41,1874,7668,3,aoe_attack,0.4653,0.5972,197,3,8,いいえ,守護天狗くまのたん / vにゅーさん / 大晦日のネギそば給仕少女 / 花火戦隊サイガーRe / シミ
1,52,em-3de6064f1850,?????,49,5623,4771,0,guard,0.4652,0.5347,195,5,8,いいえ,????? / 北間・クラリス嬢 / 大晦日のネギそば給仕少女 / 討ち入り☆花子 / 財閥だ浅ちゃん！
1,53,em-e2c8365ae02e,ɔリバーくん,10,704,1689,3,attack_buff,0.4647,0.6875,197,3,8,いいえ,ɔリバーくん / ノローニャ・パイセン / デロスの月陽姉弟 / ハバキたん / あ、シュールさんだ。
1,54,em-e3e851204c8b,イカすぜ！よりりん,18,2576,2576,2,attribute_change,0.4645,0.6458,196,4,8,いいえ,イカすぜ！よりりん / ノローニャ・パイセン / 大晦日のネギそば給仕少女 / ハバキたん / 八狗神伏姫様
1,55,em-dbd545e946e6,嫁劇！くーにゃん,40,2556,6816,4,attack_buff,0.4643,0.6042,196,4,8,いいえ,嫁劇！くーにゃん / vにゅーさん / 大晦日のネギそば給仕少女 / 花火戦隊サイガーRe / シミ
1,56,em-2b9338d5254c,電撃のびゃ子,58,2641,6219,0,attack_buff,0.4633,0.5486,199,1,8,いいえ,電撃のびゃ子 / vにゅーさん / 大晦日のネギそば給仕少女 / 巳ーちゃんさん / 巨大カンテツ
1,57,em-983cb2f685ee,再びニートだ浅ちゃん,40,2044,6816,2,attack_buff,0.463,0.5903,196,4,8,いいえ,再びニートだ浅ちゃん / vにゅーさん / 大晦日のネギそば給仕少女 / 花火戦隊サイガーRe / シミ
1,58,em-773b001a1189,おづぬ様,60,4260,6816,5,attack_buff,0.4628,0.5903,188,12,7,いいえ,おづぬ様 / vにゅーさん / 摩陀羅　潮真 / 巳ーちゃんさん / 巨大カンテツ
1,59,em-6145c94ca696,ｽﾌﾟﾗ♡な琵琶子たん,13,1213,1190,3,damage_reduction,0.4618,0.6944,200,0,8,いいえ,ｽﾌﾟﾗ♡な琵琶子たん / ノローニャ・パイセン / デロスの月陽姉弟 / ハバキたん / あ、シュールさんだ。
1,60,em-6fd11d4d3308,超天狗くまのたん,35,1704,7497,3,attack_buff,0.4614,0.5903,196,4,8,いいえ,超天狗くまのたん / vにゅーさん / ミッシェル・もなむー / 花火戦隊サイガーRe / シミ
1,61,em-a7fc49aa8c73,広報担当：アッシュ,37,5112,3748,2,attribute_guard,0.461,0.5903,198,2,8,いいえ,広報担当：アッシュ / vにゅーさん / ミッシェル・もなむー / 花火戦隊サイガーRe / シミ
1,62,em-86798e95c07f,ほたるん！卒業祭り,18,1132,2567,0,attribute_change,0.4607,0.6389,196,4,8,いいえ,ほたるん！卒業祭り / ノローニャ・パイセン / 大晦日のネギそば給仕少女 / ハバキたん / 八狗神伏姫様
1,63,em-8d38e9c3aa92,オルカアタッカー虎子,70,9202,6134,1,attack_buff,0.4607,0.4861,193,7,7,いいえ,オルカアタッカー虎子 / vにゅーさん / 摩陀羅　潮真 / 愛のぴよ子 / 財閥だ浅ちゃん！
1,64,em-adcf70bfd425,2人はフェレナント君,37,2982,5964,1,attribute_change,0.4606,0.5694,198,2,7,いいえ,2人はフェレナント君 / vにゅーさん / ミッシェル・もなむー / 花火戦隊サイガーRe / シミ
1,65,em-6eed78e1fe62,リア充の権化安倍晴明,100,6782,6271,3,heal,0.4603,0.5486,199,1,8,いいえ,リア充の権化安倍晴明 / カルボ姉（ねえ） / 愛のぴよ子 / 巳ーちゃんさん / バビるわバビル君。
1,66,em-76691ebd833d,特攻のびゃこ,38,2641,6219,2,attack_buff,0.46,0.5833,199,1,8,いいえ,特攻のびゃこ / vにゅーさん / ミッシェル・もなむー / 花火戦隊サイガーRe / シミ
1,67,em-2849b1a72ff2,生足魅惑の☆ハクさん,80,11246,5112,5,attack_buff,0.4598,0.5278,183,17,7,いいえ,生足魅惑の☆ハクさん / 北間・クララさん / 大晦日のネギそば給仕少女 / 巳ーちゃんさん / 美才能♪かの子さん
1,68,em-2325681e1b59,BON JOVE,24,3220,3220,5,aoe_attack,0.4596,0.6319,200,0,8,いいえ,BON JOVE / vにゅーさん / 哀哭のオオウミガラス / 巳ーちゃんさん / 巨大カンテツ
1,69,em-b95ac93b816d,キタキツネの神様,29,3748,4771,3,attack_buff,0.4595,0.5972,198,2,8,いいえ,キタキツネの神様 / vにゅーさん / 大晦日のネギそば給仕少女 / 討ち入り☆花子 / シミ
1,70,em-bd7b9f8f305f,レドニツェ嬢,36,6816,2556,0,attack_buff,0.4595,0.5417,189,11,8,いいえ,レドニツェ嬢 / 北間・クララさん / 田島の春 / ハバキたん / バビるわバビル君。
1,71,em-215080a7a05b,?????,39,4924,4413,4,skill_reduction,0.4592,0.5347,200,0,7,いいえ,????? / vにゅーさん / ミッシェル・もなむー / 花火戦隊サイガーRe / シミ
1,72,em-b9ee6ac8db32,爆走！えるたそ,13,2114,1661,4,attack_buff,0.4588,0.6667,200,0,8,いいえ,爆走！えるたそ / ノローニャ・パイセン / デロスの月陽姉弟 / ハバキたん / あ、シュールさんだ。
1,73,em-a35460d4d780,タッセル君,12,1551,1551,0,damage_reduction,0.4586,0.6667,200,0,8,いいえ,タッセル君 / ノローニャ・パイセン / 大晦日のネギそば給仕少女 / ハバキたん / ラパヌイ先生
1,74,em-7a5536e43124,因幡WAHHH!!,31,3578,4771,4,attack_buff,0.4585,0.6042,200,0,8,いいえ,因幡WAHHH!! / vにゅーさん / 大晦日のネギそば給仕少女 / 討ち入り☆花子 / シミ
1,75,em-370ba5df8d09,悪霊狩人ちび大助,81,8776,5879,5,multi_hit_attack,0.4584,0.5417,187,13,7,いいえ,悪霊狩人ちび大助 / ある半ブラというＰＷ / 大晦日のネギそば給仕少女 / 巳ーちゃんさん / 巨大カンテツ
1,76,em-49b522eac464,ジェヴォたんは狼？,43,3006,6022,4,multi_hit_attack,0.4581,0.6042,199,1,8,いいえ,ジェヴォたんは狼？ / vにゅーさん / 大晦日のネギそば給仕少女 / 花火戦隊サイガーRe / シミ
1,77,em-ccfeb40e6439,更にThe★Youなリバ子,50,1509,5770,0,heal,0.4579,0.5625,194,6,8,いいえ,更にThe★Youなリバ子 / vにゅーさん / 大晦日のネギそば給仕少女 / 巳ーちゃんさん / 美才能♪かの子さん
1,78,em-2e3e250aef5e,IMO NI FESTIVAL 2018,14,1837,1161,3,aoe_attack,0.4575,0.6875,192,8,8,いいえ,IMO NI FESTIVAL 2018 / ノローニャ・パイセン / 大晦日のネギそば給仕少女 / ハバキたん / 八狗神伏姫様
1,79,em-410cc22d32bc,アロハる☆水島神人,16,3246,1887,2,attribute_change,0.4572,0.6458,194,6,8,いいえ,アロハる☆水島神人 / ノローニャ・パイセン / 大晦日のネギそば給仕少女 / ハバキたん / 八狗神伏姫様
1,80,em-ceb860c3dbdd,美姫お市,60,5964,2556,0,attack_buff,0.4566,0.5625,198,2,8,いいえ,美姫お市 / vにゅーさん / 摩陀羅　潮真 / 花火戦隊サイガーRe / 巨大カンテツ
1,81,em-aff304b1eab4,日本一の桃たろす,42,4260,5964,2,attribute_change,0.4564,0.5625,198,2,7,いいえ,日本一の桃たろす / vにゅーさん / ミッシェル・もなむー / 花火戦隊サイガーRe / 巨大カンテツ
1,82,em-e0dcffe4d5d0,大魔神！せいタン降臨,44,2044,6305,4,attack_buff,0.4557,0.6042,200,0,8,いいえ,大魔神！せいタン降臨 / vにゅーさん / 大晦日のネギそば給仕少女 / 花火戦隊サイガーRe / シミ
1,83,em-0c1036483550,kɔにー＆gæりー,13,1128,846,2,damage_reduction,0.4552,0.6944,200,0,8,いいえ,kɔにー＆gæりー / ノローニャ・パイセン / デロスの月陽姉弟 / ハバキたん / あ、シュールさんだ。
1,84,em-bbce42d72486,東がエデン,50,5112,5112,0,attribute_change,0.4551,0.5069,188,12,7,いいえ,東がエデン / 北間・クララさん / 哀哭のオオウミガラス / 巳ーちゃんさん / 美才能♪かの子さん
1,85,em-065f680177c4,ﾍﾟﾀももたろす,17,3059,3059,2,attribute_change,0.4549,0.6181,195,5,8,いいえ,ﾍﾟﾀももたろす / ノローニャ・パイセン / 大晦日のネギそば給仕少女 / ハバキたん / 八狗神伏姫様
1,86,em-378e340695dc,スクナクナクナクス,50,6816,3408,2,aoe_attack,0.4548,0.5694,196,4,8,いいえ,スクナクナクナクス / vにゅーさん / 大晦日のネギそば給仕少女 / 巳ーちゃんさん / シミ
1,87,em-bb32bff9faab,有田星のいまり様,18,2328,2183,1,attribute_change,0.4547,0.6458,196,4,8,いいえ,有田星のいまり様 / ノローニャ・パイセン / 大晦日のネギそば給仕少女 / ハバキたん / 八狗神伏姫様
1,88,em-3e7e7e54a83d,妖精女王ミカーンニア,45,3408,4771,2,skill_reduction,0.4547,0.5417,196,4,8,いいえ,妖精女王ミカーンニア / vにゅーさん / ミッシェル・もなむー / 巳ーちゃんさん / シミ
1,89,em-1eb5e932843b,ダンブッラの蘭,38,5112,3578,2,damage_reduction,0.4543,0.5833,199,1,8,いいえ,ダンブッラの蘭 / vにゅーさん / ミッシェル・もなむー / 花火戦隊サイガーRe / シミ
1,90,em-eb82ebf01396,ぶりょぶりょ,16,39,2961,1,attribute_guard,0.4542,0.6458,192,8,8,いいえ,ぶりょぶりょ / 猿もの追い払いネキ / 大晦日のネギそば給仕少女 / ハバキたん / ラパヌイ先生
1,91,em-8476f5773554,エーランドちゃん,30,6070,2160,7,delay,0.4534,0.5556,197,3,8,いいえ,エーランドちゃん / vにゅーさん / ミッシェル・もなむー / 跛荒の鉄男大先生 / シミ
1,92,em-52f6158a170b,まろやかマロカ先輩,55,7668,3919,0,attack_buff,0.4532,0.5069,198,2,7,いいえ,まろやかマロカ先輩 / 北間・クラリス嬢 / 大晦日のネギそば給仕少女 / 百華百彩久連子 / 財閥だ浅ちゃん！
1,93,em-760bb0daf1c9,ゲキ悪オヤジ(神),53,5112,5112,6,delay,0.4528,0.5139,199,1,7,いいえ,ゲキ悪オヤジ(神) / 北間・クラリス嬢 / 大晦日のネギそば給仕少女 / 討ち入り☆花子 / 財閥だ浅ちゃん！
1,94,em-c98972302fbd,爆誕！うっす様,9,300,1000,2,attack_buff,0.4523,0.6875,196,4,8,いいえ,爆誕！うっす様 / ノローニャ・パイセン / デロスの月陽姉弟 / ハバキたん / あ、シュールさんだ。
1,95,em-7f847f5ad505,電ドロ白鷺嬢,40,6816,2556,1,heal,0.4523,0.5625,200,0,8,いいえ,電ドロ白鷺嬢 / vにゅーさん / 大晦日のネギそば給仕少女 / 跛荒の鉄男大先生 / 美才能♪かの子さん
1,96,em-bb22778026f9,吸血さん,43,6645,2839,1,attribute_guard,0.4521,0.5556,176,24,8,いいえ,吸血さん / ノローニャ・パイセン / きぬたン / タンジャンじゃん / シミ
1,97,em-f9fcb91b983d,アエネウスと弟くん,60,4175,4175,0,damage_reduction,0.452,0.5417,199,1,7,いいえ,アエネウスと弟くん / 北間・クラリス嬢 / 大晦日のネギそば給仕少女 / 跛荒の鉄男大先生 / 財閥だ浅ちゃん！
1,98,em-fd03da115e54,まさか殿,35,4396,4413,6,multi_hit_attack,0.4517,0.5972,199,1,8,いいえ,まさか殿 / vにゅーさん / 大晦日のネギそば給仕少女 / 討ち入り☆花子 / 巨大カンテツ
1,99,em-d1a3ff650b2f,メテオ大好きっこ,26,4669,3229,0,attack_buff,0.4517,0.5486,195,5,8,いいえ,メテオ大好きっこ / vにゅーさん / 大晦日のネギそば給仕少女 / 討ち入り☆花子 / シミ
1,100,em-b2125332555b,呵々Doの閑雅・ルー,85,9883,4771,5,guard,0.4516,0.5417,200,0,7,いいえ,呵々Doの閑雅・ルー / 北間・クララさん / 鹿喰らいの狼マン / 財閥だ浅ちゃん！ / シミ
1,101,em-4e9bf489ecd9,怒りのマッキニキ,14,2416,1359,3,damage_reduction,0.4515,0.6597,173,27,8,いいえ,怒りのマッキニキ / ノローニャ・パイセン / デロスの月陽姉弟 / ハバキたん / 巨大カンテツ
1,102,em-a8e1bfbd68cd,秋のタツタちゃん,80,10224,4771,4,multi_hit_attack,0.4515,0.5278,192,8,7,いいえ,秋のタツタちゃん / 北間・クララさん / 田島の春 / みどりのたけしマン / 八狗神伏姫様
1,103,em-3e2d46063b3e,なっとくん様,70,8026,4618,1,skill_reduction,0.4512,0.4722,170,30,7,いいえ,なっとくん様 / ある半ブラというＰＷ / トリニダの怪人 / 跛荒の鉄男大先生 / シミ
1,104,em-8e1d0fa65dc4,厩戸之太子大先生,24,2866,2447,1,heal,0.451,0.6181,195,5,8,いいえ,厩戸之太子大先生 / 猿もの追い払いネキ / デロスの月陽姉弟 / ハバキたん / バビるわバビル君。
1,105,em-ac3306faeab5,マサムネーダー,32,3919,5112,1,attribute_change,0.4509,0.5486,199,1,8,いいえ,マサムネーダー / vにゅーさん / ミッシェル・もなむー / 跛荒の鉄男大先生 / シミ
1,106,em-4016fa16a6ca,Dr.&萌やﾁﾝｹﾞｰﾙ,14,773,2573,1,heal,0.4501,0.6319,195,5,8,いいえ,Dr.&萌やﾁﾝｹﾞｰﾙ / ノローニャ・パイセン / ターヌムンゴネキ / ハバキたん / あ、シュールさんだ。
1,107,em-02bbd3e33593,飛んだ！イスタン大王,35,3408,5793,3,delay,0.4494,0.5278,196,4,7,いいえ,飛んだ！イスタン大王 / vにゅーさん / ミッシェル・もなむー / 花火戦隊サイガーRe / シミ
1,108,em-32538f7c8341,熊殺しのサンタマン,58,6560,4345,5,delay,0.4492,0.5,199,1,7,いいえ,熊殺しのサンタマン / vにゅーさん / 花火戦隊サイガーRe / 愛のぴよ子 / 財閥だ浅ちゃん！
1,109,em-68e23b3f15d7,あっぴーの外出,15,1610,3500,3,attack_buff,0.4491,0.6181,196,4,8,いいえ,あっぴーの外出 / vにゅーさん / 哀哭のオオウミガラス / 巳ーちゃんさん / シミ
1,110,em-7a57f923ab2c,ありえんキャット様,61,6069,5622,1,attribute_change,0.4491,0.5139,176,24,7,いいえ,ありえんキャット様 / ある半ブラというＰＷ / デロスの月陽姉弟 / 財閥だ浅ちゃん！ / シミ
1,111,em-01ed0ad1bb88,ムガるぞ！フマゆん,78,8350,6805,3,aoe_attack,0.449,0.5139,172,28,7,いいえ,ムガるぞ！フマゆん / トリニダの怪人 / ある半ブラというＰＷ / 花火戦隊サイガーRe / シミ
1,112,em-237ca774c5e5,ルナプリ☆かぐや様,66,8861,1584,1,aoe_attack,0.4483,0.5625,199,1,8,いいえ,ルナプリ☆かぐや様 / vにゅーさん / 摩陀羅　潮真 / 巳ーちゃんさん / シミ
1,113,em-cea68c425163,跛荒の鉄男大先生,51,4686,6625,3,multi_hit_attack,0.4482,0.5556,197,3,8,いいえ,跛荒の鉄男大先生 / vにゅーさん / 大晦日のネギそば給仕少女 / 巳ーちゃんさん / シミ
1,114,em-18503fe1a209,きりこさま,16,1500,1500,3,attribute_change,0.4479,0.6736,194,6,8,いいえ,きりこさま / ノローニャ・パイセン / 大晦日のネギそば給仕少女 / ハバキたん / 八狗神伏姫様
1,115,em-2c6fd048179d,ジョン・鮭児,23,1448,2726,0,attack_buff,0.4479,0.6042,199,1,8,いいえ,ジョン・鮭児 / vにゅーさん / 哀哭のオオウミガラス / 巳ーちゃんさん / 巨大カンテツ
