枠,順位,キャラID,名前,コスト,HP,Power,スキルターン,スキル種類,v7下限勝率,完成デッキ勝率,完成デッキコスト,残コスト,デッキ探索数,運用例採用,完成デッキ
1,28,em-563e34211286,大抵カールのせい,50,4686,5112,1,damage_reduction,0.7105,0.6389,98,2,8,いいえ,大抵カールのせい / 地獄雀！阿蘇さん / ヤル気勢！うっす様 / 夜魔・マヤー / おこしんMK-2
1,29,em-b8872ecc31c1,オバケな☆らんちぇん,31,1533,5367,5,attribute_guard,0.7079,0.5556,95,5,8,いいえ,オバケな☆らんちぇん / 地獄雀！阿蘇さん / 七夕星人☆たたるんるん / 夜魔・マヤー / 巨大カンテツ
1,30,em-d09d2f80d34e,トマティーナ少佐,16,3748,2130,2,multi_hit_attack,0.7077,0.5903,98,2,8,いいえ,トマティーナ少佐 / 解決猫キャット / ハンドさんは泳がない / 巳ーちゃんさん / 巨大カンテツ
1,31,em-21f078527946,マノすん博士,40,4771,3408,7,delay,0.7063,0.5347,98,2,8,いいえ,マノすん博士 / カルボ姉（ねえ） / 七夕星人☆たたるんるん / 夜魔・マヤー / おこしんMK-2
1,32,em-57dce5f944a3,うらうらら,50,4260,6390,4,multi_hit_attack,0.7022,0.6111,99,1,8,いいえ,うらうらら / カルボ姉（ねえ） / ヤル気勢！うっす様 / 夜魔・マヤー / おこしんMK-2
1,33,em-cc1dd429dace,?????,58,4171,4737,1,damage_reduction,0.7013,0.5694,100,0,8,いいえ,????? / ペーチパイセン / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / 夜魔・マヤー / おこしんMK-2
1,34,em-aefb52be8eca,半間鮫子,52,3411,6823,2,multi_hit_attack,0.6998,0.5694,98,2,8,いいえ,半間鮫子 / ペーチパイセン / 七夕星人☆たたるんるん / 夜魔・マヤー / 唸る！叡智通
1,35,em-ceda64319ca1,蜜香のウミリンゴ,75,8520,5453,1,attack_buff,0.6997,0.5069,98,2,7,いいえ,蜜香のウミリンゴ / ペーチパイセン / デンマーくん三世 / くーちゃん / 鳴子ちゃん
1,36,em-b6adaf9bf556,こうせえっつう女中,17,805,2898,0,attack_buff,0.6979,0.6319,92,8,8,いいえ,こうせえっつう女中 / カルボ姉（ねえ） / あっぴーの外出 / むぅむぅ / 夜魔・マヤー
1,37,em-7ba25345ffb0,シーさま,60,4601,4601,3,delay,0.6976,0.4444,100,0,8,いいえ,シーさま / ペーチパイセン / ヤル気勢！うっす様 / ヘヴィなじとっ子君 / 夜魔・マヤー
1,38,em-824a4dbb010c,守護天狗くまのたん,41,1874,7668,3,aoe_attack,0.6968,0.6181,99,1,8,いいえ,守護天狗くまのたん / カルボ姉（ねえ） / 七夕星人☆たたるんるん / 夜魔・マヤー / おこしんMK-2
1,39,em-42c90dd17240,GSPS！秀郷先生,34,3578,4601,2,attack_buff,0.6959,0.6319,100,0,8,いいえ,GSPS！秀郷先生 / カルボ姉（ねえ） / あっぴーの外出 / むぅむぅ / 鳴子ちゃん
1,40,em-309fbe104636,いーびルン,15,2254,2576,7,guard,0.6958,0.5833,93,7,8,いいえ,いーびルン / カルボ姉（ねえ） / ジョロウグモ / 巳ーちゃんさん / 巨大カンテツ
1,41,em-d7d6357dff74,フェニックス師匠,32,4508,4830,0,heal,0.6952,0.6528,98,2,8,いいえ,フェニックス師匠 / カルボ姉（ねえ） / あっぴーの外出 / むぅむぅ / 鳴子ちゃん
1,42,em-215080a7a05b,?????,39,4924,4413,4,skill_reduction,0.6949,0.5417,97,3,8,いいえ,????? / カルボ姉（ねえ） / 七夕星人☆たたるんるん / 夜魔・マヤー / おこしんMK-2
1,43,em-73250febc8f5,財閥だ浅ちゃん！,38,2556,7327,4,multi_hit_attack,0.6948,0.6042,100,0,8,いいえ,財閥だ浅ちゃん！ / ペーチパイセン / 七夕星人☆たたるんるん / むぅむぅ / 鳴子ちゃん
1,44,em-a0601347b042,グラーツ君,36,2896,5282,3,attack_buff,0.6938,0.6181,94,6,8,いいえ,グラーツ君 / カルボ姉（ねえ） / 七夕星人☆たたるんるん / 夜魔・マヤー / おこしんMK-2
1,45,em-fbc61d7306d8,ネ申・ぎょざる,11,1198,1204,6,aoe_attack,0.6934,0.6111,98,2,8,いいえ,ネ申・ぎょざる / 北間・クラリス嬢 / ハンドさんは泳がない / 巳ーちゃんさん / 巨大カンテツ
1,46,em-629cc99564e0,帝王ヒルズ様,17,1867,3333,1,attack_buff,0.6928,0.6111,95,5,8,いいえ,帝王ヒルズ様 / カルボ姉（ねえ） / ジョロウグモ / 巳ーちゃんさん / 巨大カンテツ
1,47,em-ac3306faeab5,マサムネーダー,32,3919,5112,1,attribute_change,0.6926,0.5347,96,4,8,いいえ,マサムネーダー / 地獄雀！阿蘇さん / 七夕星人☆たたるんるん / 夜魔・マヤー / 巨大カンテツ
1,48,em-d295de1e4086,海の日シスターズ♪,40,3823,4657,4,attack_buff,0.6923,0.625,98,2,8,いいえ,海の日シスターズ♪ / カルボ姉（ねえ） / 七夕星人☆たたるんるん / 夜魔・マヤー / おこしんMK-2
1,49,em-e121ae05cb4a,戦国ドラグーン,32,3919,5112,0,attribute_change,0.692,0.6528,99,1,8,いいえ,戦国ドラグーン / ペーチパイセン / 七夕星人☆たたるんるん / むぅむぅ / おこしんMK-2
1,50,em-76691ebd833d,特攻のびゃこ,38,2641,6219,2,attack_buff,0.6919,0.4722,100,0,7,いいえ,特攻のびゃこ / 解決猫キャット / ジョロウグモ / 巳ーちゃんさん / 夜魔・マヤー
1,51,em-1fcc8f4c1ae3,ヴェルサイユの朝,45,2556,6645,5,attack_buff,0.6895,0.6042,100,0,8,いいえ,ヴェルサイユの朝 / カルボ姉（ねえ） / 七夕星人☆たたるんるん / 夜魔・マヤー / 唸る！叡智通
1,52,em-aff304b1eab4,日本一の桃たろす,42,4260,5964,2,attribute_change,0.6894,0.5069,96,4,7,いいえ,日本一の桃たろす / カルボ姉（ねえ） / ウサポワン海人 / わんこースそば / 夜魔・マヤー
1,53,em-983cb2f685ee,再びニートだ浅ちゃん,40,2044,6816,2,attack_buff,0.6888,0.6042,98,2,8,いいえ,再びニートだ浅ちゃん / ペーチパイセン / ヤル気勢！うっす様 / むぅむぅ / おこしんMK-2
1,54,em-438753e77e6c,デロスの月陽姉弟,41,3237,5453,2,heal,0.6882,0.5,99,1,8,いいえ,デロスの月陽姉弟 / 地獄雀！阿蘇さん / あっぴーちゃん / むぅむぅ / おこしんMK-2
1,55,em-58dbb7bc9653,六点魔王ノッブ,58,3408,5964,3,multi_hit_attack,0.6879,0.5347,100,0,8,いいえ,六点魔王ノッブ / ペーチパイセン / 琵琶子ｲﾘｭｰｼﾞｮﾝ！ / 夜魔・マヤー / おこしんMK-2
1,56,em-02e0499d8e24,朱雀,36,4430,4941,4,attack_buff,0.6876,0.6181,98,2,8,いいえ,朱雀 / ペーチパイセン / 七夕星人☆たたるんるん / むぅむぅ / 鳴子ちゃん
1,57,em-e15fbf6ecd0c,シャーロック&エッジュ,41,4260,5112,2,skill_reduction,0.6875,0.5347,99,1,8,いいえ,シャーロック&エッジュ / ペーチパイセン / ヤル気勢！うっす様 / むぅむぅ / おこしんMK-2
1,58,em-e2624c3cfdbc,美才能♪かの子さん,18,1288,4025,5,multi_hit_attack,0.6859,0.6111,96,4,8,いいえ,美才能♪かの子さん / カルボ姉（ねえ） / ジョロウグモ / 巳ーちゃんさん / 巨大カンテツ
1,59,em-59dbe02c39e1,吸血くん,18,1757,3067,1,attribute_guard,0.6857,0.6111,96,4,8,いいえ,吸血くん / カルボ姉（ねえ） / ジョロウグモ / 巳ーちゃんさん / 巨大カンテツ
1,60,em-5d696ecc61dd,カミキリ,75,5845,6134,1,attack_buff,0.6855,0.4722,100,0,7,いいえ,カミキリ / ペーチパイセン / デンマーくん三世 / くーちゃん / 唸る！叡智通
1,61,em-84d3175a9388,コン勝神☆くー様,48,3809,7024,4,attack_buff,0.6854,0.5833,100,0,8,いいえ,コン勝神☆くー様 / ペーチパイセン / ちくわサンド / 夜魔・マヤー / おこしんMK-2
1,62,em-c4663d98c2ff,海・百合男,33,3748,4430,5,skill_reduction,0.6854,0.4653,99,1,8,いいえ,海・百合男 / カルボ姉（ねえ） / かずらさん / わんこースそば / レブカ大先生
1,63,em-d7873747b412,藤のフヒッティ,75,10735,3578,1,damage_reduction,0.6851,0.5764,98,2,7,いいえ,藤のフヒッティ / ペーチパイセン / デンマーくん三世 / くーちゃん / 鳴子ちゃん
1,64,em-54cb13a72721,不思議の海のモヅルン,60,6475,4941,3,attribute_guard,0.6851,0.5069,100,0,8,いいえ,不思議の海のモヅルン / 北間・クラリス嬢 / あっぴーちゃん / タミちゃんの火祭り / 夜魔・マヤー
1,65,em-712f122e2051,オロモ君は欝気味,17,1536,2684,1,guard,0.6842,0.6319,95,5,8,いいえ,オロモ君は欝気味 / カルボ姉（ねえ） / ジョロウグモ / 巳ーちゃんさん / 巨大カンテツ
1,66,em-9fe53d26e9cb,ロイ・マタ先輩,46,2726,6816,3,multi_hit_attack,0.6841,0.6111,99,1,8,いいえ,ロイ・マタ先輩 / カルボ姉（ねえ） / 七夕星人☆たたるんるん / 夜魔・マヤー / 鳴子ちゃん
1,67,em-83113af84b95,降臨☆三原色ばうあー,45,3578,5868,5,aoe_attack,0.6841,0.5903,100,0,8,いいえ,降臨☆三原色ばうあー / カルボ姉（ねえ） / 七夕星人☆たたるんるん / 夜魔・マヤー / 唸る！叡智通
1,68,em-773b001a1189,おづぬ様,60,4260,6816,5,attack_buff,0.6826,0.5208,100,0,8,いいえ,おづぬ様 / 地獄雀！阿蘇さん / ヤル気勢！うっす様 / わんこースそば / おこしんMK-2
1,69,em-225255ba2e90,華美なるミシュル嬢,22,3864,2524,1,heal,0.6825,0.5972,100,0,8,いいえ,華美なるミシュル嬢 / カルボ姉（ねえ） / ジョロウグモ / 巳ーちゃんさん / 巨大カンテツ
1,70,em-cea68c425163,跛荒の鉄男大先生,51,4686,6625,3,multi_hit_attack,0.6815,0.4792,89,11,8,いいえ,跛荒の鉄男大先生 / 解決猫キャット / デンマーくん三世 / 夜魔・マヤー / 巨大カンテツ
1,71,em-4533a7697d48,謀反人ミッツ,60,6645,4430,3,damage_reduction,0.6814,0.5069,100,0,8,いいえ,謀反人ミッツ / 解決猫キャット / あっぴーの外出 / 夜魔・マヤー / おこしんMK-2
1,72,em-42b503c8643c,姉上と青コリくん,48,3322,3322,0,damage_reduction,0.6812,0.5556,98,2,8,いいえ,姉上と青コリくん / カルボ姉（ねえ） / 七夕星人☆たたるんるん / わんこースそば / おこしんMK-2
1,73,em-bdcce3725e8b,修験鬼ギュウちゃん,85,9372,5453,1,damage_reduction,0.681,0.3958,100,0,1,いいえ,修験鬼ギュウちゃん / 解決猫キャット / あっぴーちゃん / わんこースそば / 鳴子ちゃん
1,74,em-10b41d0249c9,ホタル,40,4396,5163,1,attribute_change,0.6806,0.5972,98,2,8,いいえ,ホタル / ペーチパイセン / ヤル気勢！うっす様 / むぅむぅ / おこしんMK-2
1,75,em-93a9275d427c,肉食ドゥブロさん,32,5106,3404,3,attack_buff,0.6804,0.6319,98,2,8,いいえ,肉食ドゥブロさん / カルボ姉（ねえ） / あっぴーの外出 / むぅむぅ / 鳴子ちゃん
1,76,em-bffb26ad3975,アイヌ☆らっくるん,60,2896,6645,2,attack_buff,0.6791,0.5,100,0,8,いいえ,アイヌ☆らっくるん / ペーチパイセン / ヤル気勢！うっす様 / ヘヴィなじとっ子君 / 夜魔・マヤー
1,77,em-de36aab296aa,月下皇帝ランたん様,50,3150,5367,3,revive,0.6787,0.5139,100,0,8,いいえ,月下皇帝ランたん様 / カルボ姉（ねえ） / ウサポワン海人 / わんこースそば / おこしんMK-2
1,78,em-49b522eac464,ジェヴォたんは狼？,43,3006,6022,4,multi_hit_attack,0.6785,0.5903,98,2,8,いいえ,ジェヴォたんは狼？ / カルボ姉（ねえ） / 七夕星人☆たたるんるん / 夜魔・マヤー / 唸る！叡智通
1,79,em-ccfeb40e6439,更にThe★Youなリバ子,50,1509,5770,0,heal,0.6784,0.5556,99,1,8,いいえ,更にThe★Youなリバ子 / カルボ姉（ねえ） / ヤル気勢！うっす様 / 夜魔・マヤー / おこしんMK-2
1,80,em-4d9586371e6c,鞭・打つ子さん,38,4106,4106,3,multi_hit_attack,0.678,0.5903,100,0,8,いいえ,鞭・打つ子さん / ペーチパイセン / 七夕星人☆たたるんるん / むぅむぅ / 鳴子ちゃん
1,81,em-83954a93a691,閃きのヒラメちゃん,60,6560,4430,2,attribute_change,0.6769,0.5417,100,0,8,いいえ,閃きのヒラメちゃん / 地獄雀！阿蘇さん / あっぴーちゃん / 夜魔・マヤー / おこしんMK-2
1,82,em-b7d1205bd3a7,すーぱーサイアン,60,5964,5964,12,attack_buff,0.6767,0.4931,100,0,8,いいえ,すーぱーサイアン / カルボ姉（ねえ） / かずらさん / わんこースそば / 夜魔・マヤー
1,83,em-daac43f51729,四悪妖・鵺,88,9542,5964,1,attribute_change,0.676,0.4861,100,0,4,いいえ,四悪妖・鵺 / ウナギーヌくん / デンマーくん / くーさん / 大森さん
1,84,em-5c46e7a79c7f,ギャルド・スイス先輩,45,3408,5453,4,multi_hit_attack,0.6758,0.5903,100,0,8,いいえ,ギャルド・スイス先輩 / カルボ姉（ねえ） / 七夕星人☆たたるんるん / 夜魔・マヤー / 唸る！叡智通
1,85,em-5ff7c4f20f2b,ヤマトタケルぅ！,40,85,8520,5,multi_hit_attack,0.6756,0.5625,95,5,8,いいえ,ヤマトタケルぅ！ / カルボ姉（ねえ） / 七夕星人☆たたるんるん / 夜魔・マヤー / 唸る！叡智通
1,86,em-962f1faafed7,三貴子アマテラス,75,10309,5112,5,revive,0.6755,0.4931,98,2,7,いいえ,三貴子アマテラス / ペーチパイセン / デンマーくん三世 / くーちゃん / 鳴子ちゃん
1,87,em-6c9a66a7da8c,抹殺音ズース,40,5623,3408,6,heal,0.6751,0.5764,94,6,8,いいえ,抹殺音ズース / カルボ姉（ねえ） / ウサポワン海人 / わんこースそば / 夜魔・マヤー
1,88,em-f70fc38ed477,栗栖　益子さん,40,4175,4106,4,multi_hit_attack,0.6748,0.5694,98,2,8,いいえ,栗栖　益子さん / カルボ姉（ねえ） / 七夕星人☆たたるんるん / 夜魔・マヤー / おこしんMK-2
1,89,em-6cd949ff7539,?????,53,1842,6475,2,guard,0.6746,0.5208,99,1,8,いいえ,????? / ペーチパイセン / 七夕星人☆たたるんるん / 夜魔・マヤー / 唸る！叡智通
1,90,em-93bcb3ddcb90,蝦夷の鬼武者,50,5367,4771,1,attack_buff,0.6744,0.5764,98,2,8,いいえ,蝦夷の鬼武者 / カルボ姉（ねえ） / あっぴーの外出 / 夜魔・マヤー / 鳴子ちゃん
1,91,em-90d2686cfd0d,花火戦隊サイガーRe,45,4515,5367,3,multi_hit_attack,0.674,0.5833,94,6,8,いいえ,花火戦隊サイガーRe / ペーチパイセン / 七夕星人☆たたるんるん / 夜魔・マヤー / おこしんMK-2
1,92,em-6fe67318189a,劇場版ＪＡＸＡイル,18,1304,3526,4,multi_hit_attack,0.6737,0.6319,96,4,8,いいえ,劇場版ＪＡＸＡイル / カルボ姉（ねえ） / ジョロウグモ / 巳ーちゃんさん / 巨大カンテツ
1,93,em-a818769b8b91,田島の春,44,1618,5112,2,multi_hit_attack,0.673,0.5903,97,3,8,いいえ,田島の春 / カルボ姉（ねえ） / 七夕星人☆たたるんるん / 夜魔・マヤー / 鳴子ちゃん
1,94,em-7941e8376c00,堕楽・ぴよボロス,46,756,7572,4,attack_buff,0.673,0.5556,99,1,8,いいえ,堕楽・ぴよボロス / カルボ姉（ねえ） / あっぴーの外出 / 夜魔・マヤー / おこしんMK-2
1,95,em-5b1667b398d0,?????,46,4430,5112,2,multi_hit_attack,0.6726,0.5903,95,5,8,いいえ,????? / ペーチパイセン / 七夕星人☆たたるんるん / 夜魔・マヤー / おこしんMK-2
1,96,em-bc5f259cf576,まさか殿(微マジ),60,5453,6305,7,multi_hit_attack,0.6722,0.4861,100,0,8,いいえ,まさか殿(微マジ) / 地獄雀！阿蘇さん / ヤル気勢！うっす様 / わんこースそば / おこしんMK-2
1,97,em-52f594fdc52e,後楽園☆池田,43,5623,2896,1,attack_buff,0.6721,0.5486,100,0,8,いいえ,後楽園☆池田 / 地獄雀！阿蘇さん / 七夕星人☆たたるんるん / 夜魔・マヤー / おこしんMK-2
1,98,em-2eebc4f8633d,すわっ！かつより君,60,5350,4771,5,aoe_attack,0.6721,0.4931,98,2,8,いいえ,すわっ！かつより君 / カルボ姉（ねえ） / ヤル気勢！うっす様 / わんこースそば / 唸る！叡智通
1,99,em-a78326864213,発音王・S・サイアン,88,10650,6560,8,attack_buff,0.672,0.4792,100,0,4,いいえ,発音王・S・サイアン / かずらちゃん / あっぴーちゃん / デンマーくん / 鳴子ちゃん
1,100,em-8cd856412a10,にくぁうぅぅぅぅぅ！,17,1355,3638,4,attack_buff,0.6718,0.6389,95,5,8,いいえ,にくぁうぅぅぅぅぅ！ / カルボ姉（ねえ） / ジョロウグモ / 巳ーちゃんさん / 巨大カンテツ
1,101,em-bbce42d72486,東がエデン,50,5112,5112,0,attribute_change,0.6716,0.5,97,3,7,いいえ,東がエデン / 地獄雀！阿蘇さん / あっぴーちゃん / タミちゃんの火祭り / 夜魔・マヤー
1,102,em-f4025e805468,best of 長田さん,50,3500,7000,1,attribute_change,0.6715,0.5486,99,1,8,いいえ,best of 長田さん / ペーチパイセン / 七夕星人☆たたるんるん / 夜魔・マヤー / おこしんMK-2
1,103,em-9372502bc6a4,餞のガブリン,42,1913,5367,4,revive,0.671,0.6111,100,0,8,いいえ,餞のガブリン / カルボ姉（ねえ） / 七夕星人☆たたるんるん / 夜魔・マヤー / おこしんMK-2
1,104,em-276d7f996bbe,竜也エボリューション,49,2044,6305,3,attack_buff,0.6707,0.5833,100,0,8,いいえ,竜也エボリューション / カルボ姉（ねえ） / かずらさん / 夜魔・マヤー / 巨大カンテツ
1,105,em-23638c0715eb,ばけごろう,30,1757,5743,1,attribute_change,0.6706,0.6528,97,3,8,いいえ,ばけごろう / ペーチパイセン / 七夕星人☆たたるんるん / むぅむぅ / おこしんMK-2
1,106,em-7e9ffb70cffa,企業だ浅ちゃん！,32,1192,7327,4,attack_buff,0.6705,0.5208,89,11,8,いいえ,企業だ浅ちゃん！ / カルボ姉（ねえ） / かずらさん / ビール売りの小娘 / 巨大カンテツ
1,107,em-2b9338d5254c,電撃のびゃ子,58,2641,6219,0,attack_buff,0.6701,0.5139,98,2,8,いいえ,電撃のびゃ子 / ペーチパイセン / ヤル気勢！うっす様 / 夜魔・マヤー / おこしんMK-2
1,108,em-7f58743c664e,ポリミタス☆おかいこ,34,4771,3069,2,attribute_change,0.6699,0.4931,100,0,8,いいえ,ポリミタス☆おかいこ / 地獄雀！阿蘇さん / さるぼぼ・ぼーぼぼ / 雨降る倉敷のみかん姐 / シミ
1,109,em-d08c9e36ef51,地獄雀！阿蘇さん,17,3413,2061,1,attribute_guard,0.6696,0.5972,95,5,8,いいえ,地獄雀！阿蘇さん / カルボ姉（ねえ） / ジョロウグモ / 巳ーちゃんさん / 巨大カンテツ
1,110,em-f119f767f457,アダム＆エバ,50,5112,4260,4,attack_buff,0.6692,0.5833,98,2,8,いいえ,アダム＆エバ / カルボ姉（ねえ） / あっぴーの外出 / 夜魔・マヤー / 鳴子ちゃん
1,111,em-7f847f5ad505,電ドロ白鷺嬢,40,6816,2556,1,heal,0.669,0.5903,94,6,8,いいえ,電ドロ白鷺嬢 / カルボ姉（ねえ） / ウサポワン海人 / わんこースそば / 夜魔・マヤー
1,112,em-c1c986f4f89a,爆誕！ももたろす,62,4260,5964,1,attribute_change,0.669,0.4931,99,1,8,いいえ,爆誕！ももたろす / ペーチパイセン / ヤル気勢！うっす様 / 夜魔・マヤー / 唸る！叡智通
1,113,em-2a20d82018a7,強飯式太子君,43,4771,3408,1,heal,0.6689,0.5903,96,4,8,いいえ,強飯式太子君 / カルボ姉（ねえ） / あっぴーの外出 / 夜魔・マヤー / おこしんMK-2
1,114,em-6c2ea8631e0d,深海美少年モヅルン,37,5964,2385,3,attribute_guard,0.6687,0.6319,99,1,8,いいえ,深海美少年モヅルン / カルボ姉（ねえ） / オタテカモ次郎 / わんこースそば / 夜魔・マヤー
1,115,em-4d47f8a702ed,モヘン女ダロぉ,47,3374,6202,1,damage_reduction,0.6687,0.5764,100,0,8,いいえ,モヘン女ダロぉ / カルボ姉（ねえ） / 七夕星人☆たたるんるん / 夜魔・マヤー / 鳴子ちゃん
1,116,em-4c03ad40dce9,源のゴライコー,75,7923,6390,4,attack_buff,0.6686,0.4444,100,0,7,いいえ,源のゴライコー / ペーチパイセン / デンマーくん三世 / くーちゃん / 唸る！叡智通
1,117,em-3c2628783368,すまぁとヤスマサニキ,50,4260,5623,2,attack_buff,0.6685,0.5069,99,1,7,いいえ,すまぁとヤスマサニキ / 解決猫キャット / かずらさん / むぅむぅ / おこしんMK-2
1,118,em-6e1b672bdbe8,いやひこにゃん,18,2718,1057,3,delay,0.6684,0.5694,96,4,8,いいえ,いやひこにゃん / カルボ姉（ねえ） / ジョロウグモ / 巳ーちゃんさん / 巨大カンテツ
